Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Ablett, Gary",-,-,-,-,-,-,-,2,3,3,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,8.0
"Bairstow, Mark",-,-,-,2,2,-,1,,-,-,2,1,-,-,1,-,-,1,-,-,-,1,-,-,-,-,11.0
"Bews, Andrew",-,-,-,-,-,-,3,-,-,-,-,-,-,-,2,-,-,-,-,2,1,-,-,-,-,-,8.0
"Bos, Mark",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bourke, Damian",,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,
"Bourke, Tim",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brownless, Bill",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bruns, Neville",,,,,,,-,3,-,-,3,-,-,-,,-,-,-,-,-,-,3,-,-,-,-,9.0
"Cameron, David",1,-,-,-,-,,,,,,,,,,,,,,,,,,,-,-,-,1.0
"Cameron, Gary",,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,
"Couch, Paul",-,3,2,-,-,-,2,-,1,-,-,3,2,3,-,3,-,-,-,-,3,-,-,-,-,-,22.0
"Darcy, Tim",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Denham, Sean",-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Drum, Damian",,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
"Exell, Gavin",,,,-,-,3,-,-,-,-,-,-,-,-,-,,,-,-,,-,-,-,,,,3.0
"Flanigan, Darren",,,-,-,-,,,,,,,-,,,,,-,-,2,-,-,-,-,-,-,-,2.0
"Fletcher, Adrian",,,,,,,,-,,,,,,-,-,-,-,-,-,-,,,,,,,
"Hamilton, Shane",,,,,,,,,,,,,,,-,,,,,,,-,-,-,-,-,
"Hinkley, Ken",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hocking, Garry",-,2,3,3,-,-,-,-,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,12.0
"Hocking, Steve",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kol, Michael",,,,,,-,,,,,,,,,,,,,-,-,,,,,,,
"Lindner, Bruce",,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Malakellis, Spiro",,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,
"McCrabb, Austin",-,-,-,-,,,,,,,,,,,,,-,-,-,-,,,,,,,
"Morgan, Darren",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,-,2,-,,,,3.0
"Rogers, Andrew",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Russell, Dwayne",-,1,-,-,-,,,-,,,,,-,,,,,,,,,,,,,,1.0
"Schulze, Michael",-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,3.0
"Scott, Robert",-,-,1,-,1,-,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,,,,-,-,6.0
"Sterrett, Ray",,-,,,,,,,,,,,,,,,,,,,,,,,,,
"Stoneham, Barry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3.0
"Troy, Darren",-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Yeates, Mark",-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,,,,,,-,-,-,,-,
Totals,1,6,6,5,3,3,6,6,6,5,6,6,3,5,6,3,0,1,3,2,4,6,0,0,0,0,92.0
Opponent,NM,WC,CA,FO,FI,HW,SK,BB,RI,CW,ES,ME,SY,FI,BB,ME,CW,SK,FO,WC,NM,RI,ES,ME,ES,HW,
