Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Archer, Glenn",-,-,-,1,-,-,-,-,1,,-,-,1,-,-,1,-,1,-,-,-,-,-,5.0
"Baird, John",,,,,,-,,,,,,,,,,,,-,,1,-,,,1.0
"Brown, Leigh",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2,-,3.0
"Colbert, Leigh",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,1,1,-,-,,-,1,-,3.0
"Firrito, Michael",1,-,-,2,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,6.0
"Grant, Shannon",1,4,1,1,2,2,2,5,2,2,3,2,2,4,-,-,5,-,1,-,1,2,-,42.0
"Grima, Blake",,,-,-,-,,,,,,,,,,,,,,,,,,,
"Hale, David",1,-,-,-,2,-,-,-,-,-,-,-,1,3,1,-,-,-,1,1,-,1,-,11.0
"Harding, Leigh",-,,,,,,,-,,1,2,4,1,1,2,-,3,-,-,1,-,2,-,17.0
"Harris, Daniel",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Harvey, Brent",-,-,1,1,-,-,1,1,-,-,1,-,2,-,2,-,-,-,1,1,-,-,-,11.0
"Jones, Corey",-,1,-,2,2,-,3,-,1,2,-,1,2,1,-,2,1,5,-,2,2,1,1,29.0
"LeCras, Brent",,,,,,,,,1,-,,-,-,,,,,,,,,,,1.0
"Makepeace, Troy",1,1,-,-,-,2,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,2,-,8.0
"McIntosh, Hamish",,,,,,-,,,,,,,,,,,,,,,,,,
"Motlop, Daniel",,,,,,,,,,,,-,1,-,,,,,,,,,,1.0
"Perkins, Justin",,,,,,,,,-,-,1,,,,,,,,,-,,,,1.0
"Petrie, Drew",1,-,1,-,-,,2,1,2,-,-,-,-,-,-,2,2,1,1,-,-,2,-,15.0
"Picioane, Lance",-,1,-,-,1,-,-,,,-,-,-,-,-,-,,,,,,,1,-,3.0
"Pratt, Daniel",2,-,-,-,-,-,-,-,,,,,,-,1,1,-,-,-,1,-,-,,5.0
"Rawlings, Brady",-,-,,,,-,1,-,-,1,1,1,-,-,-,1,1,-,-,-,-,2,2,10.0
"Rocca, Saverio",6,3,2,2,4,4,1,5,-,,3,,,3,1,4,2,5,4,4,1,5,2,61.0
"Sansbury, Eddie",,-,1,-,-,-,2,2,,,,,,,-,1,-,,,,,,,6.0
"Simpson, Adam",-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,,,-,-,-,-,3.0
"Sinclair, Jess",1,-,-,-,-,-,-,1,-,-,-,-,-,,,-,-,-,-,-,-,,-,2.0
"Smith, Jesse",,,,,,,,-,-,-,-,-,,,,,,,-,,,,,
"Stevens, Michael",-,1,1,1,1,-,-,-,-,-,-,,-,-,-,-,-,-,1,,,-,-,5.0
"Thompson, Nathan",2,-,2,-,2,2,1,2,2,7,1,5,6,6,3,3,3,2,3,1,-,5,4,62.0
"Trotter, David",,,,,,,,,,,,,,,,,,-,1,-,,,,1.0
"Urch, Callum",,,,,,,,,,,,,,,,,,,,,-,-,-,
"Watson, Ashley",,,,,,,,,,,,,,,-,,,,,,,,,
"Watt, Shannon",-,-,-,-,1,-,-,,-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,4.0
"Wells, Daniel",1,-,-,-,2,1,-,-,-,-,-,-,-,1,,-,-,-,-,-,-,-,-,5.0
Totals,17,11,10,11,17,11,13,18,10,14,12,15,16,19,10,17,20,15,13,12,4,27,9,321.0
Opponent,CA,SY,SK,CW,HW,AD,PA,WB,GE,BL,ME,RI,FR,ES,WC,HW,AD,PA,CW,SK,SY,CA,PA,
