Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Akermanis, Jason",1,1,1,1,2,1,-,-,2,-,-,-,1,1,1,,2,1,-,1,2,2,1,2,-,5,28.0
"Ashcroft, Marcus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Black, Simon",1,1,-,-,-,-,-,2,1,-,-,1,2,-,-,-,-,1,-,1,2,1,-,1,1,1,16.0
"Bradshaw, Daniel",4,1,1,,6,2,-,-,2,-,-,,1,1,-,1,-,-,-,-,6,2,-,-,-,1,28.0
"Brennan, Jared",,,,1,2,-,1,1,,,-,-,,,,,,,,,,,,,,,5.0
"Brown, Jonathan",-,2,,1,-,2,,,1,,,,,-,1,1,1,3,3,3,-,1,1,3,2,2,27.0
"Caracella, Blake",-,,-,,,,,1,1,4,-,-,,,,-,-,3,2,-,2,-,-,-,2,2,17.0
"Charman, Jamie",-,2,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,1,1,1,-,1,-,-,-,-,9.0
"Copeland, Robert",,,,,,,,,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,3.0
"Gram, Jason",,,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Hadley, Richard",,,,,,,,,,,,,,,,,,,,,,,,-,-,1,1.0
"Hart, Shaun",1,-,-,2,-,-,-,-,2,1,,-,-,1,-,-,3,1,1,-,1,4,-,-,-,1,18.0
"Johnson, Chris",-,-,-,-,-,-,-,-,3,1,1,-,-,,,,,,-,2,-,1,-,1,-,-,9.0
"Keating, Clark",,,,,,,,,,,,,,,-,-,2,-,-,2,-,1,-,-,-,-,5.0
"Lappin, Nigel",-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,,,,,-,1,2,1,1,-,-,8.0
"Leppitsch, Justin",-,-,3,1,-,-,2,1,-,-,-,-,-,1,-,-,,,,,1,-,-,-,-,1,10.0
"Lynch, Alastair",2,1,,1,,,3,7,1,5,4,8,6,,4,4,2,5,3,-,2,4,3,6,3,4,78.0
"McDonald, Beau",,,-,-,-,,-,,-,-,1,,-,-,,,,,,,,,,,,,1.0
"McGrath, Ashley",,-,-,-,-,-,-,,,1,1,-,-,-,-,-,-,-,1,-,,6,1,1,2,-,13.0
"McLaren, Dylan",-,-,,,,-,,-,,,,-,,,,,,,,,,,,,,,
"McRae, Craig",,,,2,-,4,-,2,1,2,1,1,2,-,4,1,1,1,1,,-,,,1,1,1,26.0
"Michael, Mal",-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Morrison, Shane",,,-,,,,,-,,,,,,,,,,,,,,,,,,,
"Notting, Tim",1,1,1,3,-,-,2,,,,,,,,,-,-,-,-,,,-,-,,-,,8.0
"Pike, Martin",-,-,1,-,1,-,-,-,4,2,1,-,-,3,-,-,-,-,1,-,-,,-,-,3,1,17.0
"Power, Luke",2,3,2,-,1,1,-,1,4,1,1,3,1,-,-,2,1,2,-,-,-,1,-,1,-,-,27.0
"Scott, Brad",-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,,,,,5.0
"Scott, Chris",-,-,-,-,-,1,-,-,-,-,-,,,-,1,-,,-,,-,-,-,-,,,,2.0
"Shattock, Aaron",-,-,-,,,,,-,1,1,-,-,-,-,1,1,-,1,-,-,2,-,,,,,7.0
"Voss, Michael",2,-,5,2,1,1,1,1,-,-,1,,-,2,1,1,2,-,-,-,-,-,-,-,-,-,20.0
"Weller, Luke",,,,,,,,,,,,-,1,-,,,-,,,,,,,,,,1.0
"White, Darryl",-,1,2,-,-,-,-,,,-,-,-,,,-,-,-,1,1,-,,-,-,-,-,-,5.0
Totals,14,13,16,14,15,13,11,16,23,18,13,13,15,10,14,12,15,20,15,10,19,26,7,18,14,20,394.0
Opponent,ES,PA,KA,CW,WB,GE,SY,AD,CA,ME,SK,WC,RI,FR,HW,ES,PA,KA,CW,SY,GE,WB,CW,AD,SY,CW,
