Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Aliir, Aliir",-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Amon, Karl",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bergman, Miles",,,,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,
"Boak, Travis",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Bonner, Riley",-,-,-,-,-,-,-,Off,,,-,-,-,-,,,-,On,,-,-,On,2/1
"Burgoyne, Jase",,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,
"Burton, Ryan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Butters, Zak",-,-,-,-,-,-,-,-,-,-,-,-,Off,,,-,-,-,-,-,-,-,0/1
"Byrne-Jones, Darcy",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Clurey, Tom",,,,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,,,,
"Dixon, Charlie",,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Drew, Willem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dumont, Trent",,,,On,-,-,-,-,,-,-,Off,,,,,,,,,,,1/1
"Duursma, Xavier",Off,-,,,,,On,-,-,,,,On,-,,,,,-,-,-,-,2/1
"Fantasia, Orazio",,,,,,,,,-,,,,,,,,,,,,,,
"Farrell, Kane",,,,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Finlayson, Jeremy",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Frederick, Martin",,,On,,,,,,-,-,,On,-,-,,,,,,,,,2/0
"Georgiades, Mitch",-,-,-,-,-,-,Off,-,-,-,,,-,-,-,-,-,-,-,,-,Off,0/2
"Gray, Robbie",-,,,,-,Off,-,-,-,-,-,-,,,-,-,-,-,-,-,,-,0/1
"Hayes, Sam",,,,,-,-,-,-,-,-,-,,,,,,,,,,,,
"Houston, Dan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,-,-,-,0/1
"Jonas, Tom",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jones, Lachie",-,-,-,-,,On,,On,-,-,-,-,-,-,Off,,,,-,,,,2/1
"Lycett, Scott",-,-,-,-,,,,,,,,,,,,,,,,,,,
"Marshall, Todd",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Mayes, Sam",,,-,-,,,,,,,,,,-,,,,,,,,,
"McEntee, Jed",,,-,-,-,,,,,,,,,,,-,,-,-,-,-,-,
"McKenzie, Trent",-,Off,-,,,,,,,,,,,-,-,,,,-,-,,,0/1
"Mead, Jackson",-,On,-,-,-,,,,,,,,-,-,-,-,-,,,,-,,1/0
"Motlop, Steven",On,-,-,-,-,-,-,-,-,-,-,-,,-,On,,,,,,,,2/0
"Powell-Pepper, Sam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rozee, Connor",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sinn, Josh",,-,,,,,,,,,,,,,,,,,,,,,
"Skinner, Sam",,-,Off,,,,,,,,,,,,,,,,,,,,0/1
"Teakle, Brynn",,,,,,,,,,,,,-,,,,,,,-,,,
"Wines, Ollie",-,-,-,Off,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/1
Totals,,,,,,,,,,,,,,,,,,,,,,,
Opponent,BL,HW,AD,ME,CA,WC,SK,WB,NM,GE,ES,RI,SY,GC,FR,GW,ME,GE,CW,RI,ES,AD,
