Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Buntine, Matt",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Cameron, Jeremy",-,1,-,1,1,1,-,2,-,2,-,1,1,-,-,,,1,,,-,2,-,,,13.0
"Coniglio, Stephen",,,,,,,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,
"Corr, Aidan",,,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,1,-,1,-,-,2,1,-,8.0
"Davis, Phil",1,-,-,-,-,,-,1,-,-,-,-,1,-,-,-,2,1,-,-,-,-,-,-,1,7.0
"Deledio, Brett",,,,,,,,,,,,,,,,,,,-,-,2,-,-,-,-,2.0
"Finlayson, Jeremy",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Greene, Toby",2,1,3,2,2,1,,,-,3,3,3,2,,,-,1,,,3,3,-,2,3,-,34.0
"Griffen, Ryan",-,-,-,,,,,,,,,,,,,,,,,,,,,,,
"Haynes, Nick",2,1,2,1,-,2,,,,,,,-,-,2,1,-,1,1,1,2,1,-,1,1,19.0
"Himmelberg, Harry",,,,,,,-,-,,1,1,-,-,,,,,,-,-,-,,1,-,1,4.0
"Hopper, Jacob",,-,1,1,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,-,2.0
"Johnson, Steve",-,1,-,,-,-,-,-,-,,,-,-,-,,-,-,,-,-,,-,,2,-,3.0
"Kelly, Josh",-,-,-,-,-,1,-,1,-,-,1,-,,-,-,-,-,1,-,-,1,-,-,-,-,5.0
"Kennedy, Adam",-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,1.0
"Kennedy, Matthew",1,,,-,-,1,-,,,1,2,-,-,-,-,-,1,-,-,-,,,,,,6.0
"Lloyd, Daniel",,,,,,,,-,1,-,-,,-,-,-,,,,,,,,,,,1.0
"Lobb, Rory",3,3,2,3,2,3,1,2,1,,,,,3,1,6,1,4,-,4,,1,2,1,2,45.0
"Mohr, Tim",,,,,,,,,,1,,,,,,,,,,,,,,,,1.0
"Mumford, Shane",-,-,-,-,-,1,1,1,1,1,-,-,-,-,-,-,1,,-,,-,-,-,,,6.0
"Mzungu, Tendai",-,,,,,,,,,,,,,,-,-,-,,,,,,,,,
"Patton, Jonathon",1,,,2,2,2,1,3,2,3,1,-,6,2,4,2,2,-,,3,4,-,1,2,1,44.0
"Perryman, Harry",,,,,,,,,-,-,-,1,,,3,-,-,-,,,,,,,,4.0
"Reid, Sam",,-,-,-,1,-,,-,-,-,-,-,-,-,-,,,,,,,,,,,1.0
"Scully, Tom",-,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Setterfield, Will",,,,,,,,,,,,,,,,,-,-,,,,,,,,
"Shaw, Heath",1,-,-,-,-,-,-,-,-,1,1,1,-,1,1,1,-,1,-,-,-,-,-,-,1,9.0
"Shiel, Dylan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Simpson, Dawson",,,,,,,,,,,,,,,,,,1,,-,,,,,,1.0
"Smith, Devon",-,1,1,-,-,-,-,-,,,,,,-,-,-,1,-,-,,-,-,,,,3.0
"Taranto, Tim",-,-,-,-,,-,-,-,-,-,1,-,-,,,,,,,,,,,-,-,1.0
"Tomlinson, Adam",-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,1,-,-,,-,-,-,-,-,4.0
"Ward, Callan",-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,4.0
"Whitfield, Lachie",,,,,,,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Williams, Zac",1,-,-,-,1,1,-,-,-,1,-,-,-,,,-,1,-,-,1,-,-,-,-,1,7.0
"Wilson, Nathan",,-,1,-,-,1,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,5.0
"de Boer, Matt",,,,,,,,,-,-,-,-,-,1,-,-,,-,-,-,-,,-,-,-,1.0
Totals,12,8,10,10,10,15,3,12,5,14,12,8,14,7,12,10,11,12,1,13,12,4,9,10,9,243.0
Opponent,AD,GC,NM,PA,SY,WB,SK,CW,RI,WC,ES,CA,BL,GE,HW,SY,RI,FR,ME,WB,WC,GE,AD,WC,RI,
