Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Allison, Brett",1,-,1,1,1,-,1,1,1,1,1,1,1,3,2,2,3,-,1,1,-,1,1,2,3,30.0
"Anderson, Stuart",,,,,,,,,,1,2,-,-,1,-,-,-,2,-,1,-,2,2,1,1,13.0
"Archer, Glenn",,,1,2,1,2,1,-,-,4,3,3,3,2,1,1,1,3,-,4,-,,4,3,2,41.0
"Armstrong, Matt",1,2,2,1,3,-,2,1,2,1,3,1,1,1,2,-,2,2,2,3,2,1,1,2,1,39.0
"Barnett, John",,1,,,,,,,,,,,,,-,,,,,,,,,,,1.0
"Blakey, John",1,2,1,-,3,2,1,1,1,-,3,1,-,1,1,1,1,1,1,-,1,1,1,1,1,27.0
"Campbell, Warren",-,1,,,,,-,1,,2,1,2,2,,,,,,,,,,,,,9.0
"Capuano, Mathew",1,-,1,1,-,-,-,1,-,-,-,2,-,-,-,,,,,,,,,,,6.0
"Carey, Wayne",1,-,2,3,-,1,2,-,-,1,2,-,1,-,1,1,3,2,-,1,1,2,1,1,2,28.0
"Clarkson, Alastair",,-,,,-,1,,,,,,,,,,,,,,,,,,,,1.0
"Crocker, Darren",,,,,,,,,,,,,,,,,,,,,-,2,,,2,4.0
"Daniltchenko, Jason",,-,,,-,,,,,1,1,1,-,-,,2,2,,,,,,,,,7.0
"Dwyer, Anthony",,,,,,,,,,,,,,,,,,,,,1,2,-,-,,3.0
"Fairley, Ian",,,,1,1,-,2,,-,-,2,-,2,-,,,-,-,2,-,-,-,-,1,-,11.0
"Freeborn, Glenn",,,,,2,,,,,,,,,,,,,1,2,4,-,2,2,1,-,14.0
"Geister, Paul",,,,,,,,,,,,,,,,,,,,,,2,1,-,,3.0
"Ishchenko, Alex",-,,-,,,,,1,-,,,,,,,-,1,-,-,-,,,,,,2.0
"King, David",-,1,-,1,-,1,2,1,-,-,1,-,2,,,,1,3,4,1,-,-,2,-,1,21.0
"Laidley, Dani",1,,1,-,1,4,-,2,2,-,-,-,2,1,1,-,-,1,1,-,,1,1,5,-,24.0
"Longmire, John",-,-,1,-,-,-,1,,-,,,1,-,-,-,-,2,1,-,2,1,-,1,-,-,10.0
"Martyn, Mick",-,-,-,-,-,-,1,1,,1,-,,,-,,,,,,1,-,-,-,-,2,6.0
"McAdam, Adrian",,,,,,,,-,,,,,,,,,,,,,,,,,,
"McKernan, Corey",-,1,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,1,-,-,-,-,-,1,-,6.0
"Nichols, Trent",2,-,1,1,,1,-,-,1,,,,,-,1,-,,,,,,,,,-,7.0
"Pyman, Robert",,,,,,,,,,,,,,,,,1,-,,-,,,,,,1.0
"Reynolds, Keenan",-,-,2,1,-,,,,1,,,,,,-,-,-,,,,,,,,,4.0
"Roberts, Mark",-,-,1,-,,1,-,-,-,1,-,,,,-,-,-,2,2,-,-,-,1,-,-,8.0
"Rock, Anthony",3,,2,1,2,-,3,1,-,2,3,3,1,-,1,3,1,1,-,2,1,2,-,3,3,38.0
"Schwass, Wayne",1,4,2,3,2,3,-,5,2,3,1,2,3,-,2,2,1,3,-,2,-,1,1,5,2,50.0
"Scott, Robert",-,1,4,1,3,2,1,-,2,1,5,3,3,1,1,2,-,1,1,-,1,3,3,2,3,44.0
"Sholl, Craig",1,2,1,-,,1,1,-,-,,,1,1,2,-,-,,,,-,2,1,-,1,1,15.0
"Simpson, Adam",,,,,,,,,,,,,,,,,,1,-,,,,,,,1.0
"Smith, Ross",1,1,-,1,-,-,1,1,1,-,-,1,1,1,2,1,1,2,-,1,-,-,1,1,1,19.0
"Stevens, Anthony",2,4,3,3,1,4,4,3,5,1,2,1,2,3,1,2,1,1,2,,4,,,,,49.0
"Stevens, Mark",,,,,,,,,,-,1,-,1,-,-,-,,,1,,,,,,,3.0
Totals,16,20,26,21,20,23,23,20,18,20,32,23,27,16,17,17,21,28,19,23,14,23,23,30,25,545.0
Opponent,AD,ME,WC,RI,CA,HW,FI,FO,GE,ES,FR,BB,SK,CW,SY,AD,ME,WC,RI,CA,HW,FI,RI,WC,CA,
