Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bell, Peter",1,-,-,-,-,-,-,-,1,-,,,-,-,-,-,1,-,1,-,1,-,-,-,2,7.0
"Black, Heath",-,-,1,-,-,-,-,-,1,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,3.0
"Campbell, Adam",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Carr, Josh",-,-,1,1,-,1,-,-,-,-,-,1,1,-,1,-,,,-,-,1,-,-,-,-,7.0
"Carr, Matthew",-,-,1,-,-,-,-,1,-,-,2,1,-,1,-,2,-,-,1,-,-,1,-,2,-,12.0
"Cook, Troy",,,,,-,,-,,,,,-,-,-,-,,2,-,-,-,1,-,-,-,-,3.0
"Crowley, Ryan",-,2,-,-,-,-,-,,,,,1,-,-,1,1,2,2,,,-,2,2,-,1,14.0
"Dodd, Steven",-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Drum, Marcus",,,,,,,,,,,,,1,-,1,-,-,,,,,,,,,2.0
"Duffield, Paul",,,,,-,-,-,-,-,,-,-,,,,,,,,,,,,,,
"Farmer, Jeff",3,2,2,4,-,,1,-,,1,1,4,-,,4,-,1,2,1,1,4,2,2,3,-,38.0
"Gilmore, Daniel",-,-,,,-,,,,,,-,,,,,-,-,1,-,-,,,,,,1.0
"Grover, Antoni",,-,-,-,-,1,-,-,-,-,-,,,,,,,,,-,-,-,-,,,1.0
"Haddrill, Robert",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Hasleby, Paul",-,,-,-,,1,-,3,2,-,1,-,-,-,1,,,1,,,1,,-,,,10.0
"Hayden, Roger",,-,-,-,,,,,,,,,1,-,-,-,-,-,-,-,-,1,-,-,1,3.0
"Headland, Des",-,1,-,2,1,1,,,,-,1,-,1,-,2,2,,,1,2,1,3,-,-,-,18.0
"Johnson, Michael",-,-,-,-,-,-,2,1,-,-,-,1,-,-,-,1,-,1,-,-,1,1,-,-,-,8.0
"Longmuir, Justin",2,-,1,-,,,,2,2,,,,-,3,,,,3,1,2,1,3,-,1,-,21.0
"McManus, Shaun",-,-,1,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,3,-,1,-,-,-,5.0
"McPharlin, Luke",3,4,4,2,5,1,-,1,,3,2,1,,,-,-,-,-,-,-,-,-,-,-,-,26.0
"Medhurst, Paul",3,2,4,1,,4,-,,4,-,2,5,,-,,,1,,,,,,,,,26.0
"Mundy, David",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Murphy, Ryan",-,,,,,,,2,1,,,,2,4,1,1,4,4,2,,,,,4,-,25.0
"Parker, Shane",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pavlich, Matthew",1,2,3,2,2,2,-,4,3,1,4,1,3,5,3,3,5,5,3,4,2,7,2,2,3,72.0
"Peake, Brett",,-,,,,-,,-,-,2,-,-,-,-,-,-,-,1,2,1,1,3,-,1,-,11.0
"Polak, Graham",,,4,3,2,-,-,1,1,-,-,,-,,,,,,,,,-,,,,11.0
"Sandilands, Aaron",1,1,-,-,-,-,,,,1,1,1,,1,-,1,1,-,-,-,1,-,-,-,-,9.0
"Schammer, Byron",1,-,-,-,-,-,-,-,-,-,-,-,,1,1,-,1,-,1,-,1,1,-,-,-,7.0
"Schofield, Jarrad",,,,,,,,-,1,,,,,,,,,,,,,,,,,1.0
"Thornton, Scott",,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,
"Walker, James",-,,,,,-,-,-,-,1,1,1,,,,,,,,,,,,,,3.0
"Warren, Michael",,,,,,,-,,,,,,,,,,,,,,,,,,,
"Webster, Luke",,,,,,,,,,,,,-,,-,-,1,-,-,-,,,,2,-,3.0
Totals,15,15,22,15,10,11,3,15,16,10,16,17,9,15,15,11,19,20,13,13,16,25,6,15,7,349.0
Opponent,HW,CA,PA,AD,SK,WC,ME,KA,BL,RI,WB,GE,SY,ES,CW,ME,CA,HW,AD,SK,WC,PA,AD,ME,SY,
