Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bell, Peter",1,-,1,-,-,1,-,-,-,1,,,1,1,-,-,1,-,1,-,2,1,-,-,3,14.0
"Black, Heath",-,-,1,-,-,-,-,-,2,-,1,-,-,1,,-,-,-,-,-,-,-,1,-,-,6.0
"Campbell, Adam",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Carr, Josh",-,-,2,-,-,3,-,-,-,-,-,-,1,-,-,-,,,1,-,-,-,-,-,-,7.0
"Carr, Matthew",-,-,-,1,-,-,-,1,-,1,-,-,-,1,1,-,1,-,1,1,-,-,-,2,-,10.0
"Cook, Troy",,,,,-,,1,,,,,-,-,-,-,,1,1,-,-,1,-,1,1,2,8.0
"Crowley, Ryan",-,2,-,-,-,-,-,,,,,1,1,4,2,2,1,-,,,2,2,1,-,2,20.0
"Dodd, Steven",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Drum, Marcus",,,,,,,,,,,,,-,-,1,-,-,,,,,,,,,1.0
"Duffield, Paul",,,,,-,-,-,-,-,,-,-,,,,,,,,,,,,,,
"Farmer, Jeff",3,3,1,3,3,,2,1,,1,1,1,-,,6,2,2,4,3,4,4,6,2,2,1,55.0
"Gilmore, Daniel",-,-,,,1,,,,,,-,,,,,1,-,-,-,-,,,,,,2.0
"Grover, Antoni",,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,-,-,-,,,
"Haddrill, Robert",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Hasleby, Paul",-,,-,-,,1,-,1,1,-,1,-,-,-,-,,,-,,,2,,-,,,6.0
"Hayden, Roger",,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Headland, Des",-,2,2,-,1,2,,,,2,1,1,-,-,2,1,,,-,2,2,2,-,1,-,21.0
"Johnson, Michael",-,-,-,-,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,5.0
"Longmuir, Justin",3,-,-,-,,,,1,2,,,,-,2,,,,4,1,2,1,2,-,1,-,19.0
"McManus, Shaun",-,-,2,-,-,,,,-,1,-,-,-,-,-,1,-,-,-,3,-,1,-,-,-,8.0
"McPharlin, Luke",3,3,3,-,2,1,-,-,,1,2,-,,,-,-,-,-,-,-,-,-,-,-,-,15.0
"Medhurst, Paul",2,1,2,-,,-,1,,2,2,1,1,,-,,,-,,,,,,,,,12.0
"Mundy, David",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Murphy, Ryan",-,,,,,,,3,-,,,,2,4,2,1,5,1,1,,,,,2,1,22.0
"Parker, Shane",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pavlich, Matthew",1,2,1,2,6,4,1,6,2,3,3,1,4,4,4,3,2,2,2,3,2,5,2,2,4,71.0
"Peake, Brett",,-,,,,-,,-,-,2,1,-,-,-,-,1,-,1,1,-,1,2,-,-,1,10.0
"Polak, Graham",,,-,3,-,-,-,-,1,-,-,,-,,,,,,,,,-,,,,4.0
"Sandilands, Aaron",-,1,-,-,-,-,,,,1,1,1,,1,-,1,1,-,-,-,-,-,-,-,-,7.0
"Schammer, Byron",-,-,-,-,-,-,-,-,-,-,-,-,,1,-,1,-,1,2,2,-,1,-,1,-,9.0
"Schofield, Jarrad",,,,,,,,-,-,,,,,,,,,,,,,,,,,
"Thornton, Scott",,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,
"Walker, James",-,,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,
"Warren, Michael",,,,,,,-,,,,,,,,,,,,,,,,,,,
"Webster, Luke",,,,,,,,,,,,,-,,-,1,1,-,-,-,,,,1,-,3.0
Totals,13,15,15,9,14,12,8,13,10,15,12,6,9,19,18,15,15,14,13,17,18,23,7,14,14,338.0
Opponent,HW,CA,PA,AD,SK,WC,ME,KA,BL,RI,WB,GE,SY,ES,CW,ME,CA,HW,AD,SK,WC,PA,AD,ME,SY,
