Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Ablett, Gary",1,-,2,1,-,1,,2,-,1,-,-,-,1,1,,,,2,1,-,2,-,1,3,19.0
"Bartel, Jimmy",2,1,2,1,3,3,1,1,1,-,1,2,1,1,1,4,2,2,-,-,-,4,1,1,3,38.0
"Blake, Mark",2,-,1,4,3,-,2,3,-,-,-,-,-,-,1,-,-,2,1,-,-,-,-,1,1,21.0
"Byrnes, Shannon",1,-,2,,,,,,,2,1,,,,,,,,1,3,2,-,,,,12.0
"Chapman, Paul",3,-,2,-,-,-,-,1,,,-,4,-,-,2,3,-,,,,1,2,2,,-,20.0
"Corey, Joel",-,2,1,1,1,-,4,2,3,-,2,1,3,2,1,-,3,1,1,-,1,-,-,1,-,30.0
"Enright, Corey",1,1,-,1,2,-,2,1,-,-,-,-,2,-,-,-,-,-,1,1,-,-,1,-,-,13.0
"Gamble, Ryan",2,1,,1,,-,2,1,1,,,,,,,1,-,1,-,-,,-,,,,10.0
"Harley, Tom",2,-,-,2,-,2,-,-,2,-,1,2,-,1,-,-,-,1,-,2,1,-,2,1,-,19.0
"Hawkins, Tom",-,-,1,1,2,1,3,3,-,-,,,,,,,,,,,,,,,,11.0
"Hunt, Josh",-,-,2,-,1,2,-,-,-,,,1,-,-,-,-,1,2,2,-,1,1,-,1,1,15.0
"Johnson, David",,,,,,,,,,,,,,,,,-,,,,,,,,,
"Johnson, Steve",1,1,-,4,1,1,-,-,1,-,1,2,1,-,2,2,4,1,2,1,2,1,1,5,-,34.0
"Kelly, James",-,-,2,1,1,1,1,1,2,-,1,-,-,3,,3,-,2,2,-,,,,-,2,22.0
"Ling, Cameron",1,-,-,1,2,-,-,2,-,3,1,1,1,1,-,,,1,2,1,-,2,-,1,-,20.0
"Lonergan, Tom",,,,,,,,,,2,1,1,1,1,3,1,1,-,-,1,1,1,-,2,3,19.0
"Mackie, Andrew",3,,,,1,-,-,1,2,1,-,-,1,-,2,-,-,-,-,-,1,,-,-,-,12.0
"Milburn, Darren",-,1,-,1,-,2,2,1,2,-,-,1,-,-,-,1,,2,,,1,-,1,1,-,16.0
"Mooney, Cameron",2,-,1,4,1,-,1,1,1,,1,4,-,-,3,1,2,-,-,-,3,-,-,-,1,26.0
"Mumford, Shane",,,,,,1,2,-,,,,,,,,,,,,,,,,,,3.0
"Ottens, Brad",,,,,,,,,,2,1,3,2,1,3,2,4,1,1,2,2,5,1,3,1,34.0
"Prismall, Brent",,,,,1,,,,,,1,-,1,,,1,-,1,-,-,-,1,-,,,6.0
"Rooke, Max",,,1,1,1,,-,2,,1,2,-,1,2,3,1,2,-,1,-,-,,-,-,4,22.0
"Scarlett, Matthew",-,1,1,-,1,1,-,-,2,-,1,,,1,-,-,2,-,1,,-,1,-,-,-,12.0
"Selwood, Joel",2,-,1,-,2,1,-,2,2,-,,-,-,-,1,2,1,-,2,-,-,1,1,3,-,21.0
"Stokes, Mathew",-,1,1,1,-,1,2,,1,-,-,1,,2,-,1,1,1,-,1,,-,1,-,1,16.0
"Taylor, Harry",,-,-,1,,-,-,-,-,1,,-,-,,-,-,1,-,-,-,2,-,3,1,-,9.0
"Tenace, Kane",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Varcoe, Travis",,,,,,,,,-,1,2,-,-,-,1,-,-,-,,1,-,-,1,-,1,7.0
"West, Trent",-,-,-,-,-,,,,-,,,,,,,,,,,,,,,,,
"Wojcinski, David",,2,-,4,2,1,2,-,2,1,2,,-,-,5,,,,,,,,,-,,21.0
Totals,23,11,20,30,25,18,24,24,22,15,19,23,14,16,29,23,24,18,19,14,18,21,15,22,21,508.0
Opponent,PA,ES,ME,SK,SY,FR,BL,RI,CW,CA,NM,PA,WC,AD,FR,WB,HW,RI,ME,SY,NM,WC,SK,WB,HW,
