Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Batchelor, Jake",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Bolton, Shai",,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,
"Broad, Nathan",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Butler, Dan",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Caddy, Josh",-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,-,-,-,-,,,-,-,-,2.0
"Castagna, Jason",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Conca, Reece",-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
"Cotchin, Trent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Edwards, Shane",-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ellis, Brandon",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ellis, Corey",,,,,,,-,-,,,,,,,,,-,-,-,-,,,,,,
"Elton, Todd",,,5,2,2,,7,3,,2,,,,,,,,,,,,,,,,21.0
"Graham, Jack",,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,
"Griffiths, Ben",8,3,,,,,,,,,,,,,,,,,,,,,,,,11.0
"Grigg, Shaun",-,-,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,6.0
"Grimes, Dylan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Houli, Bachar",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,
"Hunt, Taylor",-,,,,,,,,,,,,,,-,,,,,,,,,,,
"Lambert, Kane",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lennon, Ben",,-,-,,,,,,,,,,,,,,,,,,,,,,,
"Lloyd, Sam",-,,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,
"Markov, Oleg",,,,,-,-,-,-,,,,,,-,,,,,,,-,-,,,,
"Martin, Dustin",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McIntosh, Kamdyn",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Menadue, Connor",,,,-,-,,,,-,-,-,-,-,-,-,,,,,,,,,,,
"Miles, Anthony",,,,,,,-,,-,,,,,,,-,,-,-,,,,,,,
"Morris, Steven",,,,,,-,,,,,,,,,,,,,,,,,,,,
"Nankervis, Toby",27,18,21,17,56,38,,20,19,22,26,21,23,28,18,14,18,10,26,21,32,31,32,27,28,593.0
"Prestia, Dion",-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Rance, Alex",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Riewoldt, Jack",-,-,-,1,1,1,1,-,-,4,1,-,-,1,-,-,-,,,-,-,-,1,1,-,12.0
"Rioli, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Short, Jayden",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Soldo, Ivan",,,,,,,42,,6,,,,,,,21,13,25,16,25,,,,,,148.0
"Stengle, Tyson",,,,,,,,,,,,,,-,-,,,,,,,,,,,
"Townsend, Jacob",,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,
"Vlastuin, Nick",-,-,-,-,,-,-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
Totals,35,21,27,20,60,41,50,23,25,28,28,21,25,29,18,35,31,35,42,46,33,32,33,28,28,794.0
Opponent,CA,CW,WC,BL,ME,AD,WB,FR,GW,ES,NM,SY,CA,PA,SK,BL,GW,GC,HW,GE,FR,SK,GE,GW,AD,
