Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Batchelor, Jake",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Bolton, Shai",,,,,,,,,-,-,-,2,1,,,,,-,,,,,,,,3.0
"Broad, Nathan",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Butler, Dan",2,1,2,1,1,1,1,-,,,2,-,2,3,1,3,-,-,-,1,3,2,1,2,1,30.0
"Caddy, Josh",1,1,-,1,1,-,1,2,,2,-,-,-,-,1,-,1,1,4,1,,,2,1,1,21.0
"Castagna, Jason",2,-,1,4,1,-,-,1,2,-,1,1,2,-,2,2,1,3,-,-,-,-,1,1,1,26.0
"Conca, Reece",-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
"Cotchin, Trent",1,2,-,1,-,-,-,1,2,-,1,1,-,1,1,1,-,1,1,1,-,1,1,-,-,17.0
"Edwards, Shane",1,1,,,,,,-,-,2,1,1,-,-,-,1,-,-,-,1,1,-,1,1,-,11.0
"Ellis, Brandon",-,1,-,-,-,-,-,1,-,1,1,-,1,-,1,1,-,-,-,-,-,-,-,-,-,7.0
"Ellis, Corey",,,,,,,-,-,,,,,,,,,-,1,2,-,,,,,,3.0
"Elton, Todd",,,-,-,-,,-,-,,1,,,,,,,,,,,,,,,,1.0
"Graham, Jack",,,,,,,,,,,,,,,,,,,,,1,1,-,-,3,5.0
"Griffiths, Ben",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Grigg, Shaun",1,1,1,1,1,-,1,-,1,-,1,-,-,-,1,-,-,1,-,-,-,3,1,-,1,15.0
"Grimes, Dylan",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Houli, Bachar",-,1,1,-,-,-,-,-,-,-,-,-,-,,,,,-,-,1,1,-,-,-,1,5.0
"Hunt, Taylor",-,,,,,,,,,,,,,,-,,,,,,,,,,,
"Lambert, Kane",,-,1,-,-,1,1,-,-,-,2,-,1,-,-,-,1,-,-,-,3,-,1,1,1,13.0
"Lennon, Ben",,1,-,,,,,,,,,,,,,,,,,,,,,,,1.0
"Lloyd, Sam",1,,,,,,,,1,1,-,1,-,1,1,,,,,,,,,,,6.0
"Markov, Oleg",,,,,-,2,-,-,,,,,,-,,,,,,,-,-,,,,2.0
"Martin, Dustin",4,2,2,-,1,1,2,1,-,1,2,2,-,1,1,2,1,1,2,2,2,2,-,3,2,37.0
"McIntosh, Kamdyn",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,2.0
"Menadue, Connor",,,,1,-,,,,2,-,-,-,-,-,-,,,,,,,,,,,3.0
"Miles, Anthony",,,,,,,1,,-,,,,,,,-,,-,-,,,,,,,1.0
"Morris, Steven",,,,,,-,,,,,,,,,,,,,,,,,,,,
"Nankervis, Toby",2,-,-,1,-,-,,-,-,1,-,-,1,-,-,-,1,3,1,-,1,-,-,-,-,11.0
"Prestia, Dion",1,-,-,-,-,-,,,-,-,-,-,-,-,-,1,-,,1,-,-,2,1,-,1,7.0
"Rance, Alex",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Riewoldt, Jack",1,2,1,4,6,2,4,3,2,2,2,2,3,1,1,4,2,,,1,4,3,1,1,2,54.0
"Rioli, Daniel",2,1,2,2,1,2,-,1,-,-,1,-,-,1,-,1,1,3,1,1,1,-,-,4,-,25.0
"Short, Jayden",,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,,,,,,,,,2.0
"Soldo, Ivan",,,,,,,-,,-,,,,,,,-,-,-,1,-,,,,,,1.0
"Stengle, Tyson",,,,,,,,,,,,,,2,-,,,,,,,,,,,2.0
"Townsend, Jacob",,,,,,,,,,,,,,,,,,,,,6,5,2,1,2,16.0
"Vlastuin, Nick",1,-,-,-,,-,-,,,,,,,,,-,-,-,-,-,-,-,1,-,-,2.0
Totals,20,14,11,17,12,10,11,10,10,11,14,10,11,11,10,16,9,14,13,9,25,19,13,15,16,331.0
Opponent,CA,CW,WC,BL,ME,AD,WB,FR,GW,ES,NM,SY,CA,PA,SK,BL,GW,GC,HW,GE,FR,SK,GE,GW,AD,
