Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Batchelor, Jake",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Bolton, Shai",,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,
"Broad, Nathan",,,,,,,,,,,,,,,,-,1,-,-,-,-,-,-,-,2,3.0
"Butler, Dan",1,-,-,-,2,2,-,1,,,-,-,-,-,1,-,-,1,-,-,2,-,-,-,1,11.0
"Caddy, Josh",3,4,1,5,8,2,3,3,,1,4,3,2,4,2,4,2,-,2,-,,,4,-,1,58.0
"Castagna, Jason",2,-,-,2,-,-,-,1,1,-,-,-,1,1,-,1,-,-,-,-,-,-,1,2,-,12.0
"Conca, Reece",-,1,1,1,-,-,,,,,,,,,,,,,,,,,,,,3.0
"Cotchin, Trent",8,7,5,5,4,6,4,6,2,7,8,5,1,3,5,3,4,5,4,6,5,8,7,7,6,131.0
"Edwards, Shane",1,3,,,,,,5,3,-,3,3,2,1,3,3,2,3,-,5,3,3,-,3,7,53.0
"Ellis, Brandon",1,1,1,-,-,2,3,4,1,2,-,-,-,2,1,1,2,1,-,3,1,1,-,-,-,27.0
"Ellis, Corey",,,,,,,-,1,,,,,,,,,-,-,-,2,,,,,,3.0
"Elton, Todd",,,-,1,-,,-,-,,1,,,,,,,,,,,,,,,,2.0
"Graham, Jack",,,,,,,,,,,,,,,,,,,,,3,2,3,3,5,16.0
"Griffiths, Ben",1,1,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Grigg, Shaun",4,3,1,3,6,4,1,5,4,3,3,3,-,1,2,2,1,4,1,2,6,3,2,2,5,71.0
"Grimes, Dylan",-,-,-,-,-,1,1,-,1,1,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,7.0
"Houli, Bachar",1,-,-,-,3,-,3,-,-,3,1,2,2,,,,,1,2,1,1,-,1,-,1,22.0
"Hunt, Taylor",-,,,,,,,,,,,,,,-,,,,,,,,,,,
"Lambert, Kane",,-,1,1,4,3,-,1,2,1,2,2,5,6,3,3,4,3,1,6,2,-,4,4,2,60.0
"Lennon, Ben",,-,-,,,,,,,,,,,,,,,,,,,,,,,
"Lloyd, Sam",-,,,,,,,,-,1,-,1,-,-,1,,,,,,,,,,,3.0
"Markov, Oleg",,,,,1,-,2,-,,,,,,1,,,,,,,-,2,,,,6.0
"Martin, Dustin",6,3,15,1,9,7,7,4,5,6,9,4,6,4,5,14,11,7,6,5,7,3,6,4,6,160.0
"McIntosh, Kamdyn",-,,2,-,-,-,1,-,-,1,-,1,-,-,-,-,-,2,1,2,-,-,-,-,-,10.0
"Menadue, Connor",,,,-,2,,,,-,1,-,1,1,1,1,,,,,,,,,,,7.0
"Miles, Anthony",,,,,,,2,,2,,,,,,,3,,8,2,,,,,,,17.0
"Morris, Steven",,,,,,-,,,,,,,,,,,,,,,,,,,,
"Nankervis, Toby",3,7,4,2,4,5,,4,2,2,3,-,3,6,-,2,4,-,1,2,5,2,3,1,3,68.0
"Prestia, Dion",6,6,2,5,2,5,,,2,1,5,2,1,5,3,3,3,,7,5,4,7,5,5,5,89.0
"Rance, Alex",-,-,-,1,-,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,5.0
"Riewoldt, Jack",1,1,-,-,-,1,-,-,-,-,1,1,-,1,-,-,2,,,1,-,1,1,-,-,11.0
"Rioli, Daniel",1,-,-,-,2,-,1,-,1,1,-,1,-,-,-,-,-,-,1,-,1,-,-,-,1,10.0
"Short, Jayden",,-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,-,,,,,,,,,3.0
"Soldo, Ivan",,,,,,,3,,1,,,,,,,2,1,1,2,-,,,,,,10.0
"Stengle, Tyson",,,,,,,,,,,,,,-,-,,,,,,,,,,,
"Townsend, Jacob",,,,,,,,,,,,,,,,,,,,,1,-,-,1,-,2.0
"Vlastuin, Nick",1,3,-,3,,-,-,,,,,,,,,-,-,-,2,1,-,2,1,1,-,14.0
Totals,40,40,34,30,47,38,32,35,27,33,41,32,25,36,29,41,37,36,32,41,41,34,38,34,45,898.0
Opponent,CA,CW,WC,BL,ME,AD,WB,FR,GW,ES,NM,SY,CA,PA,SK,BL,GW,GC,HW,GE,FR,SK,GE,GW,AD,
