Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Batchelor, Jake",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Bolton, Shai",,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,
"Broad, Nathan",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Butler, Dan",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Caddy, Josh",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,3,-,,,-,-,-,3.0
"Castagna, Jason",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Conca, Reece",-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
"Cotchin, Trent",-,2,2,-,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,1,-,-,-,8.0
"Edwards, Shane",-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ellis, Brandon",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Ellis, Corey",,,,,,,-,-,,,,,,,,,-,-,-,-,,,,,,
"Elton, Todd",,,-,-,-,,-,-,,-,,,,,,,,,,,,,,,,
"Graham, Jack",,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,
"Griffiths, Ben",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Grigg, Shaun",-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,7.0
"Grimes, Dylan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Houli, Bachar",-,-,-,-,-,-,-,-,-,-,1,-,-,,,,,-,-,-,-,-,-,-,-,1.0
"Hunt, Taylor",-,,,,,,,,,,,,,,-,,,,,,,,,,,
"Lambert, Kane",,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2.0
"Lennon, Ben",,-,-,,,,,,,,,,,,,,,,,,,,,,,
"Lloyd, Sam",-,,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,,
"Markov, Oleg",,,,,-,-,-,-,,,,,,-,,,,,,,-,-,,,,
"Martin, Dustin",3,-,3,-,1,-,1,-,3,3,3,-,1,3,-,3,3,3,-,-,3,3,-,-,-,36.0
"McIntosh, Kamdyn",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Menadue, Connor",,,,-,-,,,,-,-,-,-,-,-,-,,,,,,,,,,,
"Miles, Anthony",,,,,,,-,,-,,,,,,,-,,-,-,,,,,,,
"Morris, Steven",,,,,,-,,,,,,,,,,,,,,,,,,,,
"Nankervis, Toby",-,-,-,-,2,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Prestia, Dion",2,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,,2,1,-,-,-,-,-,5.0
"Rance, Alex",-,-,1,-,-,-,-,-,1,-,-,1,2,-,-,-,2,1,-,-,-,-,-,-,-,8.0
"Riewoldt, Jack",-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,2,-,,,-,-,-,-,-,-,6.0
"Rioli, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Short, Jayden",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Soldo, Ivan",,,,,,,-,,-,,,,,,,-,-,-,-,-,,,,,,
"Stengle, Tyson",,,,,,,,,,,,,,-,-,,,,,,,,,,,
"Townsend, Jacob",,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,1.0
"Vlastuin, Nick",-,-,-,-,,-,-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
Totals,5,2,6,4,6,0,1,0,4,4,6,1,3,5,0,6,5,4,5,1,6,6,0,0,0,80.0
Opponent,CA,CW,WC,BL,ME,AD,WB,FR,GW,ES,NM,SY,CA,PA,SK,BL,GW,GC,HW,GE,FR,SK,GE,GW,AD,
