Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,3,1,-,2,2,1,2,1,1,-,-,1,-,-,1,1,-,-,2,-,-,2,4,2,26.0
"Batchelor, Jake",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Bolton, Shai",,,,,,,,,-,1,1,1,1,,,,,1,,,,,,,,5.0
"Broad, Nathan",,,,,,,,,,,,,,,,-,-,1,1,1,1,2,-,2,-,8.0
"Butler, Dan",2,-,1,2,2,1,2,-,,,1,1,2,1,2,1,1,2,-,1,2,-,-,1,-,25.0
"Caddy, Josh",2,-,3,1,1,1,-,-,,2,-,-,2,-,1,1,2,1,1,-,,,1,1,-,20.0
"Castagna, Jason",3,1,-,1,1,1,1,-,1,-,-,-,-,-,1,-,1,-,-,-,-,1,1,2,-,15.0
"Conca, Reece",-,1,-,2,-,1,,,,,,,,,,,,,,,,,,,,4.0
"Cotchin, Trent",1,-,6,2,1,1,1,3,-,-,1,3,1,-,2,-,2,2,2,1,1,2,1,2,-,35.0
"Edwards, Shane",-,1,,,,,,3,1,2,1,-,-,2,-,1,1,-,-,1,1,-,-,-,1,15.0
"Ellis, Brandon",2,-,2,1,1,-,-,1,2,-,-,2,1,1,-,-,3,1,1,4,2,-,-,1,-,25.0
"Ellis, Corey",,,,,,,-,-,,,,,,,,,-,-,-,-,,,,,,
"Elton, Todd",,,-,2,-,,-,1,,-,,,,,,,,,,,,,,,,3.0
"Graham, Jack",,,,,,,,,,,,,,,,,,,,,-,1,-,2,2,5.0
"Griffiths, Ben",3,3,,,,,,,,,,,,,,,,,,,,,,,,6.0
"Grigg, Shaun",1,-,-,2,2,-,1,-,1,-,-,1,1,1,1,-,2,-,1,3,1,2,2,2,1,25.0
"Grimes, Dylan",-,1,1,1,1,1,1,-,-,1,1,-,1,-,-,1,1,1,1,3,-,1,-,1,-,18.0
"Houli, Bachar",-,-,-,-,2,-,1,-,-,-,-,1,1,,,,,1,2,1,1,1,-,-,-,11.0
"Hunt, Taylor",1,,,,,,,,,,,,,,-,,,,,,,,,,,1.0
"Lambert, Kane",,1,-,1,-,-,1,-,1,2,-,-,-,-,-,-,1,1,2,1,-,-,-,-,-,11.0
"Lennon, Ben",,1,1,,,,,,,,,,,,,,,,,,,,,,,2.0
"Lloyd, Sam",-,,,,,,,,-,2,1,-,2,-,-,,,,,,,,,,,5.0
"Markov, Oleg",,,,,2,-,1,-,,,,,,2,,,,,,,-,-,,,,5.0
"Martin, Dustin",2,3,-,3,-,1,3,1,2,-,1,1,2,4,3,3,3,2,2,2,-,1,1,2,2,44.0
"McIntosh, Kamdyn",-,,-,1,-,2,1,-,-,-,1,-,-,1,-,1,-,1,-,3,2,1,1,-,-,15.0
"Menadue, Connor",,,,1,-,,,,1,-,-,1,-,-,1,,,,,,,,,,,4.0
"Miles, Anthony",,,,,,,1,,4,,,,,,,2,,2,-,,,,,,,9.0
"Morris, Steven",,,,,,-,,,,,,,,,,,,,,,,,,,,
"Nankervis, Toby",-,1,4,2,1,4,,1,-,-,-,3,-,2,2,2,3,5,1,1,-,2,-,1,2,37.0
"Prestia, Dion",-,2,-,2,1,-,,,1,1,1,-,2,-,-,-,1,,-,-,-,-,1,1,1,14.0
"Rance, Alex",3,3,1,1,2,1,-,1,-,-,-,2,-,-,2,3,2,1,2,-,-,-,1,1,1,27.0
"Riewoldt, Jack",1,2,1,-,1,1,5,2,1,-,3,1,2,1,1,1,4,,,1,-,-,2,2,2,34.0
"Rioli, Daniel",2,1,1,2,1,-,1,2,-,-,1,1,1,2,-,3,1,-,-,2,1,1,-,1,-,24.0
"Short, Jayden",,-,2,-,-,1,2,-,-,3,1,-,1,1,1,1,1,,,,,,,,,14.0
"Soldo, Ivan",,,,,,,2,,1,,,,,,,-,2,3,1,-,,,,,,9.0
"Stengle, Tyson",,,,,,,,,,,,,,-,1,,,,,,,,,,,1.0
"Townsend, Jacob",,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,8.0
"Vlastuin, Nick",2,1,2,1,,3,-,,,,,,,,,1,1,1,1,1,1,-,-,1,2,18.0
Totals,25,25,26,28,21,21,25,17,17,15,14,18,21,18,18,22,33,26,18,28,14,16,15,28,19,528.0
Opponent,CA,CW,WC,BL,ME,AD,WB,FR,GW,ES,NM,SY,CA,PA,SK,BL,GW,GC,HW,GE,FR,SK,GE,GW,AD,
