Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R24,EF,SF,Tot
"Armfield, Dennis",2,1,,,,3,1,-,4,-,,,-,,,,-,-,,4,1,1,2,1,20.0
"Austin, Mark",,,,,,,,,,,,,7,,,,,,,,,,,,7.0
"Betts, Eddie",-,2,2,4,-,1,-,1,-,2,3,2,1,-,2,-,-,-,2,1,-,1,3,1,28.0
"Bower, Paul",,,,,,,,,,,2,,,,6,3,,,,,,,,,11.0
"Carrazzo, Andrew",-,2,4,3,4,3,1,3,1,2,-,3,2,3,,,,,,1,3,,3,1,39.0
"Collins, Andrew",,,-,-,,,,,,,,,,,,,,,,,,,,,
"Curnow, Ed",2,1,-,1,1,2,-,,,3,-,-,,,,2,1,,,,,,,,13.0
"Davies, Marcus",,,,,,,,,,,,,,,,,3,3,6,2,1,2,-,1,18.0
"Duigan, Nick",4,4,3,3,5,6,2,1,2,4,2,4,,,3,6,4,6,6,4,3,1,5,3,81.0
"Ellard, David",,,,,1,3,3,1,1,2,2,1,3,2,2,2,-,5,-,2,1,,-,-,31.0
"Garlett, Jeff",2,-,1,2,2,2,2,-,1,3,-,-,2,1,-,1,2,1,1,2,3,-,-,2,30.0
"Gibbs, Bryce",-,-,1,2,2,5,3,5,2,4,6,1,3,-,3,1,4,3,-,1,1,1,2,,50.0
"Hampson, Shaun",1,2,-,3,2,,,,3,3,5,1,,,,,,,,,,,,,20.0
"Henderson, Lachie",,,,5,,,,,,,3,-,9,8,3,6,6,2,7,3,7,6,6,5,76.0
"Houlihan, Ryan",,,,,,,,,,,,-,3,1,2,,,2,-,,,,,,8.0
"Jamison, Michael",,,6,8,5,12,7,5,2,1,4,4,1,,,,,,,,2,,6,5,68.0
"Joseph, Aaron",,,,,-,1,5,,,,,,,,6,3,,,2,3,2,5,5,2,34.0
"Judd, Chris",2,3,1,-,1,2,1,1,1,1,2,3,2,3,2,3,2,-,-,2,1,1,2,2,38.0
"Kreuzer, Matthew",,,,,,,,,,,3,6,6,2,4,1,3,3,2,5,5,1,,,41.0
"Laidler, Jeremy",8,3,4,9,2,6,,5,6,,,,,3,7,2,6,5,3,5,2,4,6,3,89.0
"Lucas, Kane",1,,,,,,,,,,,,,,,,,,,,,2,,,3.0
"McLean, Brock",,,,,,,,2,2,,,,,,,,,3,1,,,,,,8.0
"Murphy, Marc",-,1,2,3,1,2,2,2,1,-,5,-,-,-,-,2,1,1,3,1,3,1,2,1,34.0
"OKeeffe, Rhys",,,,,,,,,,,,,1,,,,,,,,,,,,1.0
"OhAilpin, Setanta",,,,,,2,1,1,-,-,,,,,,,,,,,,1,3,4,12.0
"Robinson, Mitch",1,3,3,3,-,2,2,-,1,4,4,-,,4,1,2,1,4,6,3,1,3,-,4,52.0
"Russell, Jordan",1,1,3,5,3,4,7,2,-,2,2,3,3,4,4,,,,,,,2,,,46.0
"Scotland, Heath",5,2,1,5,1,-,1,-,1,3,2,1,3,1,3,3,2,5,1,2,3,3,3,1,52.0
"Simpson, Kade",2,1,2,2,3,3,1,1,5,1,2,2,3,-,-,1,2,1,4,1,1,-,-,4,42.0
"Thornton, Bret",3,4,1,,,,4,2,7,6,6,9,7,5,10,2,5,4,3,1,2,,2,1,84.0
"Tuohy, Zach",,,,,,,,,,4,3,3,4,2,,,2,3,2,1,,-,,1,25.0
"Twomey, Wayde",,,,,,,,,,,,,,,,-,2,,,,,,,,2.0
"Waite, Jarrad",-,-,1,3,1,-,3,5,-,-,,,,2,2,,,,,,,,,,17.0
"Walker, Andrew",1,1,-,-,1,2,3,1,4,2,-,1,-,1,1,1,1,3,3,2,1,1,4,1,35.0
"Warnock, Robert",1,3,1,1,2,-,4,3,,,,,1,2,2,2,2,3,-,-,2,4,4,4,41.0
"Watson, Matthew",,8,7,,,,,,,,,,,,,3,,,,,,,,,18.0
"White, Simon",3,2,,11,8,7,,,,,,,,1,,,,,,,,,,,32.0
"Yarran, Chris",1,4,3,3,2,,2,3,1,3,2,-,1,2,2,3,1,2,3,1,2,-,1,3,45.0
Totals,40,48,46,76,47,68,55,44,45,50,58,44,62,47,65,49,50,59,55,47,47,40,59,50,1251.0
Opponent,RI,GC,CW,ES,AD,SY,SK,GE,ME,PA,BL,SY,WC,RI,WB,CW,ES,NM,ME,FR,HW,SK,ES,WC,
