Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Allan, Matthew",2,,,,,,,,,,,,,,,,,,,,,,2.0
"Alvey, Mark",,-,,,,,,1,-,1,-,1,,,,,,,,,,,3.0
"Bolton, Mark",3,1,1,3,3,4,1,,,,,2,-,-,1,,-,,6,-,4,3,32.0
"Bradley, Kepler",3,1,7,2,,,-,5,5,2,5,4,1,,6,3,-,-,6,6,1,-,57.0
"Bullen, Marcus",-,,1,,2,1,-,,,,,,,,-,,,,,-,,,4.0
"Cartledge, Tristan",,2,,,,,,2,,,,,,,,-,,,,1,,,5.0
"Cupido, Damian",1,-,,,,,,-,-,-,1,,-,2,,4,1,2,,,,,11.0
"Dyson, Ricky",,,,-,2,,,,,,,,,,-,-,1,2,2,2,-,2,11.0
"Fletcher, Dustin",8,1,10,8,8,2,4,4,7,5,3,,,2,8,4,5,7,7,,,,93.0
"Haynes, Ben",2,,,1,-,-,,,,,,,,,,,,,,,,,3.0
"Henneman, Aaron",1,1,1,1,1,2,-,,,,,,,,,,,2,2,,,7,18.0
"Hille, David",,,,,,,,2,-,1,3,2,1,1,,,-,-,1,2,3,-,16.0
"Hird, James",1,2,1,1,4,-,,,,-,1,2,1,4,1,,,2,-,2,-,1,23.0
"Hunt, Sam",,,,,,,,,,,,2,,,,,-,,,,1,1,4.0
"Johns, Courtney",,,,,,,,,,,,,,,-,1,1,,,,,,2.0
"Johnson, Jason",-,-,1,1,2,-,-,1,-,1,1,-,1,1,1,-,2,3,-,1,1,-,17.0
"Johnson, Mark",6,3,1,1,5,2,2,1,3,2,1,7,3,3,1,3,2,4,-,5,2,7,64.0
"Laycock, Jason",,,2,3,5,3,4,1,-,1,2,2,1,1,5,,,,,,,,30.0
"Lloyd, Matthew",,,1,-,1,1,-,-,1,-,2,5,3,2,1,5,-,2,1,3,2,-,30.0
"Lovett-Murray, Nathan",,1,,2,,,2,-,-,4,4,3,4,2,4,,1,3,7,4,5,3,49.0
"Lovett, Andrew",,,1,1,4,2,2,-,1,2,1,-,-,-,1,3,1,1,1,-,2,4,27.0
"Lucas, Scott",1,1,-,-,2,2,-,-,1,1,1,-,-,1,2,1,1,1,-,1,1,2,19.0
"McPhee, Adam",2,2,3,3,8,6,3,2,6,-,1,-,11,-,,,,,,,,,47.0
"McVeigh, Mark",5,2,2,-,4,-,-,2,-,1,2,-,-,1,-,3,2,7,,3,1,3,38.0
"Monfries, Angus",-,1,1,-,,,,,,,,3,1,2,,-,-,,1,,1,2,12.0
"Murphy, Justin",3,2,-,,1,-,2,2,4,1,,1,1,2,1,3,,-,-,1,,,24.0
"Nash, Jay",,,,,,,,,,,,,,,,-,,,,,-,,
"Peverill, Damien",2,2,3,2,1,3,-,1,3,2,-,3,3,2,2,3,1,3,1,1,,2,40.0
"Ramanauskas, Adam",1,4,1,,,,,,,,,,,,,,,,,,,,6.0
"Reynolds, Joel",,,,,,-,,,,,,,,,,,,,,,,,
"Richards, Ted",,,2,,6,4,,,,,,,,,,2,1,2,4,4,6,9,40.0
"Rioli, Dean",,,,,3,1,-,1,2,,,,1,2,3,2,,-,2,,,,17.0
"Slattery, Henry",,,,,,,,,,,,,1,,,,,,1,5,2,,9.0
"Solomon, Dean",-,-,-,6,-,1,,,2,3,2,7,3,-,3,5,4,1,,,,,37.0
"Stanton, Brent",1,,-,-,,,-,1,3,2,-,4,2,-,3,-,-,1,3,2,2,3,27.0
"Thomas, Paul",,,,2,,,1,,,,2,,,,3,2,2,,,,3,2,17.0
"Watson, Jobe",,,,,,,,,,1,,,,2,,,,,,-,3,1,7.0
"Welsh, Andrew",1,-,3,1,7,-,2,1,3,4,4,2,-,3,2,,-,3,5,8,4,8,61.0
"Winderlich, Jason",-,2,,,,,2,1,-,,1,,,,,1,,-,-,2,-,1,10.0
"Zantuck, Ty",,4,,,2,7,4,4,3,3,-,1,,,,,,,,,,,28.0
Totals,43,32,42,38,71,41,29,32,44,37,37,51,38,33,48,45,25,46,50,53,44,61,940.0
Opponent,ME,CA,HW,GE,CW,BL,SY,FR,PA,WB,AD,WC,SK,KA,RI,CW,BL,GE,SY,HW,CA,ME,
