Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Arceri, Mark",,,,,,,,,,,,,,,-,,,-,-,-,-,-,-,-,
"Berry, William",,,,,,,,,,,,,,,,,,,1,,,,,,1.0
"Collins, Jon",-,-,,,,,,,,,,,,,,,-,-,-,-,,,,,
"Crocker, Darren",,,,,,,,,,,-,-,1,,-,-,-,-,1,2,-,-,-,-,4.0
"Demetriou, Andrew",,,,,,1,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,1.0
"Dugdale, Dean",-,,,,,,,,,,,,,,,,,,,,,,,,
"Dwyer, David",-,-,-,-,,,,,,,,,,,,,,-,,-,-,,-,-,
"Fairley, Ian",,,,,,,,,,,,,,-,1,,,,,,,-,-,-,1.0
"Furey, Tony",-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,,,
"German, Peter",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Glendinning, Ross",-,2,1,-,-,3,1,1,1,-,-,-,,,1,1,2,1,-,-,1,-,1,-,16.0
"Greig, Keith",-,1,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,1.0
"Harrington, Tim",-,1,,,,,,,,,-,-,1,-,-,-,,,,,,,,,2.0
"Hickey, Steve",-,-,-,-,-,-,-,-,,-,-,,,,,,,,-,,-,-,,,
"Hodgeman, Kym",-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Holt, John",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,,-,-,-,-,-,
"Jonas, Peter",-,-,1,-,2,-,1,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,7.0
"Kelly, Phil",,,,,,,,,,,,,,-,,,,,,,,,,,
"Koop, Doug",,,,,,,,,,,-,-,,,,,,,,,,,,,
"Krakouer, Jim",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,
"Krakouer, Phil",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Larkin, Matthew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1,-,1.0
"Law, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Lewis, Rod",,2,,,,,,,,,,,,,,,,,,,,,,,2.0
"Lisle, Mark",15,15,17,11,12,18,3,7,11,11,12,12,11,2,,8,,,,,,,,,165.0
"McCann, Stephen",3,,,1,-,8,22,10,3,6,-,-,1,4,-,1,16,7,,6,6,4,-,1,99.0
"McDonald, Donald",,,-,1,2,1,-,-,1,1,-,2,1,,9,1,1,4,4,11,9,9,7,8,72.0
"McGuire, Kevin",-,-,-,,-,,,,,,,,-,,,,,,,,,,,,
"Norman, Rick",-,,,,,,,,,,,,,,,,,,,,,,,,
"Passmore, Michael",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,,
"Ramsay, Roy",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Robertson, Rohan",,,-,-,-,,,,,,,,,,,,,,,,,,,,
"Robertson, Shane",,,-,-,-,-,,,,,,,,,,,,,,,,,,,
"Ryan, Brendan",,,,,,1,-,-,1,1,-,2,1,2,3,-,,,,,,,,,11.0
"Schimmelbusch, Wayne",,-,-,-,-,-,-,,-,-,,,-,-,-,-,,,-,,,-,-,,
"Smith, Peter",,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
"Smith, Ross",,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Spargo, Paul",,,,,,,,,,,,,,,,,,,,,,,,-,
"Steele, Darren",,-,,,,,,,,,,,,,-,-,-,-,-,,-,-,-,-,
"Stevenson, Jamie",,,,,,,,,,,,,,,,,,-,-,-,,,,,
Totals,18,21,19,13,16,32,27,18,17,19,12,16,17,8,14,11,19,12,7,19,17,13,9,9,383.0
Opponent,CW,FO,CA,SK,GE,ME,ES,SY,RI,FI,HW,CW,FO,CA,SK,GE,ME,ES,SY,RI,FI,HW,CA,FO,
