Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Bassett, Nathan",2,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,-,-,-,-,1,8.0
"Bock, Nathan",1,-,-,1,-,2,-,1,-,-,1,2,-,1,1,1,1,-,-,-,1,-,-,13.0
"Burton, Brett",2,1,-,3,3,-,1,3,1,1,,,1,-,2,,,,,,,,,18.0
"Campbell, Bryce",,,,-,,,,,,,,,,,-,-,-,-,-,-,,,,
"Dangerfield, Patrick",,,,,,,,,,,,,,,,,,,,-,-,,,
"Doughty, Michael",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Douglas, Richard",-,-,-,1,-,-,-,,-,2,1,1,-,-,-,-,-,-,1,-,-,-,1,7.0
"Edwards, Tyson",1,-,2,-,-,1,-,-,1,-,-,1,-,-,-,1,1,1,-,-,1,-,-,10.0
"Gill, Nick",,,,,,,,,,,,,1,-,,,1,1,1,2,-,1,2,9.0
"Goodwin, Simon",-,1,-,-,1,1,-,-,-,1,1,-,-,-,-,-,-,-,1,-,2,-,-,8.0
"Griffin, Jonathon",-,-,-,-,-,-,1,-,-,-,,-,,,-,,,,,,,,,1.0
"Jacky, Jarrhan",,,,,-,,-,1,,,,,,,,,,,,,,,,1.0
"Jericho, Luke",,1,-,,,,,-,,,1,-,-,,,-,,,,,,,,2.0
"Johncock, Graham",-,1,2,-,-,-,-,-,-,1,-,-,-,-,-,-,,,1,-,-,-,-,5.0
"Knights, Chris",,,,,,-,-,1,-,-,-,-,-,2,-,-,-,-,,,-,-,1,4.0
"Mackay, David",-,-,-,-,-,-,-,-,-,-,-,-,,,,,2,-,-,-,-,-,-,2.0
"Maric, Ivan",,,,,,,,-,-,1,-,1,-,-,-,-,-,-,-,1,-,1,1,5.0
"Massie, Kris",,1,-,,,,-,,,,,,,1,1,-,,1,-,1,-,-,2,7.0
"McGregor, Ken",2,-,-,4,-,-,,,,,-,,,,,,,,,,,,,6.0
"McLeod, Andrew",1,-,1,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,1,-,-,3.0
"Moran, Brad",,,,,,,,,,,,,,,,3,2,2,1,-,-,,-,8.0
"Otten, Andy",,,,,,,,,,,,-,,,,,,,-,,,,,
"Porplyzia, Jason",-,-,3,-,1,-,1,1,2,1,1,-,1,3,-,,1,1,,,,-,,16.0
"Reilly, Brent",-,,,,,,,,1,-,-,,-,-,,,,,,-,-,,,1.0
"Rutten, Ben",1,2,3,-,-,-,,2,1,-,-,-,-,-,-,1,2,1,1,1,1,-,1,17.0
"Sellar, James",,,,,,,-,,,,,,,,,,,,,,,,,
"Shirley, Robert",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Stevens, Scott",-,-,-,1,-,1,-,2,-,3,-,1,2,1,1,1,2,2,3,1,2,1,4,28.0
"Symes, Brad",-,-,-,-,1,-,,,,,,,,-,-,1,-,-,-,-,-,1,-,3.0
"Thompson, Scott",-,1,-,-,-,-,-,-,-,1,1,1,-,-,1,-,-,1,-,-,-,1,-,7.0
"Tippett, Kurt",1,-,-,2,1,2,4,1,-,-,-,-,1,-,1,-,-,,,,,1,-,14.0
"Vince, Bernie",-,-,1,-,-,-,-,1,-,-,1,-,-,-,-,1,1,-,1,,,-,-,6.0
"van Berlo, Nathan",-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,2.0
Totals,11,9,12,12,7,7,7,13,7,12,7,7,6,9,9,11,13,11,10,6,8,6,13,213.0
Opponent,WB,WC,PA,HW,FR,CA,NM,ME,WC,ES,RI,HW,BL,GE,CW,PA,SY,CA,RI,ES,SK,WB,CW,
