Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Barrass, Tom",,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,,,-,-,-,-,
"Butler, Sam",,,,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,
"Cole, Tom",,,,,,,,,,,,-,-,-,,,1,,,,,,,,1.0
"Cripps, Jamie",4,1,1,-,1,,,,-,-,1,1,1,-,1,-,1,-,1,2,2,1,1,-,19.0
"Darling, Jack",1,4,2,,4,1,1,1,5,3,-,3,-,5,3,4,3,6,2,2,-,2,2,-,54.0
"Duggan, Liam",,,,-,-,-,,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,3.0
"Gaff, Andrew",3,1,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,8.0
"Giles, Jonathan",,-,-,-,,-,-,,,,,,,,,,,,,,,,,,
"Hill, Josh",-,2,1,-,2,-,-,-,,-,2,,-,,,,,,,,-,,,,7.0
"Hurn, Shannon",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Hutchings, Mark",-,-,2,,,,-,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3.0
"Jetta, Lewis",-,,1,,,,,,,2,-,1,-,1,1,-,-,,,-,1,-,-,-,7.0
"Karpany, Malcolm",,,,,,,,,,-,,,-,3,-,,,-,-,,,,,,3.0
"Kennedy, Josh",6,3,3,1,4,8,2,5,4,1,,,,,,4,6,5,5,5,4,2,2,2,72.0
"LeCras, Mark",3,1,2,1,-,1,2,2,2,,1,-,,,2,1,2,-,3,,,1,-,2,26.0
"Lycett, Scott",,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"Mackenzie, Eric",-,,,,,,,,,,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Masten, Chris",-,-,1,-,-,-,-,-,-,-,,,,-,,-,,,-,,,,,,1.0
"McGovern, Jeremy",-,-,-,3,1,-,-,-,-,-,-,1,4,3,2,1,-,2,-,-,-,-,-,-,17.0
"McInnes, Fraser",,,,,,,,-,-,,,,,,,,,,,,,,,,
"Mitchell, Sam",1,-,-,-,,-,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,-,-,2,4.0
"Mutimer, Kurt",,,,,,-,1,2,1,,,,,,,,,,,,,,,,4.0
"Nelson, Jackson",-,-,-,-,-,,,,,-,-,-,,,,-,-,-,-,-,,,,,
"Partington, Luke",,,,,,,,,,,,,,,,,,-,-,-,-,-,-,,
"Petrie, Drew",-,,,,,,,,,1,1,-,3,3,2,1,-,-,-,-,2,-,2,1,16.0
"Priddis, Matt",-,1,-,-,-,-,-,1,-,-,-,1,-,,-,-,-,,,-,2,1,1,-,7.0
"Redden, Jack",-,-,-,-,-,-,-,1,-,,,,,-,,-,-,-,-,-,-,-,-,-,1.0
"Schofield, Will",,,,-,-,,,,,-,-,-,-,,,-,-,-,-,,,,,,
"Sheed, Dom",,-,,,-,-,-,1,-,-,1,2,-,-,-,-,-,1,1,-,-,1,-,-,7.0
"Sheppard, Brad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Shuey, Luke",-,1,-,1,-,-,1,-,-,,-,-,1,-,-,-,1,1,-,-,-,-,-,-,6.0
"Vardy, Nathan",-,1,-,-,-,1,-,1,-,-,1,-,1,-,-,-,-,,,-,-,1,-,1,7.0
"Wellingham, Sharrod",-,-,-,1,-,-,-,-,-,,,,,-,-,,,,,1,,,,-,2.0
"Yeo, Elliot",1,-,-,-,-,-,-,-,-,-,2,-,-,-,-,,1,1,-,-,-,-,-,1,6.0
Totals,19,15,13,7,12,11,7,15,12,7,11,10,11,15,13,11,16,17,12,10,11,9,8,10,282.0
Opponent,NM,SK,RI,SY,HW,FR,PA,WB,ES,GW,GC,GE,ME,WB,PA,FR,CW,BL,SK,CA,GW,AD,PA,GW,
