Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Barrass, Tom",,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,,,-,1,-,-,1.0
"Butler, Sam",,,,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,
"Cole, Tom",,,,,,,,,,,,-,-,-,,,-,,,,,,,,
"Cripps, Jamie",2,-,-,-,2,,,,-,2,1,3,2,-,1,-,-,1,-,1,1,2,-,-,18.0
"Darling, Jack",-,1,2,,1,2,1,-,5,1,-,1,1,2,1,1,-,2,2,2,-,-,-,-,25.0
"Duggan, Liam",,,,-,-,-,,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,3.0
"Gaff, Andrew",-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,6.0
"Giles, Jonathan",,1,-,-,,1,-,,,,,,,,,,,,,,,,,,2.0
"Hill, Josh",2,1,1,4,-,-,-,-,,-,-,,-,,,,,,,,-,,,,8.0
"Hurn, Shannon",1,-,-,-,-,-,-,1,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,2.0
"Hutchings, Mark",-,-,1,,,,-,,,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,3.0
"Jetta, Lewis",-,,-,,,,,,,-,1,-,1,1,-,-,-,,,-,1,-,1,-,5.0
"Karpany, Malcolm",,,,,,,,,,1,,,-,-,-,,,-,-,,,,,,1.0
"Kennedy, Josh",-,1,1,3,3,2,3,6,2,1,,,,,,2,1,4,1,3,1,4,-,1,39.0
"LeCras, Mark",1,-,4,1,-,1,1,3,3,,1,2,,,-,-,1,-,1,,,-,1,1,21.0
"Lycett, Scott",,,,,,,,,,,,,,,-,,,,,,,,,,
"Mackenzie, Eric",-,,,,,,,,,,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Masten, Chris",-,-,1,-,-,-,-,-,1,-,,,,-,,-,,,-,,,,,,2.0
"McGovern, Jeremy",1,-,-,1,1,-,-,-,-,-,-,2,3,2,1,-,-,1,1,1,-,-,-,-,14.0
"McInnes, Fraser",,,,,,,,-,-,,,,,,,,,,,,,,,,
"Mitchell, Sam",1,-,-,-,,-,-,-,-,-,-,1,-,2,-,-,,-,-,-,-,-,-,-,4.0
"Mutimer, Kurt",,,,,,-,-,2,-,,,,,,,,,,,,,,,,2.0
"Nelson, Jackson",-,1,-,-,-,,,,,-,1,-,,,,-,-,-,-,-,,,,,2.0
"Partington, Luke",,,,,,,,,,,,,,,,,,-,3,1,1,-,-,,5.0
"Petrie, Drew",-,,,,,,,,,-,-,-,-,2,-,1,-,-,-,-,-,-,-,-,3.0
"Priddis, Matt",-,-,-,-,-,-,-,-,-,-,1,2,-,,1,1,-,,,-,1,-,-,-,6.0
"Redden, Jack",-,-,-,-,-,-,-,-,-,,,,,-,,-,-,-,1,-,-,-,-,-,1.0
"Schofield, Will",,,,-,-,,,,,-,-,-,-,,,-,-,-,-,,,,,,
"Sheed, Dom",,-,,,-,-,-,1,-,-,2,-,1,2,1,1,-,1,1,-,1,1,1,-,13.0
"Sheppard, Brad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Shuey, Luke",-,-,-,1,-,1,1,-,2,,-,-,1,-,-,-,1,-,-,-,-,-,-,-,7.0
"Vardy, Nathan",-,-,-,-,1,-,-,1,-,-,1,1,-,1,-,-,-,,,-,-,-,1,-,6.0
"Wellingham, Sharrod",-,-,-,1,-,-,-,-,-,,,,,-,1,,,,,1,,,,-,3.0
"Yeo, Elliot",1,-,1,-,-,-,-,-,-,-,-,2,-,-,-,,2,-,-,-,-,1,-,-,7.0
Totals,9,6,11,12,8,7,6,15,14,5,8,15,10,12,8,6,5,10,10,9,6,9,6,2,209.0
Opponent,NM,SK,RI,SY,HW,FR,PA,WB,ES,GW,GC,GE,ME,WB,PA,FR,CW,BL,SK,CA,GW,AD,PA,GW,
