Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,Tot
"Aliir, Aliir",4,7,-,-,5,,4,3,10,2,,,10,-,7,11,3,66.0
"Amartey, Joel",,,,,,,,,,,,,,,,8,,8.0
"Bell, James",,,,,,,,-,-,-,-,-,-,,,-,-,
"Blakey, Nick",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Brand, Kaiden",-,-,,,,,,,,,,,,,,,,
"Clarke, Ryan",,,,,-,-,-,-,-,,,,-,-,-,-,-,
"Cunningham, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dawson, Jordan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Florent, Oliver",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Foot, Zac",,,,,,,,,,,-,-,,,,,,
"Fox, Robbie",,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Gray, Sam",-,-,-,,-,-,,-,-,,,,,,,,,
"Hayward, Will",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Heeney, Isaac",-,-,-,-,-,-,,,,,,,,,,,,
"Hewett, George",,-,-,-,-,-,-,,,,,,,,,,,
"Kennedy, Josh",-,-,-,-,-,-,,,,,,-,-,-,-,-,-,
"Ling, Matt",,,,,,,,-,-,-,,,,,,,,
"Lloyd, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCartin, Tom",2,-,1,,,,-,-,-,-,-,-,-,-,-,-,-,3.0
"McInerney, Justin",-,-,,-,-,,,,,,,,-,-,-,-,-,
"McLean, Hayden",,,3,1,5,5,,,,,,,,-,-,,,14.0
"Melican, Lewis",,,,,-,,,,,-,-,-,-,-,-,-,-,
"Mills, Callum",-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,
"Naismith, Sam",28,,,25,,,,,,,,,,,,,,53.0
"ORiordan, Colin",-,-,-,,-,-,-,,,,-,-,,,,,,
"Papley, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Parker, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rampe, Dane",-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Reid, Sam",,,,,,,,-,-,-,10,6,2,4,3,1,-,26.0
"Ronke, Ben",-,,,-,-,,,,,,,,,,,,,
"Rowbottom, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Sinclair, Callum",,27,19,19,,,16,24,27,22,28,26,27,15,21,,22,293.0
"Stephens, Dylan",,,,,,-,-,-,,-,-,-,,,,-,-,
"Stoddart, Ryley",,,,,,-,-,,,,,,,,,,,
"Taylor, Elijah",,,,,,,-,-,-,-,,,,,,,,
"Taylor, Lewis",-,-,-,-,,,,-,-,,,,,-,-,-,,
"Thurlow, Jackson",,,,,,,,,,-,-,-,-,-,-,-,-,
"Warner, Chad",,,,,,-,-,,,,,,,,,,,
"Wicks, Sam",,,,,,,,,,-,-,-,-,-,-,-,,
Totals,34,34,23,45,10,5,20,27,37,24,38,32,39,19,31,20,25,463.0
Opponent,AD,ES,NM,WB,WC,RI,GC,HW,SK,CW,GW,FR,PA,ME,CA,BL,GE,
