Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,Tot
"Aliir, Aliir",-,-,-,-,-,,-,-,-,-,,,3,-,1,3,-,7.0
"Amartey, Joel",,,,,,,,,,,,,,,,-,,
"Bell, James",,,,,,,,-,-,-,-,-,-,,,-,-,
"Blakey, Nick",-,-,-,-,1,-,-,-,-,,4,-,1,1,-,-,-,7.0
"Brand, Kaiden",-,-,,,,,,,,,,,,,,,,
"Clarke, Ryan",,,,,-,-,-,-,-,,,,-,-,-,-,1,1.0
"Cunningham, Harry",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Dawson, Jordan",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,-,1.0
"Florent, Oliver",-,1,1,1,-,-,-,-,-,-,-,-,-,4,-,-,1,8.0
"Foot, Zac",,,,,,,,,,,-,-,,,,,,
"Fox, Robbie",,,-,-,,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"Gray, Sam",-,-,-,,-,-,,-,-,,,,,,,,,
"Hayward, Will",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Heeney, Isaac",-,-,-,-,-,-,,,,,,,,,,,,
"Hewett, George",,-,-,-,-,-,-,,,,,,,,,,,
"Kennedy, Josh",-,-,-,1,-,-,,,,,,-,-,-,-,-,-,1.0
"Ling, Matt",,,,,,,,-,-,-,,,,,,,,
"Lloyd, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"McCartin, Tom",-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,
"McInerney, Justin",-,-,,-,-,,,,,,,,-,-,-,-,-,
"McLean, Hayden",,,-,-,-,-,,,,,,,,-,-,,,
"Melican, Lewis",,,,,-,,,,,-,-,-,-,-,-,-,-,
"Mills, Callum",-,-,-,-,-,1,-,-,-,-,1,-,-,,,-,-,2.0
"Naismith, Sam",-,,,-,,,,,,,,,,,,,,
"ORiordan, Colin",-,-,-,,-,-,-,,,,-,-,,,,,,
"Papley, Tom",-,-,-,-,-,-,1,2,-,-,2,1,1,1,-,-,1,9.0
"Parker, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rampe, Dane",-,2,-,-,-,-,1,-,-,-,-,,,,,,,3.0
"Reid, Sam",,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Ronke, Ben",-,,,-,-,,,,,,,,,,,,,
"Rowbottom, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Sinclair, Callum",,-,-,-,,,-,-,-,-,-,-,-,-,-,,-,
"Stephens, Dylan",,,,,,-,1,-,,-,-,-,,,,1,1,3.0
"Stoddart, Ryley",,,,,,-,-,,,,,,,,,,,
"Taylor, Elijah",,,,,,,-,1,-,-,,,,,,,,1.0
"Taylor, Lewis",-,-,-,-,,,,-,-,,,,,-,1,-,,1.0
"Thurlow, Jackson",,,,,,,,,,-,-,-,-,-,-,-,-,
"Warner, Chad",,,,,,-,-,,,,,,,,,,,
"Wicks, Sam",,,,,,,,,,-,-,-,-,-,-,-,,
Totals,0,4,1,2,1,1,3,3,0,0,7,1,5,8,2,4,5,47.0
Opponent,AD,ES,NM,WB,WC,RI,GC,HW,SK,CW,GW,FR,PA,ME,CA,BL,GE,
