Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Baker, Liam",,,,1,1,-,1,2,1,-,2,1,1,,,,-,-,-,-,-,-,-,-,-,10.0
"Balta, Noah",-,,-,1,-,-,-,-,1,1,-,-,-,,,,,,,,,1,,,,4.0
"Bolton, Shai",,,,-,2,,-,-,1,-,-,,,-,-,-,-,2,4,-,1,1,-,1,-,12.0
"Broad, Nathan",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Butler, Dan",-,-,-,,,,,,,,-,-,2,,,,,,1,,,,,,,3.0
"Caddy, Josh",,,,-,-,2,1,1,-,2,-,1,-,-,,,,,-,-,1,-,-,1,-,9.0
"Castagna, Jason",,1,2,-,1,2,1,1,-,1,1,-,1,-,2,2,1,2,-,1,1,1,-,2,5,28.0
"Chol, Mabior",,,,,,,,,,,,,1,-,1,1,-,1,-,-,1,,,,,5.0
"Coleman-Jones, Callum",,,,,,,,,,1,,,,,,,,,,,,,,,,1.0
"Cotchin, Trent",1,-,-,,,,,,,,-,-,,-,-,-,-,-,,,,-,1,-,-,2.0
"Edwards, Shane",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,1,-,-,1,-,-,-,-,-,-,2.0
"Eggmolesse-Smith, Derek",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Ellis, Brandon",,-,-,-,-,1,-,-,-,-,-,,-,-,-,2,-,-,-,-,-,-,-,-,-,3.0
"Garthwaite, Ryan",,,-,,,,,-,-,-,-,-,-,,,,,,,,,,,,,
"Graham, Jack",1,-,-,-,,,,,,,,-,-,-,-,,-,-,-,-,-,1,-,1,,3.0
"Grimes, Dylan",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Higgins, Jack",-,-,-,1,-,-,-,-,1,1,-,1,-,,,,,,,,,,,,,4.0
"Houli, Bachar",-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lambert, Kane",1,-,-,1,-,-,-,-,1,,,,,-,-,2,-,-,-,-,1,-,-,-,-,6.0
"Lynch, Tom",1,1,1,2,2,1,1,2,-,-,1,2,1,3,2,-,4,1,-,3,1,1,-,1,-,31.0
"Markov, Oleg",,2,-,,,,,,,,,,,,,,,,,,,,,,,2.0
"Martin, Dustin",-,1,2,,2,-,-,1,2,-,1,1,-,1,-,1,-,-,1,,-,-,-,2,-,15.0
"McIntosh, Kamdyn",-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,,,,,,,,,,3.0
"Menadue, Connor",,,,-,,,-,-,-,-,,,-,,,,,,,,,,,,,
"Naish, Patrick",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Nankervis, Toby",-,-,-,-,-,-,1,-,,,,,,,,,,,,-,,,-,-,1,2.0
"Pickett, Marlion",,,,,,,,,,,,,,,,,,,,,,,,,-,
"Prestia, Dion",-,-,3,-,-,1,1,-,1,1,-,-,2,1,-,-,1,-,1,1,-,1,-,-,1,15.0
"Rance, Alex",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Riewoldt, Jack",1,-,,,,1,,,,,,,,,,1,1,1,3,1,1,-,-,3,1,14.0
"Rioli, Daniel",2,-,-,2,-,2,1,,,2,,-,-,-,3,1,-,2,1,-,-,1,1,-,1,19.0
"Ross, Jack",,,,-,-,1,-,-,,,,,,,,,,,,-,1,,,,,2.0
"Short, Jayden",1,-,-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Soldo, Ivan",,,,,,,,,-,,-,-,,-,-,2,-,-,-,,-,-,-,-,-,2.0
"Stack, Sydney",,,-,-,-,-,-,-,-,-,1,-,2,-,1,1,2,2,,-,,,,,,9.0
"Townsend, Jacob",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Vlastuin, Nick",-,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Weller, Maverick",1,-,,,,,,,,,,,,,,,,,,,,,,,,1.0
Totals,9,5,9,8,8,11,8,7,9,10,6,6,10,5,9,14,9,11,12,6,8,7,2,11,9,209.0
Opponent,CA,CW,GW,PA,SY,ME,WB,FR,HW,ES,NM,GE,AD,SK,GC,GW,PA,CW,ME,CA,WC,BL,BL,GE,GW,
