Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,,-,-,-,1,,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Baker, Liam",,,,1,-,-,3,-,3,-,1,1,-,,,,-,-,1,-,-,-,-,-,-,10.0
"Balta, Noah",-,,-,1,2,-,-,-,1,-,1,-,-,,,,,,,,,-,,,,5.0
"Bolton, Shai",,,,-,-,,-,-,-,1,1,,,-,2,-,-,-,3,-,1,1,-,-,1,10.0
"Broad, Nathan",-,-,-,-,-,-,1,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Butler, Dan",1,-,-,,,,,,,,1,-,2,,,,,,1,,,,,,,5.0
"Caddy, Josh",,,,-,1,1,2,-,-,-,1,-,1,-,,,,,1,-,1,1,-,1,-,10.0
"Castagna, Jason",,2,1,-,2,2,1,3,1,1,2,2,-,1,6,2,1,-,1,1,-,2,1,3,2,37.0
"Chol, Mabior",,,,,,,,,,,,,-,1,1,1,-,2,1,-,1,,,,,7.0
"Coleman-Jones, Callum",,,,,,,,,,2,,,,,,,,,,,,,,,,2.0
"Cotchin, Trent",1,1,-,,,,,,,,-,-,,-,-,-,-,-,,,,1,1,-,-,4.0
"Edwards, Shane",-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,1,-,-,2.0
"Eggmolesse-Smith, Derek",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Ellis, Brandon",,-,-,2,-,2,-,1,-,-,-,,-,-,-,-,-,-,-,-,1,1,-,-,-,7.0
"Garthwaite, Ryan",,,-,,,,,-,-,-,-,-,-,,,,,,,,,,,,,
"Graham, Jack",1,-,-,-,,,,,,,,-,-,-,-,,-,-,1,-,-,-,-,-,,2.0
"Grimes, Dylan",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Higgins, Jack",3,1,-,1,-,-,-,-,3,1,-,-,-,,,,,,,,,,,,,9.0
"Houli, Bachar",-,,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Lambert, Kane",1,-,1,1,1,-,1,-,-,,,,,-,3,3,-,1,1,-,1,2,-,1,-,17.0
"Lynch, Tom",1,3,3,4,1,2,1,5,3,1,2,4,4,5,5,2,5,4,3,4,2,2,2,6,3,77.0
"Markov, Oleg",,1,-,,,,,,,,,,,,,,,,,,,,,,,1.0
"Martin, Dustin",1,1,-,,4,-,1,-,2,-,1,1,-,1,1,-,-,2,-,,-,-,1,3,2,21.0
"McIntosh, Kamdyn",-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,,,,,,,,,,3.0
"Menadue, Connor",,,,-,,,-,1,-,-,,,-,,,,,,,,,,,,,1.0
"Naish, Patrick",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Nankervis, Toby",-,-,-,-,-,1,-,-,,,,,,,,,,,,1,,,-,-,-,2.0
"Pickett, Marlion",,,,,,,,,,,,,,,,,,,,,,,,,1,1.0
"Prestia, Dion",-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,2,-,6.0
"Rance, Alex",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Riewoldt, Jack",2,-,,,,4,,,,,,,,,,2,2,2,4,2,2,5,1,2,4,32.0
"Rioli, Daniel",-,1,-,-,1,1,1,,,1,,-,1,1,2,1,1,1,1,1,-,1,-,-,-,15.0
"Ross, Jack",,,,-,-,-,-,-,,,,,,,,,,,,-,-,,,,,
"Short, Jayden",-,1,-,,,,,,,,,,,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Soldo, Ivan",,,,,,,,,-,,-,-,,-,1,-,1,-,-,,-,-,-,-,1,3.0
"Stack, Sydney",,,1,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,,1,,,,,,5.0
"Townsend, Jacob",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Vlastuin, Nick",-,-,1,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Weller, Maverick",-,-,,,,,,,,,,,,,,,,,,,,,,,,
Totals,11,11,9,10,12,13,12,12,14,8,11,8,8,12,23,11,11,12,19,10,10,16,7,18,14,302.0
Opponent,CA,CW,GW,PA,SY,ME,WB,FR,HW,ES,NM,GE,AD,SK,GC,GW,PA,CW,ME,CA,WC,BL,BL,GE,GW,
