Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Atkins, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,
"Bews, Jed",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Blicavs, Mark",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cameron, Jeremy",,,,,,-,-,-,-,-,-,-,-,-,Off,,,,,,-,-,-,-,-,0/1
"Clark, Jordan",-,-,-,-,-,On,-,,-,,-,,,,,,,,-,-,,,,,,1/0
"Close, Brad",,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Constable, Charlie",On,-,On,,,,,,,,,,,,,,,,,,,,,,,2/0
"Dahlhaus, Luke",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,-,-,,,
"Dangerfield, Patrick",-,,,,-,,,,,,,-,-,-,-,-,-,-,-,Off,-,-,-,-,-,0/1
"De Koning, Sam",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Duncan, Mitch",,,-,-,-,-,-,-,-,Off,,-,Off,,,,,,,,,,-,-,-,0/2
"Evans, Francis",,-,Off,,,,,,,,,,,,,,,,,,,,,,,0/1
"Guthrie, Cameron",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,On,-,1/0
"Guthrie, Zach",-,-,,-,,,On,-,-,On,-,,,,,,,,-,-,-,,,-,-,2/0
"Hawkins, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Henderson, Lachie",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,,,-,-,-,-,-,
"Henry, Jack",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Higgins, Shaun",-,-,-,,,,,-,-,-,-,-,On,-,,-,-,,-,-,-,-,On,,Off,2/1
"Holmes, Max",,,-,-,,,,,-,,-,,,,On,-,-,,,-,-,-,,-,-,1/0
"Jenkins, Josh",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Kolodjashnij, Jake",-,-,-,-,-,Off,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/1
"Kreuger, Nathan",,,,,,,,,,,,,,,,,,,-,-,,,,,,
"Menegola, Sam",Off,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/1
"Miers, Gryan",-,-,-,-,-,-,Off,,,,,,,,-,-,-,-,,,,-,-,-,-,0/1
"Narkle, Quinton",,,,-,,,-,On,-,-,-,-,-,-,-,-,-,On,-,On,On,,,,,4/0
"OConnor, Mark",-,-,-,-,,-,,,,,,-,-,-,,-,-,-,,,-,-,Off,,,0/1
"Parfitt, Brandan",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,0/1
"Ratugolea, Esava",,,,,,,,-,-,-,-,-,-,-,,-,-,-,-,-,Off,,,-,-,0/1
"Rohan, Gary",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,On,1/0
"Selwood, Joel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,Off,-,-,-,-,-,-,-,0/1
"Simpson, Sam",,,,,,,,Off,,,,,,,,,,,,,-,-,-,,,0/1
"Smith, Isaac",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Stanley, Rhys",-,-,-,-,-,-,-,,,,-,,,,-,-,-,-,-,-,-,-,-,-,-,
"Stewart, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Tuohy, Zach",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,
Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
Opponent,AD,BL,HW,ME,NM,WC,SY,RI,SK,GC,CW,PA,WB,BL,ES,CA,FR,RI,NM,GW,SK,ME,PA,GW,ME,
