Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Anderson, Ray",,,,,,,,,,,,,-,1,-,-,,1,-,2,4.0
"Baskin, Keith",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Bedford, Peter",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bennett, Stuart",,,-,23,16,13,,,,,-,4,,-,27,24,16,24,19,22,188.0
"Bethke, Des",,,,,-,-,,,,,,,,,,,,,,,
"Brookes, Don",,,,,,,,,,,,,-,-,-,-,-,-,,,
"Busse, Neil",4,-,3,2,2,3,4,9,-,-,,,-,5,-,-,,-,9,2,43.0
"Cook, Russell",,2,-,11,8,9,10,5,6,-,8,5,7,-,-,1,-,3,2,3,80.0
"Davison, Ian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Elwin, Ross",,,,,,,,3,-,-,-,-,-,11,,3,,,,,17.0
"Greenwood, Jack",,,,,,,,,,,,,,,,,-,-,-,-,
"Haenen, Tony",4,-,8,-,-,8,41,25,33,27,24,18,27,23,10,18,24,34,9,15,348.0
"Harrison, Paul",-,2,-,3,4,2,-,-,-,-,-,-,-,-,-,,,,-,,11.0
"Heriot, John",,,,,,,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Jacobs, Graeme",11,14,8,4,-,2,-,-,3,6,9,9,10,7,4,6,4,11,11,5,124.0
"John, Graeme",1,-,-,,,,,-,1,-,-,3,-,,,,,,,,5.0
"Lambert, Greg",-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Leahy, Terry",8,8,7,,,,7,6,12,6,3,3,,,,-,-,-,,,60.0
"Luke, Richard",,,,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,
"Luscombe, John",,,,,-,,,,,,,,,,,,,,,,
"Magee, Stuart",-,-,-,-,,,,,,,,,,,,,,,,,
"Mallett, Bob",,,,,,,,,,,,,,-,-,,,,,-,
"Matthews, Herbie",,,-,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"McAuliffe, Haydn",-,,-,-,-,-,-,-,,,,-,,,,,-,-,-,-,
"McCracken, Peter",,,,,,,,,,,,,,,,,,,-,,
"McGee, Jeff",-,-,,,,,,,,,,,,,,,,,,,
"Mohr, Rod",,,,,,,,,,,,,-,,,,,,,,
"Mulligan, Mick",,,,,-,,,,,,,,,,,,,,,,
"Pedrotti, Kevin",,,,,,-,-,,,,,,,,,,,,,,
"Phillips, Ken",,,,-,-,-,-,,,,,-,,-,-,,,,,,
"Priest, Doug",-,-,-,-,,-,-,-,-,-,,,,,,,,,,,
"Rantall, John",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,
"Reid, Bruce",-,,,,,,,,,,,,,,,,-,,,,
"Sarich, Eric",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Skilton, Bob",-,-,,-,-,,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Sudholz, John",12,16,20,-,3,4,-,-,9,5,4,1,-,,-,-,-,-,-,-,74.0
"Viney, Ron",2,-,-,-,,-,,,,,,,,,,,,,,,2.0
"Wilcox, Dick",-,-,-,-,-,,,-,,,-,-,,,,-,-,-,,-,
"Williams, Rod",,,,,,,,,-,,,,-,,,,,,,,
Totals,42,42,46,43,33,41,62,48,64,44,48,43,44,48,41,52,44,73,50,49,957.0
Opponent,SK,HW,ME,ES,RI,CA,NM,FO,CW,GE,FI,SK,HW,ME,ES,RI,CA,NM,FO,CW,
