Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Ahern, Paul",,,,,,,,,,,-,1,-,1,-,2,1,-,-,-,,1,6.0
"Anderson, Jed",3,2,2,1,3,1,3,3,1,1,1,,1,5,1,1,1,1,3,1,1,1,37.0
"Atley, Shaun",1,-,-,-,1,2,2,-,1,-,1,1,-,1,1,1,-,1,-,-,-,-,13.0
"Brown, Ben",4,1,2,1,2,2,2,1,2,2,1,3,4,4,-,4,3,4,-,2,1,-,45.0
"Clarke, Ryan",1,-,2,1,-,1,3,-,-,1,,,,-,2,-,1,-,2,1,1,2,18.0
"Cunnington, Ben",3,-,1,1,2,2,-,2,-,-,-,2,1,-,2,-,-,1,2,-,2,1,22.0
"Davies-Uniacke, Luke",1,1,-,1,,1,,,,,,,,,,-,2,,,,,,6.0
"Daw, Majak",,,6,8,6,5,,6,4,,4,4,6,8,4,7,3,10,8,7,3,5,104.0
"Dumont, Trent",-,1,2,-,1,1,-,2,3,2,2,4,1,1,-,1,2,1,1,2,1,2,30.0
"Durdin, Sam",,,,,,,,,,4,,,,,,,,,,,,,4.0
"Goldstein, Todd",6,5,3,2,2,1,4,3,2,4,4,3,3,4,2,4,4,2,2,2,3,-,65.0
"Hartung, Billy",2,-,1,1,-,-,-,-,1,-,-,-,2,,,,,,,,,,7.0
"Higgins, Shaun",2,1,-,1,-,,1,-,-,-,1,1,1,1,-,2,-,-,,1,-,1,13.0
"Hrovat, Nathan",-,-,2,,,,,,,,,,-,-,-,3,-,-,-,,1,2,8.0
"Jacobs, Ben",3,1,-,2,1,3,2,1,1,1,3,1,,,-,,,,,,,,19.0
"Macmillan, Jamie",6,5,5,2,-,-,5,7,2,4,1,5,2,5,5,4,4,4,1,2,4,-,73.0
"McDonald, Luke",7,1,3,-,2,2,-,1,1,2,1,-,-,2,1,4,1,2,3,3,1,3,40.0
"Morgan, Alex",,,,,,,,,,,,,,,,5,-,,,,,,5.0
"Murphy, Tom",,,,,,,,,,,2,1,3,-,,,,,,,,,6.0
"Simpkin, Jy",3,1,2,2,2,-,1,-,1,3,1,-,1,3,-,4,-,2,-,-,1,-,27.0
"Tarrant, Robbie",10,7,,4,6,1,4,2,2,8,4,10,11,2,1,1,5,14,4,2,4,5,107.0
"Thompson, Scott",15,6,4,3,8,3,1,3,6,8,2,3,4,4,7,8,4,4,7,5,2,2,109.0
"Turner, Kayne",1,1,2,-,1,-,1,2,2,3,3,2,4,-,1,-,-,1,3,-,3,1,31.0
"Vickers-Willis, Ed",14,2,5,3,5,6,2,,,,,,,,,,,,,,,,37.0
"Waite, Jarrad",2,-,1,-,1,2,,1,2,-,,,,,,,,,-,-,3,-,12.0
"Walker, Will",,,,,,,,,,,,,,,,,,1,-,-,-,,1.0
"Williams, Marley",1,3,4,-,5,2,2,4,1,2,-,2,2,2,-,7,4,2,2,-,1,3,49.0
"Wood, Mason",,,,,,,-,2,3,2,2,1,-,2,,,,-,2,-,-,-,14.0
"Wright, Sam",,,,,,,1,5,1,1,-,-,1,2,2,2,1,2,-,-,3,-,21.0
"Ziebell, Jack",3,2,3,-,-,1,1,1,2,3,2,-,1,1,2,3,4,4,-,1,-,4,38.0
"Zurhaar, Cameron",,,,,1,1,2,,,,,-,,,1,,,,,,,,5.0
Totals,88,40,50,33,49,37,37,46,38,51,35,44,48,48,32,63,40,56,40,29,35,33,972.0
Opponent,GC,SK,ME,CA,HW,PA,SY,RI,GW,FR,BL,GE,WB,ES,GC,SY,CW,WC,BL,WB,AD,SK,
