Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Armstrong, Tony",,,,-,,,,,,-,-,-,-,-,,,,,-,,,-,,,,
"Bird, Craig",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bolton, Jude",1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,4.0
"Cunningham, Harry",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Dennis-Lane, Trent",,,,,,,-,-,-,-,-,,,,,,-,-,-,,,,,,,
"Everitt, Andrejs",-,,-,-,-,-,1,,,,3,-,-,-,-,-,,,,,,,,,,4.0
"Goodes, Adam",1,1,-,,1,-,,,,,,-,-,-,-,-,-,-,1,-,-,-,-,-,-,4.0
"Grundy, Heath",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Hannebery, Dan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jack, Kieren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jetta, Lewis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Johnson, Alex",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kennedy, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Malceski, Nick",-,-,-,-,-,-,1,-,-,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Mattner, Martin",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"McGlynn, Ben",-,-,-,-,-,-,-,-,1,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,1.0
"McVeigh, Jarrad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Morton, Mitch",,,,,,,,,,,,,,,,,,,,-,-,,-,-,-,
"Mumford, Shane",35,,40,,,,,,,15,18,23,19,23,29,23,,27,45,31,31,29,25,32,14,459.0
"OKeefe, Ryan",,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,1,-,-,4.0
"Parker, Luke",-,-,-,-,-,-,-,-,-,1,,,,,,,-,-,-,-,-,-,-,-,-,1.0
"Pyke, Mike",,,,,,,,24,29,40,14,13,16,23,16,34,47,20,21,10,21,2,9,16,29,384.0
"Reid, Sam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,-,-,-,
"Richards, Ted",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Roberts-Thomson, Lewis",6,4,,,2,1,,6,8,-,-,-,-,-,-,3,2,-,-,2,-,1,-,-,1,36.0
"Rohan, Gary",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Seaby, Mark",,18,,34,35,27,18,,,,,,,,,,,,,,,,,,,132.0
"Shaw, Rhyce",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Nick",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Walsh, Tommy",,,,,,,,-,-,,,,,,,,,,,,,-,,,,
"White, Jesse",,,6,13,,,9,,,,,,,,,,,,,,,,,,,28.0
Totals,43,25,47,47,38,28,29,30,38,56,35,36,35,46,46,61,49,47,68,43,53,32,35,48,44,1059.0
Opponent,GW,FR,PA,NM,HW,AD,RI,ME,SK,WB,ES,GE,GW,BL,WC,SK,GC,CA,CW,WB,HW,GE,AD,CW,HW,
