Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Armstrong, Tony",,,,-,,,,,,-,1,-,-,-,,,,,-,,,-,,,,1.0
"Bird, Craig",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,2.0
"Bolton, Jude",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,,,-,1,-,-,2.0
"Cunningham, Harry",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Dennis-Lane, Trent",,,,,,,-,1,-,1,1,,,,,,-,-,1,,,,,,,4.0
"Everitt, Andrejs",-,,-,-,2,-,-,,,,-,-,-,-,1,-,,,,,,,,,,3.0
"Goodes, Adam",-,-,3,,-,-,,,,,,-,-,-,1,-,2,-,-,-,-,-,3,-,1,10.0
"Grundy, Heath",1,2,1,-,2,-,-,2,-,1,4,2,-,1,-,1,1,1,-,-,2,-,,-,-,21.0
"Hannebery, Dan",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Jack, Kieren",-,1,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,2,1,1,-,-,-,-,-,8.0
"Jetta, Lewis",1,-,4,-,-,1,1,1,-,2,4,1,6,-,1,1,-,4,-,-,1,1,4,4,5,42.0
"Johnson, Alex",2,1,2,-,1,1,-,1,-,1,5,-,-,1,-,3,-,-,-,-,-,1,1,-,-,20.0
"Kennedy, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,3.0
"Malceski, Nick",-,1,-,4,-,-,-,1,-,,-,,,-,-,1,-,-,-,1,2,1,-,-,1,12.0
"Mattner, Martin",-,2,-,-,-,2,-,1,1,-,2,-,1,,-,1,-,-,-,1,-,-,3,-,-,14.0
"McGlynn, Ben",-,1,-,-,-,1,-,-,-,-,,-,1,-,-,-,-,-,1,-,-,2,-,,,6.0
"McVeigh, Jarrad",-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,4.0
"Morton, Mitch",,,,,,,,,,,,,,,,,,,,-,-,,-,-,-,
"Mumford, Shane",-,,-,,,,,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"OKeefe, Ryan",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Parker, Luke",1,-,-,-,-,-,1,2,-,-,,,,,,,-,-,-,-,1,-,-,-,-,5.0
"Pyke, Mike",,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Reid, Sam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,-,-,-,
"Richards, Ted",-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,1,-,-,-,-,-,-,4.0
"Roberts-Thomson, Lewis",-,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rohan, Gary",-,1,-,-,,,,,,,,,,,,,,,,,,,,,,1.0
"Seaby, Mark",,-,,-,-,-,-,,,,,,,,,,,,,,,,,,,
"Shaw, Rhyce",,1,3,-,-,1,1,-,4,10,10,9,1,4,3,4,6,4,15,4,3,-,6,9,3,101.0
"Smith, Nick",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Walsh, Tommy",,,,,,,,-,-,,,,,,,,,,,,,-,,,,
"White, Jesse",,,-,-,,,-,,,,,,,,,,,,,,,,,,,
Totals,5,11,14,4,5,6,4,9,5,15,29,12,10,7,10,13,12,11,19,9,9,5,18,13,10,265.0
Opponent,GW,FR,PA,NM,HW,AD,RI,ME,SK,WB,ES,GE,GW,BL,WC,SK,GC,CA,CW,WB,HW,GE,AD,CW,HW,
