Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Beams, Ben",,,,,2,-,-,1,-,,,,,-,,,,,,,,,,,-,3.0
"Brown, Nathan",,,,,,,,,-,-,1,-,-,,,,2,1,-,-,,,,,,4.0
"Bruce, Cameron",3,1,1,-,-,-,1,-,1,1,-,,-,-,,,1,,,1,2,-,1,-,,13.0
"Chisholm, Scott",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Collins, Matthew",,,1,,,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,-,1.0
"Cook, James",2,1,-,,,,,,,,,,,,,,,,,,,,,,,3.0
"Farmer, Jeff",1,-,2,2,1,1,2,,,2,5,2,1,1,-,3,2,2,4,-,2,2,-,1,-,36.0
"Febey, Matthew",,,,,,,,,,,,1,-,,,,,,,,,,,,,1.0
"Febey, Steven",1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,,,,,-,-,1,-,4.0
"Godfrey, Simon",,,,,,,,,,,,,,,,,,,,-,-,,,,,
"Green, Brad",,-,-,2,-,-,1,-,-,,,-,,,-,-,-,-,-,1,2,1,2,-,-,9.0
"Grgic, Brent",-,-,1,-,1,1,-,-,-,-,1,-,-,,-,-,-,-,-,,,2,1,-,1,8.0
"Hopgood, Paul",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Ingerson, Anthony",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Johnstone, Travis",-,,,,,,,,,,,,-,-,1,1,1,-,-,-,-,1,-,1,-,5.0
"Leoncelli, Andrew",-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,3,-,,2,-,-,-,-,-,-,7.0
"McDonald, Anthony",-,-,-,1,1,1,2,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,9.0
"McDonald, James",-,1,1,-,1,-,-,-,-,1,-,,,-,-,1,-,1,-,,,,,,,6.0
"Neitz, David",-,-,-,1,-,1,-,-,-,-,1,1,-,1,1,,,,,2,3,2,-,3,3,19.0
"Nicholson, Alistair",-,-,,-,-,,,,,,,-,,,-,-,-,-,-,-,-,-,-,-,-,
"Pitt, Steven",,,,,,,,1,,,,,,,,-,-,,,,,,,,,1.0
"Powell, Stephen",1,1,-,1,1,-,3,4,1,-,1,-,-,-,1,-,1,1,-,-,1,-,-,2,1,20.0
"Rigoni, Guy",-,-,-,-,-,1,1,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,5.0
"Robertson, Russell",-,1,-,4,3,1,1,-,2,2,3,-,1,2,1,1,-,1,3,-,1,-,-,2,2,31.0
"Schwarz, David",4,-,1,-,3,3,1,2,2,-,5,-,1,-,3,1,-,3,1,-,2,1,1,-,1,35.0
"Seecamp, Marcus",,-,-,-,,-,,,,,,,,,,,,,,,,,,,,
"Simmonds, Troy",-,-,-,-,-,-,-,-,1,-,-,-,1,-,,,,-,-,-,-,-,-,-,-,2.0
"Walsh, Peter",-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,1,,-,-,-,-,-,-,-,-,3.0
"Ward, Daniel",,,,,,,,,,,,,,,,,,-,,-,-,-,-,1,-,1.0
"Wheatley, Paul",,-,,,,,1,-,1,-,-,,,-,-,1,1,-,-,,,,,,,4.0
"Whelan, Matthew",,,,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,,,,,,,1.0
"White, Jeff",-,,1,-,-,-,-,-,1,-,1,1,1,-,-,-,-,-,1,1,-,1,-,-,-,8.0
"Williams, Luke",,,,,,,,,,-,-,,,,,,,,,,,,,,,
"Woewodin, Shane",-,1,1,3,2,1,-,-,-,-,-,-,-,-,-,1,1,-,-,2,2,1,-,1,-,16.0
"Yze, Adem",-,-,1,-,1,2,-,1,1,2,-,-,-,1,1,-,4,1,1,2,1,-,-,4,-,23.0
Totals,12,6,10,14,17,12,15,9,12,10,21,5,5,6,8,14,13,10,12,10,16,11,6,16,8,278.0
Opponent,RI,KA,SY,SK,FR,GE,WC,PA,ES,BL,AD,WB,CA,CW,HW,RI,KA,SY,SK,FR,GE,WC,CA,KA,ES,
