Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Beams, Ben",,,,,-,-,-,2,-,,,,,1,,,,,,,,,,,-,3.0
"Brown, Nathan",,,,,,,,,1,-,-,-,1,,,,-,1,-,-,,,,,,3.0
"Bruce, Cameron",1,-,-,1,-,-,2,2,1,-,-,,-,-,,,-,,,2,-,1,1,-,,11.0
"Chisholm, Scott",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Collins, Matthew",,,3,,,,,,,,,-,1,-,-,-,,-,-,-,-,-,-,-,-,4.0
"Cook, James",4,3,-,,,,,,,,,,,,,,,,,,,,,,,7.0
"Farmer, Jeff",2,-,6,7,-,2,5,,,2,4,1,-,7,3,3,1,4,3,4,-,3,-,3,1,61.0
"Febey, Matthew",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Febey, Steven",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,,,,-,-,-,-,1.0
"Godfrey, Simon",,,,,,,,,,,,,,,,,,,,-,-,,,,,
"Green, Brad",,1,-,2,-,-,1,1,1,,,-,,,-,-,3,-,2,3,2,3,5,-,-,24.0
"Grgic, Brent",-,1,-,1,2,-,-,-,-,-,1,-,-,,-,-,-,-,-,,,-,-,-,-,5.0
"Hopgood, Paul",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Ingerson, Anthony",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Johnstone, Travis",1,,,,,,,,,,,,-,1,1,2,-,-,1,-,1,-,-,-,-,7.0
"Leoncelli, Andrew",-,1,3,-,-,-,1,-,-,-,2,-,-,1,-,1,-,,1,1,-,-,-,-,-,11.0
"McDonald, Anthony",-,-,-,-,1,-,1,2,-,-,-,-,1,-,-,1,1,-,-,1,-,-,1,-,-,9.0
"McDonald, James",-,-,-,-,2,-,-,1,-,2,-,,,-,1,1,-,-,-,,,,,,,7.0
"Neitz, David",-,-,-,2,-,1,-,-,1,-,2,2,1,3,4,,,,,5,7,4,2,5,5,44.0
"Nicholson, Alistair",-,-,,-,-,,,,,,,-,,,-,-,-,-,-,-,-,-,-,-,-,
"Pitt, Steven",,,,,,,,1,,,,,,,,1,1,,,,,,,,,3.0
"Powell, Stephen",-,-,1,-,1,-,2,2,1,-,1,1,1,1,2,3,1,-,1,1,2,-,1,2,1,25.0
"Rigoni, Guy",-,-,1,-,-,-,-,-,1,-,-,1,-,1,1,-,1,-,-,-,1,-,-,-,1,8.0
"Robertson, Russell",1,4,-,5,1,-,4,-,1,1,4,1,1,4,2,2,1,4,1,1,3,1,-,5,1,48.0
"Schwarz, David",-,-,3,-,4,5,2,4,2,-,3,-,1,1,-,1,-,2,2,1,2,-,1,-,1,35.0
"Seecamp, Marcus",,-,-,-,,-,,,,,,,,,,,,,,,,,,,,
"Simmonds, Troy",-,-,1,-,-,-,-,-,-,-,-,-,2,-,,,,1,1,-,-,-,-,-,-,5.0
"Walsh, Peter",-,-,-,-,2,-,-,-,1,-,-,1,-,-,-,1,,-,-,-,-,-,1,-,-,6.0
"Ward, Daniel",,,,,,,,,,,,,,,,,,-,,1,-,-,-,-,-,1.0
"Wheatley, Paul",,-,,,,,-,-,-,-,-,,,-,-,-,-,-,-,,,,,,,
"Whelan, Matthew",,,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,,,,1.0
"White, Jeff",-,,1,-,-,-,-,-,3,3,-,5,2,-,-,-,-,-,1,-,-,-,1,-,-,16.0
"Williams, Luke",,,,,,,,,,-,1,,,,,,,,,,,,,,,1.0
"Woewodin, Shane",-,-,1,2,2,2,-,2,1,-,1,-,-,-,-,2,1,1,-,1,1,1,-,1,-,19.0
"Yze, Adem",1,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,2,1,2,1,1,2,1,2,-,16.0
Totals,10,10,20,20,15,10,18,20,14,9,19,12,11,20,14,19,12,14,15,22,20,15,14,18,10,381.0
Opponent,RI,KA,SY,SK,FR,GE,WC,PA,ES,BL,AD,WB,CA,CW,HW,RI,KA,SY,SK,FR,GE,WC,CA,KA,ES,
