Player,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R18,R19,R20,R21,R22,R23,R24,QF,PF,Tot
"Allison, Brett",3,-,1,-,,1,-,-,-,-,1,-,1,5,-,2,1,-,2,-,1,1,1,2,22.0
"Anderson, Stuart",,,,,-,-,-,,,,,,,,,,,,,,,,,,
"Archer, Glenn",1,2,1,,1,-,1,5,-,1,,,1,1,3,1,1,-,3,-,2,1,1,-,26.0
"Barnett, John",,,,,,,,,,,-,1,,,,,,2,1,,,,,,4.0
"Blakey, John",-,-,-,1,1,1,-,2,-,1,-,2,-,2,3,-,-,-,-,1,1,1,2,-,18.0
"Campbell, Warren",,,,,,2,1,3,-,-,3,2,2,,,,1,-,-,,,,,,14.0
"Capuano, Mathew",,,,,,,,,,,,-,,,,,,,,1,-,,,,1.0
"Carey, Wayne",4,2,3,4,-,1,3,,,1,4,,,,4,1,-,2,-,1,3,-,2,-,35.0
"Clarkson, Alastair",1,2,3,1,-,-,1,,,,,,2,-,-,-,1,-,,3,,,,,14.0
"Crocker, Darren",,,,,,,,,,,-,1,-,1,3,-,2,1,1,1,-,1,1,2,14.0
"Daniltchenko, Jason",1,,,-,,,,,,,,,,,,,,,,,,,,,1.0
"Fairley, Ian",,,,-,,,1,-,1,2,1,-,1,-,2,-,-,2,1,-,1,2,-,1,15.0
"German, Peter",,,,1,1,,,,,,,-,,,,,,,,-,-,3,,,5.0
"Ishchenko, Alex",-,2,3,-,-,2,-,-,3,-,3,2,-,3,-,-,2,1,2,2,3,2,2,2,34.0
"John, Gareth",,,,,-,,,,,,,,,,,,,,,,,,,,
"King, David",-,-,-,3,-,-,,,,-,-,2,-,2,4,3,1,-,1,2,,,4,2,24.0
"Laidley, Dani",1,1,1,-,4,-,-,-,1,1,-,-,1,1,2,2,2,2,-,-,-,-,1,1,21.0
"Longmire, John",,-,1,-,1,-,1,-,1,3,1,2,-,1,1,1,-,3,-,-,1,3,-,-,20.0
"Mann, Peter",-,1,-,,,2,,4,3,1,-,1,2,-,1,-,,,1,,,1,-,1,18.0
"Martyn, Mick",1,1,1,1,1,1,1,2,2,,,,-,-,-,-,2,-,1,1,1,1,-,2,19.0
"McAdam, Adrian",1,1,3,-,-,,-,2,-,2,-,2,,,3,-,,,,-,-,-,-,2,16.0
"McCarthy, Adam",,,,,,,,-,-,-,-,3,-,-,,,,,,,,,,,3.0
"McKernan, Corey",1,-,-,,,3,1,2,-,-,2,4,2,-,2,1,2,-,3,,2,1,-,6,32.0
"Nichols, Trent",1,-,-,1,-,2,-,-,-,-,1,,,,,,1,3,2,-,1,1,-,2,15.0
"Pyman, Robert",,,,,,,,,,,,,3,1,,,,,,,,,,,4.0
"Roberts, Mark",-,2,-,2,2,-,1,1,,1,,,,,,,,,,,,,,-,9.0
"Rock, Anthony",1,-,1,2,-,-,2,1,1,1,-,2,1,2,-,2,1,2,-,,3,1,-,1,24.0
"Romero, Jose",1,2,-,-,1,,,1,-,,,,,-,-,1,2,,,2,-,1,2,,13.0
"Schwass, Wayne",-,2,3,-,1,3,2,-,2,3,2,1,2,3,2,1,2,1,1,-,1,3,3,2,40.0
"Sholl, Brad",,,,,,,,,-,,,,,,,,,,,,,,,,
"Sholl, Craig",-,-,4,-,1,1,-,1,1,2,2,-,1,-,2,1,1,1,1,5,1,-,-,2,27.0
"Smith, Ross",-,-,-,2,-,-,2,-,1,1,-,-,1,-,-,-,-,3,1,-,1,-,-,2,14.0
"Stevens, Anthony",3,4,3,1,1,2,1,1,3,2,2,1,-,-,1,3,3,5,3,-,2,3,4,2,50.0
Totals,20,22,28,19,15,21,18,25,19,22,22,26,20,22,33,19,25,28,24,19,24,26,23,32,552.0
Opponent,SK,HW,FO,GE,WC,ME,FI,CW,BB,SY,AD,RI,CA,ES,SK,HW,FO,GE,WC,ME,FI,CW,HW,GE,
