Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Alves, Stan",5,6,4,3,,,2,,9,6,6,9,,,1,8,8,8,2,1,,,1,3,2,84.0
"Baker, Phil",,,4,5,1,1,,,,,,,,,,,,,,,,,,,,11.0
"Blight, Malcolm",4,1,1,3,,3,3,6,8,3,-,,,,,,2,2,3,6,3,4,5,5,5,67.0
"Bond, Shane",,,3,2,,,,,,,,,,,,,,,,,,,,,,5.0
"Boyse, Maurice",,,3,8,6,5,3,4,2,2,6,3,1,,,,,,,,3,,1,4,2,53.0
"Briedis, Arnold",11,1,,,,,,,,-,3,,3,3,3,2,-,,,,,,,,8,34.0
"Bryant, Kevin",6,6,9,-,,6,,,,,4,9,17,9,7,5,3,7,4,7,7,5,9,2,,122.0
"Byrne, John",12,13,7,15,5,,,12,,,,,,,,,,,,,,,,,,64.0
"Cassin, John",5,5,5,4,,5,,,,4,5,,,,,,,,7,5,5,13,3,5,9,80.0
"Cornes, Graham",6,3,,,,,,4,7,1,,,,,,,,,,,,,,,,21.0
"Crosswell, Brent",,,,,,,3,7,2,4,,7,5,-,5,,,,,,5,,,,2,40.0
"Dempsey, Gary",10,9,5,8,6,7,10,10,7,6,13,4,5,4,5,7,8,5,7,2,4,6,6,3,6,163.0
"Dench, David",3,3,8,3,6,7,2,4,,,,,,,,,,,,,10,8,5,2,5,66.0
"Easton, Stephen",,,4,4,3,,1,,2,3,6,4,2,,,,9,4,4,,,,4,6,5,61.0
"Ebert, Russell",6,12,5,10,10,5,4,7,9,5,14,1,4,8,7,5,9,2,9,11,7,8,6,7,1,172.0
"Glendinning, Ross",7,5,,,3,3,2,,5,1,5,1,1,12,3,5,5,4,5,8,10,10,6,6,,107.0
"Good, Kerry",,,,,,,,2,,,1,1,,,,,,1,1,6,,3,,1,,16.0
"Greig, Keith",4,9,,10,7,6,4,4,1,5,6,6,16,10,13,7,8,5,10,6,8,7,,,5,157.0
"Gumbleton, Frank",,,,,,,,,,,,,,,,,,,,-,,,,,,
"Henshaw, Ross",,,,,,,,6,9,,8,9,4,4,12,10,8,2,5,6,4,7,6,,,100.0
"Icke, Stephen",,,5,14,4,6,3,8,10,-,,,,6,5,13,9,2,7,9,3,5,9,6,4,128.0
"Jarrott, Alan",,,,,1,2,5,,,,,4,5,2,4,5,15,7,8,6,5,12,1,2,10,94.0
"Law, John",2,2,5,3,4,2,3,2,2,-,1,-,5,2,5,4,7,1,2,6,2,10,5,6,,81.0
"McCann, Stephen",4,6,3,5,3,1,9,5,3,3,3,3,3,4,4,7,3,3,2,4,1,4,4,4,5,96.0
"Melrose, Graeme",8,11,8,12,10,6,8,-,,,,4,3,8,16,9,12,8,5,9,8,18,8,2,5,178.0
"Montgomery, Ken",,,,,9,5,5,,,4,,,,,,,,,,,,,,,3,26.0
"Murphy, John",,,,,,,,,,,,4,,,12,2,,,1,,2,,4,,,25.0
"Nettlefold, Bill",,,12,,3,12,5,3,6,,11,2,5,5,7,8,,7,,,,,,3,,89.0
"Nolan, Mick",,,,,,,,-,,,,,,1,,-,,,,7,1,-,,,,9.0
"Payne, Glenn",3,1,,,3,,,,8,3,4,,,,,,,,,,,,,,,22.0
"Podolczak, Roger",,,,,,,,,,,,-,3,-,1,3,2,1,,,,,,,,10.0
"Ramsay, Roy",8,9,8,10,3,6,2,3,,,,,,,,,,,,,,,,,6,55.0
"Schimmelbusch, Daryl",,,,,,,,,2,,,,5,10,9,5,1,,,,,4,,,,36.0
"Schimmelbusch, Wayne",8,7,4,4,7,5,3,4,9,1,3,8,3,6,6,8,9,1,2,5,8,6,4,5,3,129.0
"Smith, Doug",2,1,,,,,,,,,,,,,,,,,,,,,,,,3.0
"Sutton, Darryl",2,3,8,3,6,7,1,3,4,3,6,2,3,2,3,2,3,2,2,2,2,1,5,1,-,76.0
"Tanner, Xavier",,,,,,,,,9,4,-,,2,4,,,5,1,5,3,,5,5,3,4,50.0
Totals,116,113,111,126,100,100,78,94,114,58,105,81,95,100,128,115,126,73,91,109,98,136,97,76,90,2530.0
Opponent,ES,FO,CW,GE,SM,RI,CA,FI,ME,HW,SK,ES,FO,GE,CW,SM,RI,CA,FI,ME,HW,SK,CW,CA,CW,
