Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,PF,GF,Tot
"Adams, Marcus",-,-,-,-,-,-,-,,,-,-,,-,-,,,,,,,,,,,,,
"Adcock, Jed",,,,1,-,-,-,-,-,,,,,,,,,-,,,,,,,,,1.0
"Biggs, Shane",-,-,1,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Bontempelli, Marcus",-,-,-,-,2,1,2,-,-,1,1,2,-,2,2,-,3,-,1,2,1,-,1,1,-,-,22.0
"Boyd, Matthew",-,-,1,-,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,2.0
"Boyd, Tom",3,1,2,-,,,,,,,,,,,,1,1,2,-,-,1,-,2,1,-,2,16.0
"Campbell, Tom",,,,,3,1,2,1,-,1,1,-,-,,,,,,,,,,,,,,9.0
"Collins, Kieran",,,,,,,,,-,,,,,,,,,,,,,,,,,,
"Cordy, Zaine",,,,,,,,,,,,,,,,,,-,1,2,2,-,-,-,-,-,5.0
"Dahlhaus, Luke",-,-,-,-,1,-,-,-,-,2,1,-,,,,,,-,-,-,-,-,1,-,-,2,7.0
"Dale, Bailey",,,,,2,-,1,1,,,,,,,,,,,,,,,,,,,4.0
"Daniel, Caleb",-,-,1,1,,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,3.0
"Dickson, Tory",,,,,2,-,1,-,1,-,2,3,1,-,-,2,-,1,1,1,2,1,2,3,5,1,29.0
"Dunkley, Josh",1,1,,,,,,,,4,2,-,1,,,1,-,1,-,2,-,-,1,2,-,-,16.0
"Hamling, Joel",,,-,-,,,,,,,,-,,,,,,-,-,-,-,-,-,-,-,-,
"Honeychurch, Mitch",,,,,,,,,,,,-,-,,,,,,,,,,,,,,
"Hrovat, Nathan",,,,,,,,,,,,,,,,,,,1,2,-,-,,,,,3.0
"Hunter, Lachie",1,1,2,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,1,1,1,-,1,-,1,-,13.0
"Johannisen, Jason",1,1,-,-,,,,,,,,,,1,-,1,-,-,-,-,2,-,-,-,-,-,6.0
"Jong, Lin",,,1,1,-,2,,,2,,,,1,-,-,1,-,-,-,-,-,1,-,,,,9.0
"Liberatore, Tom",1,1,-,-,-,-,-,-,-,-,2,-,-,1,-,,-,-,,,,,-,-,-,-,5.0
"Macrae, Jack",-,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,1,,,,,-,-,1,-,6.0
"McLean, Toby",-,1,-,-,2,-,2,1,1,1,-,,,,,,,,,,-,,,-,1,-,9.0
"Minson, Will",,,,,,,,,,,,,,-,,,,,,,,-,,,,,
"Morris, Dale",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,
"Murphy, Robert",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Picken, Liam",2,2,-,1,-,-,2,-,1,-,1,1,2,-,-,1,-,-,-,2,1,-,2,1,1,-,20.0
"Redpath, Jack",,,,,,,3,7,,2,3,4,-,1,2,5,-,,,,,,,,,,27.0
"Roberts, Fletcher",,,,,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,,-,-,
"Roughead, Jordan",1,-,1,-,1,1,-,-,1,-,1,-,-,1,-,1,-,-,2,1,1,,-,2,-,-,14.0
"Smith, Clay",,,,,,,,,,,,,,1,1,3,1,1,-,1,1,2,1,2,2,-,16.0
"Smith, Roarke",,,,,,,,,,,,,,,,,,,,,-,,,,,,
"Stevens, Koby",-,-,-,1,1,1,,,1,,,,,,1,-,-,-,,,,1,,,,,6.0
"Stringer, Jake",4,2,1,1,1,2,3,1,1,1,-,-,-,1,1,-,,1,3,-,,,1,3,1,1,29.0
"Suckling, Matt",1,-,-,-,-,,,,,1,-,-,-,-,-,-,-,,,-,,-,-,-,,,2.0
"Wallis, Mitch",-,-,-,-,2,-,1,1,1,1,1,1,1,-,-,2,-,,,,,,,,,,11.0
"Webb, Lukas",,,,,,,,,,,,,,-,-,,,,1,-,-,,,,,,1.0
"Williams, Bailey",,,,,,,,-,-,,-,-,-,,,,,,,,,-,,,,,
"Wood, Easton",-,-,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,,-,1,-,-,1.0
Totals,15,12,10,6,18,9,18,12,11,14,17,12,6,8,7,18,6,7,12,14,12,5,12,16,12,6,295.0
Opponent,FR,SK,HW,CA,BL,NM,AD,ME,GW,CW,WC,PA,GE,SY,RI,GC,SK,GE,NM,CW,ES,FR,WC,HW,GW,SY,
