Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Akermanis, Jason",4,-,7,8,6,4,7,1,12,3,3,6,4,3,1,6,2,6,2,,2,3,2,8,3,103.0
"Ashcroft, Marcus",11,3,2,6,2,1,2,7,-,4,3,4,5,5,1,7,3,9,2,6,4,5,5,4,2,103.0
"Black, Simon",4,5,-,-,3,3,4,2,-,6,1,5,5,1,3,1,4,3,4,4,6,3,4,5,3,79.0
"Bolton, Craig",1,,,5,,,,,,1,,7,1,3,-,5,,,,,,,,,,23.0
"Bradshaw, Daniel",-,,,4,,,4,,8,3,3,4,6,14,9,7,7,6,9,5,2,7,4,1,4,107.0
"Brown, Jonathan",4,10,8,7,4,9,6,7,3,8,4,4,7,4,4,7,5,4,7,9,5,11,10,5,5,157.0
"Charman, Jamie",,,,,-,,,,,2,,,,,,,,,,,,,,,,2.0
"Clarke, Nathan",,,1,1,,,,,,,,,,,,,,,,,,,,,,2.0
"Copeland, Robert",,,,,,,,,-,8,1,4,2,1,-,3,-,3,4,1,-,-,2,7,1,37.0
"Cupido, Damian",4,4,3,6,3,3,2,,,,,,,,,,,,,,,,,,,25.0
"Hadley, Richard",,,1,,,,,,,,,,,,,,,,,,,,,,,1.0
"Hart, Shaun",7,2,2,,,,,,,1,1,8,1,2,1,1,4,5,4,3,3,5,4,5,3,62.0
"Headland, Des",-,,,9,3,4,1,1,-,1,1,3,1,3,4,7,-,2,3,5,3,1,,,,52.0
"Johnson, Chris",,,,6,3,1,3,6,3,9,2,3,9,5,3,,5,4,8,8,3,9,5,5,5,105.0
"Keating, Clark",5,9,4,,,,,2,4,2,2,-,-,6,1,2,2,-,1,2,,1,3,-,1,47.0
"Kennedy, Matthew",,4,2,3,4,,,1,,,,,,,,,2,,,,-,,,4,,20.0
"Knobel, Trent",,,,,,2,-,-,,,,,,,,,,,,,,,,,,2.0
"Lappin, Nigel",12,3,7,9,3,9,6,3,8,8,3,9,2,3,6,7,4,5,5,9,5,4,9,13,5,157.0
"Leppitsch, Justin",6,6,2,,,,,,,,1,,,,,,,,6,4,4,5,3,1,5,43.0
"Lynch, Alastair",2,4,-,3,4,8,7,3,4,1,-,6,1,3,7,9,5,6,8,2,,-,3,,7,93.0
"McDonald, Beau",1,3,-,3,2,2,1,1,1,,1,1,2,2,1,-,-,-,5,,1,1,1,2,-,31.0
"McGrath, Ashley",,,,,,,,,,,,,,,,,,,,-,,,,,,
"McLaren, Dylan",,,,,,,,,,,,,,,,,,,,2,1,,,,,3.0
"McRae, Craig",,,,,5,4,6,,,5,2,5,-,1,5,4,2,7,-,2,-,-,1,2,1,52.0
"Michael, Mal",2,3,3,5,1,-,5,6,1,2,1,3,1,2,1,2,5,3,1,2,3,,5,5,2,64.0
"Notting, Tim",,5,4,7,7,3,4,3,7,5,7,8,7,7,9,3,3,7,6,7,2,3,1,3,6,124.0
"Picken, Marcus",,5,2,4,3,3,8,11,1,,,,,,,,,,,,,,,,,37.0
"Pike, Martin",4,3,1,8,,5,5,2,3,7,3,2,1,4,1,7,5,2,,,4,-,-,4,4,75.0
"Power, Luke",2,2,,,2,3,,,1,,,,,,,2,4,8,3,4,2,1,2,2,3,41.0
"Robbins, Ben",5,-,-,2,1,2,3,4,,,,,,1,-,6,,,,,,,,,,24.0
"Scott, Brad",1,,,,2,7,3,1,-,10,6,4,4,4,4,1,2,5,1,1,7,3,8,7,3,84.0
"Scott, Chris",,7,7,7,8,-,,14,15,8,6,7,3,,,,5,5,5,8,6,9,9,10,3,142.0
"Shattock, Aaron",3,1,1,,,,1,9,1,,,,,,,,,,,,,,,,,16.0
"Voss, Michael",4,5,1,5,4,8,3,2,1,5,3,2,3,5,3,4,3,6,2,4,2,5,5,9,4,98.0
"White, Darryl",1,-,,10,2,6,7,6,7,8,7,8,3,6,5,-,,5,5,7,,5,8,6,3,115.0
Totals,83,84,58,118,72,87,88,92,80,107,61,103,68,85,69,91,72,101,91,95,65,81,94,108,73,2126.0
Opponent,PA,KA,RI,WB,FR,GE,SY,CA,AD,ES,WC,ME,HW,SK,CW,PA,KA,WB,RI,FR,GE,SY,PA,RI,ES,
