Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Adcock, Jed",1,-,-,1,-,1,-,-,-,4,-,-,-,2,-,,,,,,,,,-,9.0
"Austin, Matt",,,,,,,,-,1,-,,,,,-,,,,,,-,-,-,-,1.0
"Black, Simon",,-,-,1,-,-,-,-,-,-,2,2,-,-,-,-,1,-,1,-,-,4,-,-,11.0
"Bradshaw, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,-,-,
"Brennan, Jared",,,,-,-,4,-,2,-,1,2,1,7,-,,-,1,-,-,1,-,-,-,-,19.0
"Brown, Jonathan",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Charman, Jamie",-,-,,-,,,,,,,,,,,,,,,,,,,,,
"Clark, Mitch",-,1,1,1,-,-,1,-,1,1,3,-,-,-,-,-,3,1,-,-,2,1,-,-,16.0
"Collier, Tom",-,,,,-,,,,1,,,,,,-,-,-,,,,,,,,1.0
"Cornelius, Aaron",,,,,,,,,-,,,,,,,,,,,,,,,,
"Dalziell, Bradd",1,2,-,-,-,,,,,,,,,,,-,-,-,,,,,,,3.0
"Drummond, Josh",-,2,2,4,-,1,4,1,5,-,-,,,,4,-,4,1,2,1,-,-,,1,32.0
"Hanley, Pearce",,,,,,,,,,,,,,,,,2,,,,,,,,2.0
"Harding, Scott",2,,,,,1,-,-,1,1,-,-,-,2,,,,,-,-,-,-,-,,7.0
"Hawksley, James",,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Henderson, Lachie",,,,,-,,,,,3,-,-,1,-,,,,,,,,1,,,5.0
"Hooper, Rhan",-,-,,,,,,,,-,-,-,1,1,,,,,,,,,-,-,2.0
"Johnstone, Travis",2,-,-,-,-,1,-,1,-,,-,,,-,,,,,,-,-,-,-,-,4.0
"Leuenberger, Matthew",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Macdonald, Joel",5,-,-,1,1,2,2,-,5,1,3,2,2,2,9,1,4,2,-,1,-,3,,,46.0
"McGrath, Ashley",3,-,1,1,-,1,3,2,1,8,-,-,4,14,8,-,5,2,-,1,1,2,-,1,58.0
"Merrett, Daniel",-,2,-,-,-,-,2,-,,,,,-,2,1,-,2,-,-,-,-,,-,1,10.0
"Notting, Tim",,,-,-,,,,,-,-,-,-,,,-,-,-,,-,-,,,,-,
"Patfull, Joel",-,-,-,-,-,5,1,1,,,,,2,3,2,2,1,-,-,-,-,-,1,2,20.0
"Polkinghorne, James",,,,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Power, Luke",-,2,2,-,-,7,2,-,-,-,2,-,-,6,3,-,2,-,-,2,-,-,-,-,28.0
"Proud, Albert",,-,-,,,-,-,1,,3,-,1,-,-,-,-,-,,,,,,,,5.0
"Redden, Jack",,,,,,,,,,,,,,,-,-,-,-,-,-,-,1,-,-,1.0
"Rich, Daniel",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,3.0
"Rischitelli, Michael",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Rockliff, Tom",,,,,,,,,,,,,,,,,,-,,,,,,,
"Roe, Jason",,,-,2,-,,,,,,,-,2,,,,,-,,,,-,-,,4.0
"Selwood, Troy",-,-,-,-,-,-,-,,,,,-,,,,,,-,1,,,,,,1.0
"Sheldon, Sam",,,,,,-,-,1,-,2,-,-,1,2,-,-,-,-,-,-,-,3,-,2,11.0
"Sherman, Justin",1,2,-,2,2,-,4,-,2,2,2,-,1,6,1,1,10,5,8,4,4,2,5,5,69.0
"Stiller, Cheynee",-,1,-,1,,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,,9.0
Totals,16,13,6,14,3,24,22,11,17,26,14,6,21,41,28,4,36,11,12,10,7,20,6,12,380.0
Opponent,WC,CA,SY,CW,GE,ES,RI,AD,SK,NM,CA,HW,ME,PA,GE,FR,NM,CW,ES,WB,PA,SY,CA,WB,
