Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Adcock, Jed",-,7,7,2,3,1,-,-,-,-,1,1,2,2,-,,,,,,,,,-,26.0
"Austin, Matt",,,,,,,,-,1,1,,,,,-,,,,,,-,-,-,-,2.0
"Black, Simon",,1,5,4,3,4,2,9,1,5,7,5,6,1,7,6,8,3,6,9,3,9,5,2,111.0
"Bradshaw, Daniel",-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2,,,-,-,-,,-,-,4.0
"Brennan, Jared",,,,2,6,2,3,5,7,1,4,5,2,-,,2,-,-,3,2,1,4,7,6,62.0
"Brown, Jonathan",1,2,1,-,2,1,-,-,-,-,1,2,1,1,-,2,2,-,1,1,-,1,-,-,19.0
"Charman, Jamie",2,3,,2,,,,,,,,,,,,,,,,,,,,,7.0
"Clark, Mitch",1,-,1,3,2,4,2,4,3,6,2,1,6,1,2,3,1,6,2,6,4,3,5,-,68.0
"Collier, Tom",-,,,,-,,,,-,,,,,,1,-,-,,,,,,,,1.0
"Cornelius, Aaron",,,,,,,,,-,,,,,,,,,,,,,,,,
"Dalziell, Bradd",1,-,2,2,-,,,,,,,,,,,-,-,1,,,,,,,6.0
"Drummond, Josh",-,1,-,-,1,-,-,-,-,-,-,,,,2,2,1,1,-,-,-,-,,-,8.0
"Hanley, Pearce",,,,,,,,,,,,,,,,,2,,,,,,,,2.0
"Harding, Scott",1,,,,,-,1,4,-,-,2,-,4,2,,,,,1,-,5,4,2,,26.0
"Hawksley, James",,,,,,,,,,,,,,,,,,1,-,-,1,-,-,-,2.0
"Henderson, Lachie",,,,,-,,,,,-,-,-,-,-,,,,,,,,-,,,
"Hooper, Rhan",-,1,,,,,,,,-,-,2,2,-,,,,,,,,,1,-,6.0
"Johnstone, Travis",3,3,3,1,3,6,-,5,-,,4,,,2,,,,,,-,3,6,4,4,47.0
"Leuenberger, Matthew",1,1,4,,,,,,,,,,,,,,,,,,,,,,6.0
"Macdonald, Joel",-,-,1,1,-,1,1,1,-,-,1,1,2,-,1,2,-,1,1,-,1,-,,,15.0
"McGrath, Ashley",-,-,1,-,-,1,-,-,1,-,-,-,-,-,1,-,3,-,-,1,2,3,-,1,14.0
"Merrett, Daniel",2,-,-,1,-,-,-,-,,,,,-,-,1,-,1,-,-,-,1,,-,1,7.0
"Notting, Tim",,,-,-,,,,,-,-,1,1,,,1,3,-,,3,-,,,,1,10.0
"Patfull, Joel",-,1,1,1,1,1,-,-,,,,,-,-,-,-,-,-,-,1,1,-,-,-,7.0
"Polkinghorne, James",,,,,1,-,-,-,-,-,-,3,-,-,1,-,-,-,1,3,-,1,3,-,13.0
"Power, Luke",13,4,2,3,5,-,4,-,5,3,6,3,2,3,4,2,3,1,5,3,2,3,-,5,81.0
"Proud, Albert",,-,1,,,2,2,-,,1,3,4,-,-,-,-,1,,,,,,,,14.0
"Redden, Jack",,,,,,,,,,,,,,,-,3,1,2,3,-,1,1,1,-,12.0
"Rich, Daniel",2,5,5,2,1,3,1,5,1,4,2,3,2,3,3,12,4,4,6,2,-,6,4,4,84.0
"Rischitelli, Michael",3,1,1,-,-,1,2,-,-,4,2,7,5,-,4,6,2,1,-,1,4,3,3,1,51.0
"Rockliff, Tom",,,,,,,,,,,,,,,,,,-,,,,,,,
"Roe, Jason",,,-,-,-,,,,,,,-,-,,,,,-,,,,-,-,,
"Selwood, Troy",3,1,6,3,1,1,-,,,,,-,,,,,,-,-,,,,,,15.0
"Sheldon, Sam",,,,,,1,1,-,-,-,-,-,-,1,-,1,-,-,2,-,-,1,1,-,8.0
"Sherman, Justin",-,-,1,1,1,-,1,1,1,1,3,-,1,1,-,1,-,4,1,2,3,2,1,1,27.0
"Stiller, Cheynee",2,-,1,-,,5,-,1,-,2,2,1,-,2,-,1,2,2,1,1,1,2,1,,27.0
Totals,35,31,43,28,30,34,20,35,20,28,41,41,35,19,28,48,31,27,36,32,33,49,38,26,788.0
Opponent,WC,CA,SY,CW,GE,ES,RI,AD,SK,NM,CA,HW,ME,PA,GE,FR,NM,CW,ES,WB,PA,SY,CA,WB,
