Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Alessio, Steven",4,2,5,1,2,3,-,,,,,,,,,-,6,-,4,5,7,7,7,5,1,59.0
"Bannister, Jordan",,,,,,,,,,,,1,,4,-,,,,2,,,,,,,7.0
"Barnard, Paul",5,3,9,9,5,3,4,1,7,5,8,4,5,7,14,5,8,4,8,-,6,,10,3,3,136.0
"Barnes, John",10,4,3,3,1,1,-,4,5,,,3,5,4,4,3,5,2,,1,7,1,2,6,4,78.0
"Blumfield, Justin",11,4,5,,2,4,6,4,-,,,,,,2,,,,,,,8,3,3,-,52.0
"Bolton, Mark",1,,,3,,,,2,1,-,,,,,5,2,,-,5,2,,4,,1,,26.0
"Bullen, Marcus",,,,,,,,,,,-,,,1,,,,,,,,,,,,1.0
"Caracella, Blake",8,5,5,4,7,7,1,2,,,,,11,6,3,3,5,3,8,9,7,7,10,6,3,120.0
"Fletcher, Dustin",1,4,10,4,2,1,2,4,,5,,4,4,3,7,2,,3,5,2,7,,2,4,2,78.0
"Forster-Knight, Robert",,,,1,-,,,,3,-,-,,,,,,1,2,2,1,,,,,,10.0
"Hardwick, Damien",,,4,3,1,3,4,4,3,3,-,,4,,6,4,4,2,8,4,2,4,6,2,1,72.0
"Heffernan, Chris",,,,,,,,,,1,4,2,4,3,7,1,1,1,-,-,1,3,3,4,1,36.0
"Henneman, Aaron",2,3,4,5,5,5,4,2,1,2,3,2,2,5,8,1,-,,1,,-,,,,,55.0
"Hille, David",,,,,,,,1,,3,5,-,2,,,,,,2,,,,,,,13.0
"Hird, James",5,7,5,6,4,4,6,6,6,5,8,-,3,,,5,7,8,,6,7,3,5,1,2,109.0
"Jacobs, Danny",7,1,6,,2,1,3,5,3,4,7,4,,9,4,2,3,2,4,3,7,3,1,9,6,96.0
"Johnson, Jason",2,-,2,3,3,3,2,5,2,1,5,2,6,,3,3,8,3,4,5,6,2,1,8,6,85.0
"Johnson, Mark",4,3,3,6,-,1,2,5,4,2,5,2,7,8,3,5,-,,,2,9,4,5,2,2,84.0
"Lalich, Judd",,,,,,,,,,,2,-,,5,4,3,,,1,,,,,,,15.0
"Lloyd, Matthew",3,5,9,,3,13,5,7,6,7,7,9,8,12,9,11,8,6,,,10,8,6,,6,158.0
"Long, Michael",,2,1,2,3,,,,,,,,,,,,,,,,,3,4,1,,16.0
"Lucas, Scott",6,3,2,7,4,4,8,7,9,4,5,3,-,8,8,2,7,4,7,5,6,3,9,7,7,135.0
"McAlister, Daniel",,,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"McGrath, Cory",,,,,,,,,4,3,1,2,5,2,-,1,4,2,3,4,6,,,,,37.0
"McVeigh, Mark",6,3,-,3,2,-,1,2,4,2,2,1,6,3,,,2,4,5,4,2,1,1,1,-,55.0
"Mercuri, Mark",5,2,3,3,7,3,4,,,,,,2,11,1,2,3,3,6,6,3,1,5,-,-,70.0
"Misiti, Joe",5,4,2,,,,,,,,,,3,7,4,1,7,2,1,5,1,5,3,4,4,58.0
"Moorcroft, Gary",2,2,-,,,3,2,2,8,,,4,3,9,8,5,5,1,1,,,,,,4,59.0
"Peverill, Damien",,,,3,1,5,4,5,4,3,7,1,,,,,,,,,,,,,,33.0
"Ramanauskas, Adam",5,3,1,5,1,2,-,9,2,3,2,5,4,6,4,5,3,5,4,6,1,3,6,3,2,90.0
"Rioli, Dean",10,1,,,,7,3,6,9,6,6,5,3,2,,,,,,2,4,6,6,3,1,80.0
"Robran, Jonathon",,,,,,,,,3,2,6,,,,,,,,,,,1,,,,12.0
"Solomon, Dean",4,6,3,3,6,1,-,2,6,4,4,4,9,6,6,5,4,3,,2,5,6,5,6,1,101.0
"Wallis, Dean",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Wellman, Sean",8,5,5,3,5,4,7,5,11,6,8,6,5,2,,,11,3,7,2,3,6,7,2,4,125.0
Totals,114,72,87,78,66,78,68,90,101,71,95,64,101,123,110,71,102,63,88,76,107,89,107,81,60,2162.0
Opponent,KA,PA,CA,SY,CW,WC,RI,ME,HW,BL,SK,AD,FR,WB,GE,KA,PA,CA,SY,CW,WC,RI,RI,HW,BL,
