Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Alessio, Steven",2,-,1,-,-,3,-,,,,,,,,,-,4,-,2,1,2,2,5,2,-,24.0
"Bannister, Jordan",,,,,,,,,,,,-,,-,-,,,,-,,,,,,,
"Barnard, Paul",-,-,-,1,1,-,1,-,2,-,1,1,1,-,-,-,-,-,-,-,-,,3,1,-,12.0
"Barnes, John",-,1,-,-,-,-,-,1,-,,,1,-,-,1,1,1,-,,-,-,-,-,-,-,6.0
"Blumfield, Justin",-,1,2,,1,-,-,1,-,,,,,,-,,,,,,,1,1,1,-,8.0
"Bolton, Mark",-,,,-,,,,1,-,-,,,,,1,-,,-,1,-,,-,,1,,4.0
"Bullen, Marcus",,,,,,,,,,,-,,,-,,,,,,,,,,,,
"Caracella, Blake",2,2,1,-,-,-,-,1,,,,,-,-,-,-,1,-,-,1,1,1,1,2,1,14.0
"Fletcher, Dustin",-,2,2,1,-,-,1,-,,-,,1,-,1,-,2,,-,-,-,2,,2,1,-,15.0
"Forster-Knight, Robert",,,,1,-,,,,-,-,-,,,,,,1,-,-,-,,,,,,2.0
"Hardwick, Damien",,,-,-,-,-,1,-,-,-,-,,-,,1,-,-,-,1,-,-,-,-,-,-,3.0
"Heffernan, Chris",,,,,,,,,,1,1,1,-,-,1,-,-,1,-,-,-,1,-,1,-,7.0
"Henneman, Aaron",-,-,1,-,2,4,-,-,1,-,-,-,-,1,3,-,-,,-,,-,,,,,12.0
"Hille, David",,,,,,,,-,,-,1,-,-,,,,,,1,,,,,,,2.0
"Hird, James",-,2,1,4,1,1,2,2,1,3,-,-,1,,,3,1,1,,1,3,1,-,-,-,28.0
"Jacobs, Danny",-,-,1,,-,-,-,1,-,1,1,1,,-,3,-,-,1,-,-,2,1,-,3,3,18.0
"Johnson, Jason",-,-,-,-,-,-,-,1,-,-,-,-,1,,-,-,1,-,-,-,-,-,-,1,-,4.0
"Johnson, Mark",-,-,-,1,-,-,-,1,-,-,2,1,-,-,-,1,-,,,-,-,1,-,1,-,8.0
"Lalich, Judd",,,,,,,,,,,-,-,,-,-,-,,,-,,,,,,,
"Lloyd, Matthew",-,2,3,,1,5,1,2,-,2,5,3,4,3,1,4,6,1,,,3,3,1,,3,53.0
"Long, Michael",,-,-,-,-,,,,,,,,,,,,,,,,,-,-,-,,
"Lucas, Scott",1,1,-,1,1,2,2,1,4,1,2,1,-,2,1,1,1,2,3,2,1,2,3,3,2,40.0
"McAlister, Daniel",,,,-,,,,,,,,,,,,,,,,,,,,,,
"McGrath, Cory",,,,,,,,,1,1,1,-,-,-,-,-,-,-,-,-,-,,,,,3.0
"McVeigh, Mark",1,1,-,1,1,-,-,1,2,-,1,-,2,1,,,-,-,1,1,1,-,-,-,-,14.0
"Mercuri, Mark",2,-,1,1,-,-,2,,,,,,-,-,-,-,1,-,1,-,1,-,-,-,-,9.0
"Misiti, Joe",1,-,1,,,,,,,,,,-,-,-,-,1,-,-,1,-,-,-,-,-,4.0
"Moorcroft, Gary",-,-,-,,,1,-,-,-,,,-,-,5,-,-,1,-,-,,,,,,-,7.0
"Peverill, Damien",,,,-,-,-,2,-,-,-,1,-,,,,,,,,,,,,,,3.0
"Ramanauskas, Adam",-,-,-,1,-,1,-,2,-,-,1,1,1,2,1,2,-,1,2,1,-,1,-,-,-,17.0
"Rioli, Dean",3,-,,,,-,1,1,2,-,1,-,-,-,,,,,,-,-,-,1,-,-,9.0
"Robran, Jonathon",,,,,,,,,-,-,-,,,,,,,,,,,-,,,,
"Solomon, Dean",-,2,1,1,-,-,-,-,-,-,1,1,-,-,-,2,2,1,,-,1,1,-,1,-,14.0
"Wallis, Dean",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Wellman, Sean",2,1,-,-,4,2,2,2,1,-,1,2,1,-,,,5,2,1,-,2,3,-,-,-,31.0
Totals,14,15,15,13,12,19,15,18,14,9,20,14,11,15,13,16,26,10,13,8,19,18,17,18,9,371.0
Opponent,KA,PA,CA,SY,CW,WC,RI,ME,HW,BL,SK,AD,FR,WB,GE,KA,PA,CA,SY,CW,WC,RI,RI,HW,BL,
