Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Adkins, Damien",,,,,,-,-,,,,,-,-,-,-,-,,-,,,,,,
"Banfield, Drew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Braun, Michael",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Carroll, Trent",-,-,-,-,-,-,-,1,-,-,,,-,,-,-,,-,,,,,,1.0
"Chambers, Callum",,,,,,,,,,,,,,,,,,,-,-,-,-,,
"Chick, Daniel",,,1,-,3,-,-,1,,-,-,-,-,-,,,-,-,-,-,-,1,-,6.0
"Collica, Michael",,,,,,,,,,,,,,,,,-,-,-,-,1,,,1.0
"Cousins, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cox, Dean",10,8,,4,8,15,7,5,28,24,,,,24,9,19,33,32,22,20,28,17,19,332.0
"Embley, Andrew",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,1.0
"Fletcher, Chad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,
"Gardiner, Michael",17,43,39,29,24,39,34,31,33,14,32,28,40,,18,17,,,,,9,6,-,453.0
"Gaspar, Travis",-,-,1,,,-,,,,,1,,,,,,,,,,,,,2.0
"Glass, Darren",,,,-,,,,-,1,-,-,-,2,3,-,-,-,-,,-,,-,-,6.0
"Green, Kasey",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,
"Haynes, David",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,
"Humm, Jeremy",-,-,,,,,,-,-,-,-,,-,-,,,,,,,,,,
"Hunter, Adam",,,-,-,-,-,-,-,-,1,-,,2,2,-,-,-,-,-,-,-,-,1,6.0
"Jakovich, Glen",-,-,2,-,-,-,-,,-,-,-,-,4,-,-,-,-,-,-,-,-,-,,6.0
"Johnson, Paul",,,,,-,,,,,,,,,,,,,,,,,,,
"Jones, Rowan",-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,1,-,1,-,1,1,-,-,7.0
"Judd, Chris",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,2.0
"Kerr, Daniel",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1.0
"Matera, Phillip",-,-,-,-,-,-,-,-,-,,-,,,,-,-,-,-,-,-,-,-,-,
"McDougall, Andrew",,,,,,,,,,,,3,2,7,-,1,3,10,4,,1,1,,32.0
"McIntosh, Ashley",-,,-,-,-,-,3,-,,-,1,-,,,,,,,,-,-,1,-,5.0
"Morrison, Chad",-,-,1,-,-,-,-,-,-,,,-,,,,,,,,,,,,1.0
"Munro, Kane",,,,,,-,-,,-,-,-,,,,,,,,-,,,,,
"Read, Phillip",,,,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,-,
"Sampi, Ashley",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,,-,-,-,-,1.0
"Selwood, Adam",,,,,,,,,,,,,,,,,,,-,,,,-,
"Sierakowski, David",,,,,,,,,,,,,,,,,,,8,20,,,6,34.0
"Staker, Brent",,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Wilson, Troy",-,-,,,,,,,,,,-,,-,,,,,-,,,,,
"Wirrpanda, David",-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Wooden, Josh",-,-,-,-,,,,,,,,-,-,,-,-,-,,,,,,,
Totals,27,52,45,33,35,54,44,38,63,40,34,31,50,36,27,38,38,44,34,41,41,26,26,897.0
Opponent,PA,HW,SK,AD,FR,ME,GE,CW,RI,ES,WB,BL,KA,SY,CA,PA,HW,SK,AD,GE,ME,FR,AD,
