Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Adkins, Damien",,,,,,-,1,,,,,1,-,1,1,-,,-,,,,,,4.0
"Banfield, Drew",-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,-,-,2.0
"Braun, Michael",-,-,-,-,-,,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,2.0
"Carroll, Trent",-,-,-,-,-,-,-,-,-,-,,,-,,-,-,,-,,,,,,
"Chambers, Callum",,,,,,,,,,,,,,,,,,,-,-,1,-,,1.0
"Chick, Daniel",,,-,2,1,1,1,-,,-,-,-,1,-,,,2,-,1,-,-,-,-,9.0
"Collica, Michael",,,,,,,,,,,,,,,,,-,-,-,-,-,,,
"Cousins, Ben",-,-,-,-,-,-,-,-,1,-,1,1,-,1,1,-,-,-,-,-,-,1,-,6.0
"Cox, Dean",-,-,,-,-,1,-,-,-,-,,,,-,-,-,1,-,-,-,-,1,-,3.0
"Embley, Andrew",3,1,-,1,-,-,1,4,-,3,2,2,3,1,4,1,2,,,,-,,1,29.0
"Fletcher, Chad",-,-,-,-,-,1,-,-,1,-,-,-,-,-,1,-,,,,-,-,1,-,4.0
"Gardiner, Michael",1,-,-,-,-,1,-,-,2,2,-,-,-,,2,-,,,,,-,2,1,11.0
"Gaspar, Travis",-,2,1,,,-,,,,,1,,,,,,,,,,,,,4.0
"Glass, Darren",,,,-,,,,-,-,-,-,-,-,-,-,-,-,-,,-,,-,-,
"Green, Kasey",-,-,-,,-,1,2,-,1,-,-,-,-,-,-,-,-,-,-,,,-,-,4.0
"Haynes, David",1,1,5,5,2,1,3,-,4,4,-,-,1,2,2,1,-,3,1,1,,,-,37.0
"Humm, Jeremy",-,-,,,,,,-,-,-,-,,1,-,,,,,,,,,,1.0
"Hunter, Adam",,,-,-,1,1,-,2,-,-,-,,-,1,-,-,-,-,1,-,1,2,-,9.0
"Jakovich, Glen",-,-,-,1,-,-,-,,3,-,3,1,-,-,-,-,3,-,-,-,1,-,,12.0
"Johnson, Paul",,,,,-,,,,,,,,,,,,,,,,,,,
"Jones, Rowan",-,-,-,-,-,1,-,2,1,2,1,4,-,-,1,2,-,-,-,-,-,-,-,14.0
"Judd, Chris",2,-,-,-,-,1,-,-,-,1,-,-,-,-,2,-,-,-,-,-,-,-,-,6.0
"Kerr, Daniel",-,-,-,-,-,,,-,-,1,-,-,-,2,1,-,-,-,-,-,-,-,-,4.0
"Matera, Phillip",2,2,2,3,1,6,3,3,2,,5,,,,4,1,1,-,2,3,4,2,-,46.0
"McDougall, Andrew",,,,,,,,,,,,-,1,-,1,-,1,1,1,,5,-,,10.0
"McIntosh, Ashley",-,,-,-,-,-,-,-,,-,-,-,,,,,,,,-,-,-,-,
"Morrison, Chad",-,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,
"Munro, Kane",,,,,,2,1,,1,1,-,,,,,,,,-,,,,,5.0
"Read, Phillip",,,,,1,-,-,,,,,,,-,,,-,1,-,-,-,-,-,2.0
"Sampi, Ashley",,-,-,-,2,1,3,2,1,-,3,2,-,1,-,-,-,1,,-,-,1,-,17.0
"Selwood, Adam",,,,,,,,,,,,,,,,,,,-,,,,-,
"Sierakowski, David",,,,,,,,,,,,,,,,,,,-,-,,,-,
"Staker, Brent",,,,,,,,,,,,,,,,,1,-,-,-,1,-,-,2.0
"Wilson, Troy",2,-,,,,,,,,,,6,,1,,,,,2,,,,,11.0
"Wirrpanda, David",-,-,-,-,,,,-,-,1,-,-,-,-,-,2,-,-,-,-,2,1,,6.0
"Wooden, Josh",-,-,-,-,,,,,,,,-,-,,-,-,-,,,,,,,
Totals,11,6,8,12,9,18,15,13,17,15,16,17,7,10,22,7,11,6,8,5,15,11,2,261.0
Opponent,PA,HW,SK,AD,FR,ME,GE,CW,RI,ES,WB,BL,KA,SY,CA,PA,HW,SK,AD,GE,ME,FR,AD,
