Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Adkins, Damien",,,,,,-,-,,,,,1,-,-,-,-,,-,,,,,,1.0
"Banfield, Drew",-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,1,-,4.0
"Braun, Michael",-,-,-,-,1,,-,1,2,1,-,-,-,-,2,-,-,1,-,-,2,-,-,10.0
"Carroll, Trent",-,-,-,-,-,-,-,-,-,-,,,-,,-,-,,-,,,,,,
"Chambers, Callum",,,,,,,,,,,,,,,,,,,-,1,-,-,,1.0
"Chick, Daniel",,,1,1,1,-,-,-,,-,2,1,-,-,,,-,-,-,-,-,-,1,7.0
"Collica, Michael",,,,,,,,,,,,,,,,,1,-,1,-,-,,,2.0
"Cousins, Ben",1,-,-,-,-,-,1,1,-,3,2,2,-,-,1,-,-,-,-,-,-,-,-,11.0
"Cox, Dean",-,-,,-,-,-,-,-,-,1,,,,2,2,-,-,-,-,-,1,-,-,6.0
"Embley, Andrew",-,-,1,-,-,-,1,1,-,1,3,3,2,-,1,-,1,,,,2,,-,16.0
"Fletcher, Chad",-,1,-,1,1,2,2,-,1,-,2,1,1,-,4,1,,,,1,1,-,1,20.0
"Gardiner, Michael",1,1,3,-,-,2,1,-,-,1,-,-,2,,-,-,,,,,1,-,1,13.0
"Gaspar, Travis",1,-,1,,,-,,,,,-,,,,,,,,,,,,,2.0
"Glass, Darren",,,,-,,,,-,-,-,-,-,-,-,1,1,-,-,,-,,-,-,2.0
"Green, Kasey",-,-,-,,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,,,-,-,2.0
"Haynes, David",-,2,-,-,1,-,2,-,3,1,-,-,-,1,3,-,-,-,1,-,,,1,15.0
"Humm, Jeremy",1,-,,,,,,-,1,-,-,,-,-,,,,,,,,,,2.0
"Hunter, Adam",,,-,-,1,2,-,-,-,-,-,,-,-,-,-,1,-,-,-,-,-,1,5.0
"Jakovich, Glen",1,-,1,1,-,-,-,,-,-,-,1,-,-,-,1,-,1,-,-,-,-,,6.0
"Johnson, Paul",,,,,-,,,,,,,,,,,,,,,,,,,
"Jones, Rowan",-,2,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,2,-,-,-,-,7.0
"Judd, Chris",1,-,1,1,-,-,1,-,-,1,-,1,-,-,1,-,1,1,-,-,1,-,1,11.0
"Kerr, Daniel",1,-,-,-,-,,,1,-,-,1,-,-,-,-,-,1,-,-,1,2,-,-,7.0
"Matera, Phillip",1,-,-,-,1,-,-,-,-,,1,,,,-,-,-,1,-,-,1,-,1,6.0
"McDougall, Andrew",,,,,,,,,,,,-,-,1,-,1,-,-,1,,3,-,,6.0
"McIntosh, Ashley",-,,-,-,-,-,-,-,,-,-,-,,,,,,,,-,-,-,-,
"Morrison, Chad",-,2,-,-,-,-,-,1,-,,,-,,,,,,,,,,,,3.0
"Munro, Kane",,,,,,1,1,,-,1,-,,,,,,,,-,,,,,3.0
"Read, Phillip",,,,,1,3,-,,,,,,,-,,,-,1,-,-,-,1,-,6.0
"Sampi, Ashley",,-,-,-,1,1,1,2,1,-,-,3,-,-,-,-,1,-,,-,1,-,-,11.0
"Selwood, Adam",,,,,,,,,,,,,,,,,,,-,,,,-,
"Sierakowski, David",,,,,,,,,,,,,,,,,,,-,-,,,-,
"Staker, Brent",,,,,,,,,,,,,,,,,-,-,1,-,-,1,-,2.0
"Wilson, Troy",-,-,,,,,,,,,,1,,-,,,,,1,,,,,2.0
"Wirrpanda, David",-,-,-,-,,,,-,-,1,-,-,-,-,-,-,-,1,-,1,1,-,,4.0
"Wooden, Josh",1,-,-,-,,,,,,,,1,-,,-,-,-,,,,,,,2.0
Totals,9,9,9,5,8,11,10,8,9,11,12,15,6,5,15,4,6,6,7,4,16,3,7,195.0
Opponent,PA,HW,SK,AD,FR,ME,GE,CW,RI,ES,WB,BL,KA,SY,CA,PA,HW,SK,AD,GE,ME,FR,AD,
