Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Bartle, Bruce",,,,,,3,-,-,,,,,3,2,-,,,,8.0
"Barton, Colin",-,-,,,,,,,-,-,,-,-,-,-,-,,,
"Borrack, Les",,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,2.0
"Boulton, Tony",,,,,,,,,,,,,,,,,,-,
"Brown, Clive",-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Cook, Bill",2,2,3,4,1,-,,,-,-,2,,1,2,3,2,1,,23.0
"Cougle, Barry",-,-,-,-,-,,,,-,-,,,,-,-,,-,,
"Earnshaw, Hugh",,,,,,,-,-,,,,,,,,,,,
"Ferrari, Bruce",2,-,,,,,,,,,-,-,1,,,,,,3.0
"Gazzard, Bob",-,-,-,-,-,-,-,-,-,-,-,-,1,,,,,-,1.0
"Goggin, Bill",-,,,,,,,,-,,-,2,1,1,-,-,-,-,4.0
"Goggin, Matt",,,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Goodland, Ken",,,,,,,,,,,-,1,,,-,,1,1,3.0
"Harrison, Stan",-,1,-,,,-,,,,,,-,-,-,,,,,1.0
"Haygarth, John",-,1,1,4,1,1,3,-,,,-,-,,,-,,,,11.0
"Helmer, John",1,1,1,-,1,1,-,-,,-,-,-,-,1,-,-,1,,7.0
"Hovey, Ron",-,-,-,-,-,-,-,-,-,-,1,,-,1,,-,-,1,3.0
"Long, Doug",1,1,3,-,1,1,2,,,,1,1,-,-,1,-,-,,12.0
"Lord, Alistair",,,-,1,-,,,,,,,,,,,,,,1.0
"Major, Greg",,,,,,,,-,-,-,-,-,,,,,,,
"Mather, Dale",,,,,,,,-,-,-,,-,,,,,,,
"McGrath, George",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Moran, Gavan",,,-,,,,,,,,,,,,,,,,
"Mundy, Fred",,,-,,,,-,-,-,,,,,,,,,,
"Murray, Ron",,,,,,,,,,,,,,,,,,-,
"Nicholls, Eric",,-,-,-,-,-,,-,-,,,,,,,,,,
"OConnell, John",-,-,,,-,-,-,,,,,,,,,,,,
"ONeill, John",,1,-,,,1,-,1,2,-,,,,,-,-,,,5.0
"Palmer, Clif",-,-,,,,,,,,,,,,,,,,,
"Peake, Bruce",,,,,,,,,,,,,,,,-,-,,
"Perry, Alex",,,,,,,,,,,,,,,-,-,,-,
"Pomeroy, Frank",,,,,,,-,,1,2,2,-,1,1,-,-,2,-,9.0
"Rice, Colin",-,-,-,-,-,-,-,2,-,1,2,2,-,-,-,-,-,-,7.0
"Routley, Hugh",,,,,,,,,,,,,,,,,-,-,
"Sharp, Brian",,,,,,,,,,,,,,,,,,-,
"Smith, Ron",,,-,-,-,-,,,,,,,,,,,,,
"Thomas, John",-,-,1,-,-,-,-,-,-,1,-,,-,2,,-,1,-,5.0
"Trezise, Neil",1,,4,3,1,1,1,,,-,2,-,4,1,2,5,-,1,26.0
"Van THag, Ron",,,,,,,,,,,,,,-,-,,,,
"Vinar, Paul",,,,,,,,1,1,-,1,1,-,-,-,-,-,-,4.0
"Williams, Geoff",-,,,-,-,,,,,,,,,,,,,,
"Wooller, Fred",,5,-,-,1,1,3,4,,8,,,,,,4,-,1,27.0
"Yeates, John",1,-,1,1,1,2,-,2,2,1,1,1,2,1,-,1,3,-,20.0
Totals,8,12,14,13,7,11,9,11,6,13,12,8,14,12,6,12,9,5,182.0
Opponent,NM,HW,RI,FI,ES,ME,CW,CA,SK,FO,SM,NM,HW,RI,FI,ES,ME,CW,
