Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ablett, Luke",,3,,1,1,,,2,2,4,,,,,2,1,1,2,2,-,,1,22.0
"Barlow, Ed",1,,2,-,-,,,,,,,-,-,-,-,4,-,1,-,3,-,,11.0
"Barry, Leo",,,,,,,,,,,,,,,,,,,,-,-,-,
"Bevan, Paul",1,1,1,-,2,-,-,-,-,3,1,-,-,-,1,3,,,,2,1,-,16.0
"Bird, Craig",4,1,4,3,2,,,1,2,,5,-,3,4,2,3,5,2,,,,,41.0
"Bolton, Craig",-,3,-,-,-,-,1,-,1,-,-,,,-,-,-,-,-,-,2,1,-,8.0
"Bolton, Jude",3,7,5,3,10,7,5,7,4,5,5,7,6,4,4,2,4,6,5,4,4,4,111.0
"Brabazon, Ryan",,,,,,,,,,,,,-,-,,,,,,,,,
"Buchanan, Amon",1,,,,4,1,3,-,3,4,1,,,,,,,,,,,,17.0
"Crouch, Jared",-,-,-,,,,,,1,2,-,2,2,-,1,,,1,-,,1,-,10.0
"Goodes, Adam",4,5,2,3,6,3,8,6,-,3,4,4,1,6,7,6,-,-,-,2,1,1,72.0
"Grundy, Heath",-,-,-,-,-,1,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,4.0
"Hall, Barry",-,1,-,,,-,-,-,-,1,-,1,-,,,,,,,,,,3.0
"Hannebery, Dan",,,,,,,,,,,,,,,,1,4,-,1,-,2,-,8.0
"Jack, Kieren",2,2,2,2,2,2,-,3,2,3,2,1,1,1,2,3,-,2,-,3,1,2,38.0
"Jolly, Darren",3,5,1,1,1,2,6,3,-,-,4,3,1,2,1,3,2,2,1,2,5,2,50.0
"Kirk, Brett",4,3,3,9,7,2,3,5,2,4,5,15,5,9,5,3,1,4,6,3,2,7,107.0
"Malceski, Nick",1,-,1,1,1,1,2,,-,-,-,,,2,-,,,,,,,,9.0
"Mattner, Martin",-,-,-,-,-,2,-,1,1,1,-,1,-,-,1,-,1,1,1,-,1,1,12.0
"McVeigh, Jarrad",5,8,6,3,6,2,2,1,4,1,5,6,,4,,3,3,8,3,,,4,74.0
"Meredith, Brett",,1,1,1,4,-,-,1,,,,,,,,,,,,,,,8.0
"Moore, Jarred",2,2,2,2,,-,1,2,2,-,-,1,,,,,5,-,4,1,-,,24.0
"ODwyer, Matthew",,,,,,,,,,,,,,,,,,,2,-,-,-,2.0
"OKeefe, Ryan",1,-,6,2,-,2,5,4,4,7,7,4,7,4,5,3,3,5,6,8,3,4,90.0
"OLoughlin, Michael",,,,,,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,1,-,4.0
"Pyke, Mike",,,,,,-,1,,,,,,,,3,,2,3,1,-,2,,12.0
"Richards, Ted",1,1,1,-,-,-,-,-,2,2,-,-,-,1,-,1,,,,,,,9.0
"Roberts-Thomson, Lewis",1,1,2,-,-,-,-,-,,-,-,1,-,1,-,-,-,1,-,-,-,3,10.0
"Shaw, Rhyce",2,-,1,1,-,3,2,-,2,1,2,-,-,1,1,2,1,2,-,2,-,1,24.0
"Smith, Nick",,,,,,,,,,,,2,-,-,-,1,-,1,1,-,4,1,10.0
"Thornton, Kristin",,,,-,1,-,-,,,,,-,-,,,,1,,,,,-,2.0
"Veszpremi, Patrick",,,,,,,,,,,,,1,-,-,-,,,,,,,1.0
"White, Jesse",2,4,-,-,-,,,-,1,-,1,3,1,,,-,-,-,-,-,-,-,12.0
Totals,38,48,40,32,47,28,39,36,33,41,43,51,28,42,35,39,34,42,33,32,29,31,821.0
Opponent,SK,HW,BL,CA,FR,RI,GE,WC,PA,WB,HW,CW,AD,NM,ES,CA,ME,SK,RI,GE,CW,BL,
