Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Amartey, Joel",,,,,,,,,,,,-,-,-,-,-,-,,,,,,,
"Bell, James",,,-,-,,,,,-,,,-,-,-,-,-,-,-,-,,,,-,
"Blakey, Nick",2,-,2,1,-,1,,-,-,-,,,,-,-,1,5,1,1,3,-,,,17.0
"Brand, Kaiden",,,,,,-,,,,,-,,,-,,,,,,,,,,
"Campbell, Braeden",-,1,-,-,-,-,,,,,,,,,,,,,,,-,-,,1.0
"Clarke, Ryan",,,,,,,-,,,-,,,,,,,,,,-,,,,
"Cunningham, Harry",-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,,,-,-,-,-,1,4.0
"Dawson, Jordan",-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,1,-,-,-,-,1,-,5.0
"Florent, Oliver",-,-,-,-,-,-,-,-,-,-,-,1,2,-,2,-,-,-,3,-,-,3,-,11.0
"Fox, Robbie",,,,,,,,1,-,-,,1,-,-,-,-,-,1,-,1,-,1,-,5.0
"Franklin, Lance",,-,,-,-,,,-,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,1.0
"Gulden, Errol",-,-,-,1,-,1,-,-,,,,,,-,1,1,-,-,-,-,-,-,-,4.0
"Hayward, Will",-,,,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Heeney, Isaac",-,-,-,-,,-,-,,-,-,1,-,-,-,-,-,-,-,-,-,-,2,-,3.0
"Hewett, George",-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hickey, Tom",-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Kennedy, Josh",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,,,1.0
"Ling, Matt",,-,,,,,,,,,,,,,,,,,,,,,,
"Lloyd, Jake",3,4,1,-,1,-,1,-,-,-,-,-,-,1,-,1,2,6,1,2,,2,1,26.0
"McCartin, Tom",-,-,-,1,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,6.0
"McDonald, Logan",-,-,-,-,-,,,,,,,-,-,,,,,,,,,,,
"McInerney, Justin",,-,-,-,2,-,-,-,-,,-,-,-,1,-,-,-,-,1,-,-,1,2,7.0
"McLean, Hayden",-,,-,,,-,-,-,-,-,-,,,,,,,-,,,-,-,-,
"Melican, Lewis",,,,,-,-,-,,,,,,,,,,,,,,-,-,-,
"Mills, Callum",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,,1.0
"ORiordan, Colin",,,,,,,-,-,,,,,,,,-,,,,,-,-,1,1.0
"Papley, Tom",-,-,-,-,-,-,-,2,1,-,1,-,-,-,1,1,-,-,1,-,-,-,-,7.0
"Parker, Luke",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,3.0
"Rampe, Dane",-,-,-,2,,,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,3.0
"Reid, Sam",-,-,-,-,-,-,,,,,,,,,,,,-,-,-,-,,,
"Ronke, Ben",,,,,,,,,,,,,,,,,-,-,,,,,,
"Rowbottom, James",-,,,,,-,-,1,-,-,-,-,-,-,-,,-,-,,-,-,-,-,1.0
"Sinclair, Callum",,,,,,-,-,-,,,-,,,,,,,,,,,,,
"Stephens, Dylan",,,,,-,,-,,,1,-,,,,,,1,,-,1,,,,3.0
"Taylor, Lewis",,,,,,,,,,,-,,-,,,,,,,,,,,
"Warner, Chad",-,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,,-,1.0
"Wicks, Sam",1,-,-,-,-,-,-,-,-,-,1,-,-,,-,-,-,1,-,-,-,1,-,4.0
Totals,6,6,3,5,3,6,2,6,1,1,4,4,3,2,5,4,9,9,10,9,2,11,5,116.0
Opponent,BL,AD,RI,ES,GW,GC,GE,ME,CW,FR,CA,SK,HW,PA,WC,WB,GW,FR,ES,SK,NM,GC,GW,
