Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Amartey, Joel",,,,,,,,,,,,1,1,1,1,-,-,,,,,,,4.0
"Bell, James",,,-,-,,,,,-,,,-,2,-,1,1,1,-,1,,,,1,7.0
"Blakey, Nick",1,-,-,1,-,-,,-,2,1,,,,-,1,-,-,-,1,-,-,,,7.0
"Brand, Kaiden",,,,,,1,,,,,1,,,2,,,,,,,,,,4.0
"Campbell, Braeden",2,1,-,-,-,1,,,,,,,,,,,,,,,-,-,,4.0
"Clarke, Ryan",,,,,,,-,,,-,,,,,,,,,,-,,,,
"Cunningham, Harry",1,-,1,2,1,-,-,1,1,1,1,-,1,-,-,-,,,-,1,-,2,-,13.0
"Dawson, Jordan",3,-,1,2,-,-,2,-,2,1,-,1,-,2,1,-,2,-,2,-,2,1,-,22.0
"Florent, Oliver",1,1,-,-,1,2,1,2,1,1,-,1,-,-,1,-,-,-,1,1,1,-,3,18.0
"Fox, Robbie",,,,,,,,-,-,-,,-,-,1,-,-,1,1,1,-,-,-,1,5.0
"Franklin, Lance",,1,,2,-,,,1,3,2,2,1,-,2,2,1,-,1,2,2,,1,1,24.0
"Gulden, Errol",3,1,3,1,1,1,1,2,,,,,,2,1,-,2,3,-,1,1,1,-,24.0
"Hayward, Will",-,,,,1,-,-,1,-,-,-,1,-,2,-,2,3,-,1,3,1,-,-,15.0
"Heeney, Isaac",-,1,2,-,,1,-,,1,-,1,3,-,2,1,3,1,1,3,-,-,2,-,22.0
"Hewett, George",2,-,-,-,2,-,,,-,-,-,-,2,1,-,-,1,1,-,1,-,1,1,12.0
"Hickey, Tom",3,1,-,3,-,,3,-,1,1,,1,-,-,1,2,1,2,-,1,1,4,-,25.0
"Kennedy, Josh",-,3,-,1,2,1,1,-,2,1,2,-,-,-,2,1,-,-,1,1,1,,,19.0
"Ling, Matt",,-,,,,,,,,,,,,,,,,,,,,,,
"Lloyd, Jake",-,-,1,3,-,-,-,-,-,1,2,1,-,-,1,1,-,1,1,1,,1,-,14.0
"McCartin, Tom",2,-,1,2,2,,-,1,-,-,-,1,-,-,1,-,-,2,2,-,1,2,-,17.0
"McDonald, Logan",-,-,1,2,2,,,,,,,1,2,,,,,,,,,,,8.0
"McInerney, Justin",,3,1,2,1,1,-,-,1,,2,-,-,2,1,-,-,-,2,2,1,-,2,21.0
"McLean, Hayden",1,,-,,,-,1,-,2,-,-,,,,,,,-,,,1,-,-,5.0
"Melican, Lewis",,,,,-,-,1,,,,,,,,,,,,,,2,1,1,5.0
"Mills, Callum",1,-,2,2,1,1,1,1,-,-,4,2,1,2,2,-,,,2,,,-,,22.0
"ORiordan, Colin",,,,,,,-,1,,,,,,,,-,,,,,-,1,1,3.0
"Papley, Tom",1,-,2,1,-,-,1,1,1,-,1,1,1,2,-,3,1,1,-,1,2,1,-,21.0
"Parker, Luke",1,1,4,1,1,1,1,1,2,1,3,-,-,2,-,1,2,2,2,2,4,4,3,39.0
"Rampe, Dane",3,-,3,-,,,,2,-,-,1,-,-,1,-,-,-,1,2,-,-,-,1,14.0
"Reid, Sam",-,-,2,-,7,1,,,,,,,,,,,,-,2,1,1,,,14.0
"Ronke, Ben",,,,,,,,,,,,,,,,,-,-,,,,,,
"Rowbottom, James",4,,,,,1,-,2,-,-,-,2,-,1,-,,-,1,,-,1,-,-,12.0
"Sinclair, Callum",,,,,,2,2,-,,,2,,,,,,,,,,,,,6.0
"Stephens, Dylan",,,,,-,,-,,,-,1,,,,,,-,,-,-,,,,1.0
"Taylor, Lewis",,,,,,,,,,,-,,-,,,,,,,,,,,
"Warner, Chad",-,-,-,1,-,1,1,-,-,1,-,-,,,,,,,,,,,2,6.0
"Wicks, Sam",1,1,1,3,-,-,-,1,1,1,-,1,-,,1,1,1,-,2,-,1,-,1,17.0
Totals,30,14,25,29,22,15,16,17,20,12,23,18,10,25,18,16,16,17,28,18,21,22,18,450.0
Opponent,BL,AD,RI,ES,GW,GC,GE,ME,CW,FR,CA,SK,HW,PA,WC,WB,GW,FR,ES,SK,NM,GC,GW,
