Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Blee, Nathan",,,,,,,,,,,,,,,,,,,2,1,,,,,3.0
"Boak, Travis",2,2,2,-,-,3,-,-,1,1,1,,1,-,-,-,-,2,-,-,-,-,-,1,16.0
"Broadbent, Matthew",1,-,-,-,-,3,1,1,-,1,-,-,-,-,-,1,-,1,1,-,1,-,-,1,12.0
"Butcher, John",,,,,,,,,-,-,-,,,,-,-,1,-,-,,,,,,1.0
"Carlile, Alipate",,-,-,1,1,2,-,3,1,3,2,-,2,-,-,1,-,-,2,-,1,,-,2,21.0
"Cassisi, Domenic",,,,1,-,-,,1,,,,-,1,,,,-,-,-,,,2,3,-,8.0
"Colquhoun, Sam",,,,,,,-,,-,,,,,,,1,-,-,-,,-,1,1,-,3.0
"Cornes, Kane",1,-,1,-,2,1,-,1,1,-,1,1,-,-,1,,2,1,1,-,1,-,-,2,17.0
"Ebert, Brad",3,-,-,-,-,-,1,-,-,-,-,-,2,2,4,-,1,-,2,-,1,1,2,1,20.0
"Gray, Robbie",,,,-,-,2,1,-,2,2,1,1,1,2,-,-,1,1,2,1,1,,3,3,24.0
"Hartlett, Hamish",2,1,-,-,-,2,1,2,-,-,1,1,-,2,3,3,-,-,1,1,,,1,1,22.0
"Heath, Campbell",1,-,1,-,-,2,-,,1,1,,2,,,,,,,,-,1,,,,9.0
"Hitchcock, Cameron",,,,,,,,,,-,-,,,,,,,,,-,,,,,
"Hombsch, Jack",,,,,,,,,,1,-,1,-,1,,,,,,,,-,,,3.0
"Jonas, Tom",-,3,1,3,1,4,1,4,-,2,2,1,1,1,1,1,,,,1,1,1,-,-,29.0
"Lobbe, Matthew",2,3,3,-,2,1,,-,,,2,2,-,3,-,1,-,2,1,3,3,-,3,2,33.0
"Logan, Tom",,,,,,,,,-,-,-,-,2,-,-,,,,,,,1,-,-,3.0
"Mitchell, Kane",-,1,2,,,-,-,-,-,1,,,,,,-,-,2,-,,-,,,,6.0
"Monfries, Angus",-,-,1,2,-,2,-,1,2,2,1,-,-,-,-,-,-,1,-,2,-,-,-,1,15.0
"Moore, Andrew",1,,,,,,2,1,1,,,1,-,1,2,2,1,1,-,-,1,1,-,1,16.0
"Neade, Jake",1,-,-,-,1,2,2,-,,-,1,-,-,-,-,-,,,,,-,,,,7.0
"OShea, Cameron",3,1,1,-,-,2,-,1,3,-,-,3,-,-,1,3,1,-,1,1,2,2,1,-,26.0
"Pittard, Jasper",1,1,2,-,,,,,,,,1,1,-,-,3,-,1,2,2,1,-,-,1,16.0
"Redden, Jarrad",2,3,,,,,-,1,-,-,,,,,,,,,,,,,,,6.0
"Renouf, Brent",,,3,-,3,2,,,,,,,,,,,,,,,,2,,,10.0
"Schulz, Jay",1,1,1,1,2,-,1,-,2,1,-,1,-,1,4,-,2,1,1,-,-,2,1,3,26.0
"Stevenson, Lewis",-,2,1,-,-,2,-,1,,,,,,,,,,,,,,2,,,8.0
"Stewart, Daniel",,,,,,,1,,,,,,,,,,,,,,,,,,1.0
"Stewart, Paul",-,1,-,,-,1,,1,,,1,,,-,1,1,-,1,,,,,,,7.0
"Thomas, Matt",,,,,,,,,1,,-,1,,,2,,,,,,,,,,4.0
"Trengove, Jackson",2,2,3,-,-,,,,,,,,2,1,1,-,-,-,1,2,4,-,-,-,18.0
"Westhoff, Justin",-,2,-,1,1,2,1,-,1,-,1,-,-,-,,1,1,1,1,1,-,1,2,1,18.0
"Wines, Ollie",2,1,1,1,1,3,2,3,1,2,1,1,-,2,-,-,-,1,1,-,-,-,2,1,26.0
"Wingard, Chad",2,-,1,1,-,2,1,1,-,1,-,1,-,-,3,-,-,2,1,-,-,1,-,-,17.0
"Young, Aaron",,,,,,,,,,,,,,,,,,,,2,2,-,-,1,5.0
Totals,27,24,24,11,14,38,15,22,17,18,15,18,13,16,23,18,10,18,20,17,20,17,19,22,456.0
Opponent,ME,GW,AD,GC,WC,NM,RI,CA,GE,WB,GW,SY,CW,ES,HW,SK,BL,AD,GE,GC,FR,CA,CW,GE,
