Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Adams, Marcus",,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Allison, Jacob",,,,,,,,,,,,-,-,,,,,,,,,,,,
"Andrews, Harris",1,1,-,-,-,,,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,2.0
"Answerth, Noah",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bailey, Zac",1,-,-,,,,,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,1.0
"Bastinac, Ryan",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Berry, Jarrod",-,-,-,-,-,-,1,1,-,,,,,1,-,-,-,-,-,-,1,-,-,-,4.0
"Cameron, Charlie",-,-,-,1,1,1,1,-,1,-,-,-,-,1,1,-,2,-,-,-,-,-,-,2,11.0
"Christensen, Allen",,,,-,-,,,,,,,,-,1,-,-,-,-,-,-,-,,-,-,1.0
"Cox, Cedric",,,,,,,,,,,,,,,,,,,,,,-,,,
"Cutler, Tom",,,,,,-,-,-,,,,,,,,,,,,,,,,,
"Gardiner, Darcy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hinge, Mitch",,,,,,,,,-,1,,,,,,,,,,,,,,,1.0
"Hipwood, Eric",-,-,-,-,-,2,-,-,-,-,-,-,-,1,-,,-,-,-,-,-,-,-,-,3.0
"Hodge, Luke",-,-,-,-,-,-,-,-,,-,-,-,-,-,1,,-,-,1,-,-,-,-,-,2.0
"Keays, Ben",,,,,,,,,,,-,,,,,-,,,,,,,,,
"Lester, Ryan",,,,,,-,-,-,-,-,,,-,-,-,-,,,,,,,,,
"Lyons, Jarryd",-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,3.0
"Martin, Stefan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mathieson, Rhys",-,-,-,-,-,,,,-,,-,-,-,,,,,,,,,,,,
"McCarthy, Lincoln",-,-,-,-,1,2,1,-,-,1,2,-,1,1,1,-,-,1,-,-,-,-,1,-,12.0
"McCluggage, Hugh",2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,3,-,-,7.0
"McInerney, Oscar",-,-,-,-,-,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,-,-,-,
"McStay, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Neale, Lachie",-,2,-,1,-,2,-,-,-,-,-,1,-,-,1,1,-,-,1,1,-,2,1,-,13.0
"Rayner, Cam",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Rich, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,3.0
"Robertson, Nick",,,,-,-,,,,,,-,-,,,,,,,,,,,,-,
"Robinson, Mitch",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,1.0
"Smith, Archie",,,,,,,,,,,-,-,,,,,,,,,,,,,
"Starcevich, Brandon",,,,,,,,,,,,,,-,,,,,,,,,,,
"Taylor, Lewis",,,,,,-,-,,,-,-,-,,,,,,,,,,,,,
"Walker, Josh",-,-,-,-,-,-,-,,-,-,,,,,,-,,-,,,,,,,
"Witherden, Alex",-,1,-,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,1,-,-,-,-,-,3.0
"Zorko, Dayne",1,1,-,-,-,1,3,-,-,1,-,-,-,1,1,-,-,-,1,1,-,1,-,1,13.0
Totals,5,5,1,2,4,9,6,1,2,4,3,1,1,6,5,1,3,1,4,2,2,8,2,3,81.0
Opponent,WC,NM,PA,ES,CW,GC,SY,WB,AD,FR,HW,CA,SK,ME,GW,PA,NM,HW,WB,GC,GE,RI,RI,GW,
