Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Anderson, Ray",,,,,,,,,,,,,-,-,1,2,,2,1,1,7.0
"Baskin, Keith",5,3,1,1,4,1,2,2,4,3,4,2,,2,2,2,2,2,3,3,48.0
"Bedford, Peter",,2,-,5,1,4,4,7,3,4,4,2,3,13,8,2,6,4,7,3,82.0
"Bennett, Stuart",,,-,1,2,2,,,,,-,-,,5,4,3,2,1,5,3,28.0
"Bethke, Des",,,,,-,-,,,,,,,,,,,,,,,
"Brookes, Don",,,,,,,,,,,,,4,5,5,7,5,4,,,30.0
"Busse, Neil",1,-,-,-,1,-,1,1,-,-,,,1,3,1,1,,-,3,-,13.0
"Cook, Russell",,1,1,2,1,1,1,2,1,5,-,1,2,5,5,5,4,6,3,3,49.0
"Davison, Ian",1,1,-,-,1,1,2,4,1,2,1,2,2,2,4,,,,,,24.0
"Elwin, Ross",,,,,,,,1,2,-,1,1,2,2,,2,,,,,11.0
"Greenwood, Jack",,,,,,,,,,,,,,,,,-,1,-,-,1.0
"Haenen, Tony",1,1,1,-,1,-,1,2,3,2,3,3,1,4,2,1,1,1,4,1,33.0
"Harrison, Paul",2,1,2,2,1,-,-,-,1,3,1,1,3,2,1,,,,1,,21.0
"Heriot, John",,,,,,,2,-,1,-,-,6,2,1,-,3,1,1,-,1,18.0
"Jacobs, Graeme",-,-,1,2,1,2,3,3,1,4,3,3,1,3,1,2,2,1,4,1,38.0
"John, Graeme",3,1,2,,,,,2,5,2,3,4,3,,,,,,,,25.0
"Lambert, Greg",-,-,,,,,,,,1,1,2,3,2,2,2,3,3,2,3,24.0
"Leahy, Terry",1,1,-,,,,1,6,2,1,3,3,,,,2,4,1,,,25.0
"Luke, Richard",,,,-,2,1,2,2,-,1,-,1,1,,,2,2,1,1,1,17.0
"Luscombe, John",,,,,1,,,,,,,,,,,,,,,,1.0
"Magee, Stuart",2,1,-,-,,,,,,,,,,,,,,,,,3.0
"Mallett, Bob",,,,,,,,,,,,,,4,1,,,,,-,5.0
"Matthews, Herbie",,,-,,,2,1,-,1,3,-,3,,1,2,1,4,2,1,3,24.0
"McAuliffe, Haydn",1,,-,1,1,-,-,-,,,,1,,,,,2,2,2,4,14.0
"McCracken, Peter",,,,,,,,,,,,,,,,,,,-,,
"McGee, Jeff",-,-,,,,,,,,,,,,,,,,,,,
"Mohr, Rod",,,,,,,,,,,,,2,,,,,,,,2.0
"Mulligan, Mick",,,,,-,,,,,,,,,,,,,,,,
"Pedrotti, Kevin",,,,,,1,1,,,,,,,,,,,,,,2.0
"Phillips, Ken",,,,1,4,3,1,,,,,2,,1,-,,,,,,12.0
"Priest, Doug",-,-,2,-,,1,2,1,1,-,,,,,,,,,,,7.0
"Rantall, John",3,-,2,2,-,4,1,,-,1,2,2,1,1,3,1,2,,3,1,29.0
"Reid, Bruce",-,,,,,,,,,,,,,,,,-,,,,
"Sarich, Eric",2,2,-,5,3,2,5,5,3,3,4,,3,3,6,6,2,1,1,3,59.0
"Skilton, Bob",6,3,,3,8,,5,7,8,6,10,,5,9,9,9,8,9,6,8,119.0
"Sudholz, John",3,1,1,1,2,1,2,1,-,1,1,2,1,,3,1,2,-,1,1,25.0
"Viney, Ron",-,-,-,-,,-,,,,,,,,,,,,,,,
"Wilcox, Dick",2,-,1,1,2,,,-,,,2,2,,,,-,4,-,,-,14.0
"Williams, Rod",,,,,,,,,1,,,,2,,,,,,,,3.0
Totals,33,18,14,27,36,26,37,46,38,42,43,43,42,68,60,54,56,42,48,40,813.0
Opponent,SK,HW,ME,ES,RI,CA,NM,FO,CW,GE,FI,SK,HW,ME,ES,RI,CA,NM,FO,CW,
