Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Brennan, Jacob",,,,,,-,-,-,-,-,-,-,2,1,3,1,,,1,-,,1,1,-,10.0
"Brown, Mitch",,,-,,-,,-,,,,,-,2,,-,,,-,,,,1,,,3.0
"Butler, Sam",,,,,1,2,-,2,1,,,,,-,-,1,-,-,,,-,-,1,-,8.0
"Cox, Dean",2,1,3,2,1,5,4,4,1,1,4,2,3,1,5,-,2,3,6,3,1,2,2,2,60.0
"Dalziell, Bradd",,,1,,,,,,,,,,,,,,,,,-,,,,,1.0
"Darling, Jack",-,1,-,2,1,-,2,-,-,-,2,1,-,2,-,-,-,3,-,3,-,1,-,1,19.0
"Embley, Andrew",-,-,,,,,,,,,,,,,,,,,-,-,1,-,1,1,3.0
"Gaff, Andrew",-,1,1,-,-,-,-,-,-,-,-,-,-,1,3,-,1,-,2,-,-,1,-,-,10.0
"Glass, Darren",-,-,,2,-,1,3,1,-,1,1,-,-,-,-,-,2,,3,2,-,-,2,4,22.0
"Hams, Ashton",3,3,1,3,3,2,,,,2,-,2,2,-,,1,2,1,-,-,,,,,25.0
"Hill, Josh",2,-,1,-,1,2,-,1,1,1,-,1,1,1,,,-,-,1,1,-,-,1,-,15.0
"Hurn, Shannon",-,-,-,-,-,-,-,1,2,1,-,-,-,1,-,1,-,-,1,-,-,2,2,-,11.0
"Kennedy, Josh",3,2,-,-,-,,,,,,,,,,,,,,,,2,-,-,-,7.0
"Kerr, Daniel",-,1,-,3,2,3,1,1,3,3,3,3,1,2,1,1,-,2,3,-,-,2,-,1,36.0
"Lycett, Scott",,,,,,1,-,,,,,,,,,,,,,,,,,,1.0
"Lynch, Quinten",1,4,-,-,1,1,-,3,1,-,-,1,1,1,,-,1,-,-,1,,,-,2,18.0
"Mackenzie, Eric",-,-,-,4,,-,-,-,-,-,-,1,-,2,2,-,-,1,-,-,1,,-,-,11.0
"Masten, Chris",1,1,2,1,-,-,1,1,-,-,1,-,1,-,-,-,1,1,-,2,-,1,-,1,15.0
"McGinnity, Patrick",,,1,-,,2,-,1,1,-,1,-,-,-,-,2,1,1,1,2,1,-,-,-,14.0
"Naitanui, Nic",1,1,3,4,-,,,3,-,1,3,-,1,2,1,-,1,3,2,1,3,-,-,1,31.0
"Neates, Ryan",,,,,,,1,,,,,,,,,,,,,,,,,,1.0
"Newman, Murray",,,,,,,,,,,,,1,-,1,-,,,,,,,,,2.0
"Priddis, Matt",-,3,,2,2,2,-,,1,3,-,1,1,3,1,2,4,-,2,2,3,2,-,-,34.0
"Rosa, Matt",-,3,,1,-,-,-,1,-,1,1,-,-,2,2,-,-,,,,-,,,-,11.0
"Schofield, Will",-,-,2,-,-,,,1,-,2,-,,,1,1,-,1,1,2,-,-,-,-,-,11.0
"Selwood, Adam",1,3,1,1,1,2,,2,1,2,1,,,,-,6,2,1,5,-,2,3,2,2,38.0
"Selwood, Scott",1,1,2,4,3,-,1,-,2,2,1,-,-,3,2,-,1,-,1,1,2,1,1,1,30.0
"Sheppard, Brad",,,,,,-,-,-,-,-,1,-,-,,2,2,-,-,,,,,,,5.0
"Shuey, Luke",4,7,2,1,1,4,5,2,4,,4,-,1,3,,,2,2,1,2,6,1,2,-,54.0
"Smith, Ashley",-,-,-,-,1,,,,,,,,,,,,,,,,,,,,1.0
"Stevens, Koby",,,2,,,,,-,,,,,,-,-,,,,,,,,,,2.0
"Strijk, Andrew",,,,,,,,,,,,,,,,,,,,,-,-,,,
"Swift, Tom",,,,,,,,,,1,-,-,,,1,,,-,-,,,,,,2.0
"Waters, Beau",-,-,1,3,3,2,1,1,1,-,,-,1,,,-,2,-,1,4,-,1,-,,21.0
Totals,19,32,23,33,21,29,19,25,19,21,23,12,18,26,25,17,23,19,32,24,22,19,15,16,532.0
Opponent,WB,ME,GW,HW,RI,NM,ES,SK,FR,BL,CA,CW,GC,NM,SY,AD,BL,FR,GE,PA,CW,HW,NM,CW,
