Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Callinan, Ian",,-,,,,,,,,,-,-,,,,,,,,-,-,-,
"Crouch, Brad",,-,-,-,,,,,,,-,,1,-,-,-,-,2,-,-,1,2,6.0
"Dangerfield, Patrick",-,-,-,3,-,3,3,-,3,1,-,3,2,-,-,,,1,-,-,-,3,22.0
"Douglas, Richard",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,3.0
"Grigg, Mitch",,,,,,,,,,,,,,,,-,,-,-,,-,-,
"Hartigan, Kyle",,,,,,,,,,,,,,,,,-,,,,-,-,
"Henderson, Ricky",-,-,-,-,-,,,,,,-,-,-,-,-,3,-,-,-,,,,3.0
"Jacobs, Sam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jaensch, Matthew",-,-,-,-,-,-,,,,,,-,-,-,-,,,,,-,,,
"Jenkins, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Johncock, Graham",-,,-,,,,,,,,,,,,,,,,,,,,
"Johnston, Lewis",,,,,,,,,,,,,,,,,,-,-,-,2,-,2.0
"Kerridge, Sam",,,,-,-,-,-,-,2,-,-,,,,,,,,,-,-,-,2.0
"Laird, Rory",,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lynch, Tom",,,,-,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,-,,,3.0
"Lyons, Jarryd",,,,,,-,-,-,-,-,,,,,-,-,-,-,,,,,
"Mackay, David",-,-,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,
"Martin, Brodie",-,,,,,,,,,-,,,,,,,,,,,,,
"McKernan, Shaun",,,,,,-,-,-,-,,-,-,,-,,,-,-,,,,,
"Otten, Andy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Petrenko, Jared",-,-,-,-,-,,,,-,-,-,,,,,,,-,-,-,-,,
"Porplyzia, Jason",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Reilly, Brent",-,-,-,-,-,-,-,-,-,-,-,,-,,,,,,,,,,
"Riley, Aidan",,,,,,,,,,,,,-,-,,,,,,,,,
"Rutten, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Shaw, Sam",,,,,,,,,,,,,,,,,,,-,-,,,
"Sloane, Rory",-,1,-,2,-,-,-,3,-,2,-,-,-,1,-,-,2,,3,-,-,1,15.0
"Smith, Brodie",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tambling, Richard",,,,,,-,,,,,,,,,,-,-,,,,-,-,
"Thompson, Scott",-,3,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,3,-,9.0
"Vince, Bernie",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Walker, Taylor",-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Wright, Matthew",-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,,,-,
"van Berlo, Nathan",-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,0,4,0,6,0,3,6,5,5,3,0,3,3,1,1,4,2,3,4,0,6,6,65.0
Opponent,ES,BL,PA,WB,CA,HW,GW,SK,NM,FR,SY,RI,GC,WC,CW,GE,FR,PA,NM,WB,ME,WC,
