Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Callinan, Ian",,-,,,,,,,,,2,-,,,,,,,,-,-,1,3.0
"Crouch, Brad",,-,-,-,,,,,,,1,,-,-,1,-,-,2,-,-,1,-,5.0
"Dangerfield, Patrick",1,1,-,1,1,-,2,-,1,1,-,4,1,-,1,,,-,2,-,-,2,18.0
"Douglas, Richard",1,-,-,-,-,-,-,1,-,-,3,-,1,2,2,1,1,-,1,3,-,1,17.0
"Grigg, Mitch",,,,,,,,,,,,,,,,-,,-,-,,2,-,2.0
"Hartigan, Kyle",,,,,,,,,,,,,,,,,-,,,,-,-,
"Henderson, Ricky",2,2,-,-,-,,,,,,-,-,-,-,-,1,-,-,-,,,,5.0
"Jacobs, Sam",1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,5.0
"Jaensch, Matthew",-,-,-,-,1,1,,,,,,-,-,1,-,,,,,-,,,3.0
"Jenkins, Josh",-,2,-,-,1,4,3,4,2,1,-,2,2,-,3,-,-,,,,,,24.0
"Johncock, Graham",1,,2,,,,,,,,,,,,,,,,,,,,3.0
"Johnston, Lewis",,,,,,,,,,,,,,,,,,1,1,3,2,1,8.0
"Kerridge, Sam",,,,-,-,2,-,-,-,1,-,,,,,,,,,-,1,1,5.0
"Laird, Rory",,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,2.0
"Lynch, Tom",,,,-,-,1,2,1,-,2,2,2,1,1,1,1,3,2,-,1,,,20.0
"Lyons, Jarryd",,,,,,-,-,1,1,1,,,,,1,1,-,1,,,,,6.0
"Mackay, David",-,-,-,-,1,-,-,1,2,-,,-,,,-,-,1,1,1,-,-,-,7.0
"Martin, Brodie",-,,,,,,,,,1,,,,,,,,,,,,,1.0
"McKernan, Shaun",,,,,,-,-,1,2,,1,1,,2,,,2,1,,,,,10.0
"Otten, Andy",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,4.0
"Petrenko, Jared",1,-,1,1,-,,,,2,-,1,,,,,,,1,1,-,-,,8.0
"Porplyzia, Jason",2,-,2,-,,-,1,-,-,1,-,-,2,3,1,2,-,,,,,,14.0
"Reilly, Brent",-,-,-,-,1,-,-,-,-,-,-,,-,,,,,,,,,,1.0
"Riley, Aidan",,,,,,,,,,,,,-,-,,,,,,,,,
"Rutten, Ben",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,-,-,-,1.0
"Shaw, Sam",,,,,,,,,,,,,,,,,,,-,-,,,
"Sloane, Rory",1,1,1,-,-,-,-,1,1,1,-,1,-,1,-,-,2,,1,-,1,-,12.0
"Smith, Brodie",,,,,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,3.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tambling, Richard",,,,,,-,,,,,,,,,,-,-,,,,-,-,
"Thompson, Scott",-,-,1,1,1,-,1,-,1,-,-,-,1,-,-,1,-,-,-,-,1,1,9.0
"Vince, Bernie",-,2,1,,-,1,-,-,-,-,1,-,1,1,-,-,1,2,-,1,-,-,11.0
"Walker, Taylor",1,2,2,-,1,,,,,,,,,,,,,,,,,,6.0
"Wright, Matthew",-,-,-,-,-,-,-,1,,,,-,-,1,-,-,1,-,-,,,-,3.0
"van Berlo, Nathan",-,-,-,,,,2,1,-,-,-,1,1,-,1,-,-,-,1,1,-,1,9.0
Totals,11,11,10,3,9,9,11,12,12,9,13,11,11,13,11,9,11,13,9,10,8,9,225.0
Opponent,ES,BL,PA,WB,CA,HW,GW,SK,NM,FR,SY,RI,GC,WC,CW,GE,FR,PA,NM,WB,ME,WC,
