Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Acres, Blake",-,-,1,1,-,1,1,,-,-,-,-,1,,,,-,-,-,-,1,-,-,-,6.0
"Aish, James",,-,-,-,-,-,-,-,-,-,-,1,1,-,2,-,-,1,-,-,-,-,-,-,5.0
"Amiss, Jye",,,,,,,,2,,,,,,,,,,,,,,,2,-,4.0
"Banfield, Bailey",1,-,1,-,2,-,-,2,-,-,-,4,2,1,-,2,2,1,-,,-,-,-,-,18.0
"Brayshaw, Andrew",-,1,-,1,1,-,-,-,-,1,-,-,1,-,1,1,-,-,-,1,1,2,1,-,12.0
"Brodie, Will",-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,2,-,1,-,-,-,1,-,-,6.0
"Chapman, Heath",-,-,-,-,-,,,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,
"Clark, Jordan",1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3.0
"Colyer, Travis",-,2,1,2,-,-,-,,-,-,1,-,2,1,-,-,-,-,-,,,,,,9.0
"Cox, Brennan",-,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Crowden, Mitch",,,,,,,,,,,,-,,-,,,,,,,,,,,
"Darcy, Sean",,-,,1,2,1,,1,1,-,1,-,-,-,-,2,-,-,-,-,1,-,-,-,10.0
"Erasmus, Neil",,,-,-,,,,-,1,-,,,,,,,,,,,,,,,1.0
"Frederick, Michael",1,-,2,2,2,-,2,,1,-,2,3,,-,1,3,-,-,2,3,2,-,-,2,28.0
"Fyfe, Nat",,,,,,,,,,,,,1,-,1,3,-,1,,,,-,,,6.0
"Hamling, Joel",,-,,,,,,,,,,,,,,,,,,,,,,,
"Henry, Liam",-,,,,,,,-,,,,,,1,,-,,-,-,-,,,,,1.0
"Hughes, Ethan",,,,,,,,,,,,-,-,-,-,-,-,,,,,,,,
"Lobb, Rory",2,2,2,1,-,3,2,,1,1,3,3,1,1,5,2,1,,-,4,-,,2,-,36.0
"Logue, Griffin",-,-,,-,,-,-,,-,-,-,2,-,-,-,-,-,1,1,1,-,,1,2,8.0
"Meek, Lloyd",-,1,-,,,,-,,,,,1,,,,,,,,,,-,,,2.0
"Mundy, David",-,,,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,-,-,1,-,1,5.0
"ODriscoll, Nathan",,1,1,2,-,-,1,1,,,,,,,,,,,,1,-,2,1,-,10.0
"Pearce, Alex",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,1,-,-,1.0
"Ryan, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Schultz, Lachie",3,-,2,1,,3,2,1,-,-,4,-,2,1,2,2,2,-,-,1,1,1,-,2,30.0
"Serong, Caleb",-,-,,,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,1,1,1,-,5.0
"Switkowski, Sam",1,-,1,1,2,2,1,2,,1,,,-,,,,,,,,-,-,-,-,11.0
"Taberner, Matthew",,,3,1,7,1,,,,-,2,,,2,2,-,2,1,-,2,,,,,23.0
"Treacy, Josh",1,,,,,,-,-,-,,,,,,,,,,,,,,,,1.0
"Tucker, Darcy",1,-,-,,-,-,1,-,-,,-,-,-,,,,,,,-,-,-,,,2.0
"Walker, Brandon",,,-,-,-,-,-,-,-,,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Walters, Michael",-,1,1,-,-,2,-,2,,1,1,,2,,-,-,1,1,2,1,2,3,3,2,25.0
"Wilson, Nathan",,,,,,,,,,,,,,,-,-,,,,,,,,,
"Young, Hayden",-,-,-,-,-,,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
Totals,11,8,15,13,16,14,10,15,4,6,14,15,14,7,15,17,9,7,5,14,9,13,11,9,271.0
Opponent,AD,SK,WC,GW,ES,CA,GE,NM,GC,CW,ME,BL,HW,CA,PA,SK,SY,RI,ME,WB,WC,GW,WB,CW,
