Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Anderson, Jed",,,,,,-,-,1,,,,-,,,,,,,,,,-,1.0
"Atley, Shaun",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,2.0
"Brown, Ben",1,1,-,2,1,4,-,1,2,-,-,-,3,3,3,2,5,3,2,3,4,3,43.0
"Clarke, Ryan",,,-,,,,1,-,-,-,-,-,-,-,,,-,-,-,-,-,-,1.0
"Cunnington, Ben",,1,-,-,-,-,-,-,-,-,1,-,1,,-,2,-,1,1,1,1,-,9.0
"Daw, Majak",,4,,,,,,,,,,,2,-,-,-,2,2,,,,,10.0
"Dumont, Trent",-,-,-,-,-,-,-,-,,-,1,-,-,,-,,-,-,-,-,-,-,1.0
"Durdin, Sam",,,1,,,,,1,,,,,,,,,1,-,-,1,-,-,4.0
"Garner, Taylor",,1,-,2,1,4,,,1,1,1,-,-,-,-,-,5,1,-,-,2,,19.0
"Gibson, Sam",-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,4.0
"Goldstein, Todd",1,,-,-,-,1,-,-,2,-,-,1,1,-,2,-,,,-,-,1,-,9.0
"Hansen, Lachlan",-,2,2,1,-,1,1,1,1,2,-,-,,,,,,,,,,2,13.0
"Hibberd, Mitchell",-,,,,,,,,,,,,,-,-,-,,,,,,,
"Higgins, Shaun",-,-,-,-,,-,-,2,-,1,-,1,-,-,-,1,-,2,1,-,1,-,9.0
"Hrovat, Nathan",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Larkey, Nick",,,,,,,,,,,,,,,,,-,,-,,,,
"Macmillan, Jamie",-,-,-,1,-,-,1,-,-,-,-,,-,-,,,,,,,,,2.0
"McDonald, Luke",-,1,1,-,-,-,-,-,1,-,-,1,-,-,2,3,1,-,-,-,-,-,10.0
"McKay, Ben",,,,,,,,,,,,,,,,,,,,,,-,
"Mountford, Declan",-,,,,,,,,,,,-,-,-,-,-,-,-,1,-,1,-,2.0
"Mullett, Aaron",,-,2,-,-,-,,,-,-,-,-,1,1,-,-,-,-,-,2,,-,6.0
"Nielson, Dan",,,,,,,,,,,,,,,1,1,2,-,1,1,-,,6.0
"Preuss, Braydon",2,1,4,1,,,,,,,,,,,,,,1,-,3,-,,12.0
"Simpkin, Jy",-,-,,-,-,-,,-,,,,,,,-,-,-,1,,-,1,-,2.0
"Swallow, Andrew",-,1,-,-,1,,,,-,,,,-,-,-,-,1,-,-,-,1,-,4.0
"Tarrant, Robbie",1,2,-,-,-,3,-,2,2,2,1,2,1,1,-,-,,1,-,1,1,2,22.0
"Thomas, Lindsay",-,1,2,-,-,,,,,,,,,-,-,-,,,,,,1,4.0
"Thompson, Scott",-,-,,2,1,1,3,1,1,-,-,1,1,-,3,-,3,1,2,-,2,1,23.0
"Turner, Kayne",-,1,1,-,-,-,1,1,-,-,2,-,,,,,,,,1,-,-,7.0
"Vickers-Willis, Ed",,,,,-,-,-,1,-,-,-,,,,,,,,,,,,1.0
"Wagner, Corey",,,,,,,-,,,,,,,-,-,-,,,,,,,
"Waite, Jarrad",2,,,,,,1,,-,-,-,2,3,1,,,1,1,,,,,11.0
"Williams, Josh",,,,,,,,,,,,,,,,,-,,-,,,,
"Williams, Marley",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,
"Wood, Mason",,,,,1,-,3,-,-,-,1,-,-,2,,,,,,,,,7.0
"Ziebell, Jack",1,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,,-,1,,-,,5.0
"Zurhaar, Cameron",,,,,,,,,,,,,,,,-,-,,,-,-,,
Totals,8,17,13,10,5,14,11,12,10,8,7,10,13,8,11,10,22,14,10,13,16,9,251.0
Opponent,WC,GE,GW,WB,FR,GC,AD,SY,ME,CA,RI,SK,WB,GC,FR,PA,ES,ME,CW,HW,SK,BL,
