Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,Tot
"Ahern, Paul",-,,1,-,,-,,,,,,,1,-,,,,2.0
"Anderson, Jed",2,2,-,-,-,,,-,1,1,-,1,-,-,1,1,1,10.0
"Atley, Shaun",1,-,-,-,-,1,-,1,1,-,-,-,-,1,1,-,-,6.0
"Bonar, Aiden",,,-,,,,-,,1,-,-,,,,,-,,1.0
"Brown, Ben",1,-,-,-,-,-,-,-,,-,,,,,,,,1.0
"Campbell, Tom",,,,,,-,,,,,,,,,,,,
"Cunnington, Ben",-,1,,,1,,,,,,,,,,,,,2.0
"Davies-Uniacke, Luke",,,,,,,,-,-,,-,1,-,-,-,1,1,3.0
"Daw, Majak",,,,,,,,,-,1,-,,,-,,,,1.0
"Dumont, Trent",1,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,5.0
"Durdin, Sam",,,,,,,,,,,-,-,,,,,-,
"Garner, Taylor",,,,,,,,,,,,,,,,-,-,
"Goldstein, Todd",-,-,-,-,-,-,-,-,3,-,-,2,-,-,-,-,1,6.0
"Hall, Aaron",-,-,-,-,-,-,-,2,3,1,1,,,-,-,1,-,8.0
"Hayden, Kyron",,-,-,-,-,-,-,-,-,,,,,,,,,
"Higgins, Shaun",-,-,-,1,-,-,1,-,-,1,-,1,-,-,-,-,-,4.0
"Hosie, Lachlan",,,,,,,,,,-,,-,-,1,-,,,1.0
"Larkey, Nick",-,,,,,,,-,-,,-,-,-,-,1,1,-,2.0
"Macmillan, Jamie",-,-,-,,-,-,-,-,-,-,-,,,,,,,
"Mahony, Jack",,,,1,-,-,-,1,-,-,-,-,-,,,,,2.0
"McDonald, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McKay, Ben",,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Murphy, Tom",-,,,,,,,,,,,-,-,-,,,-,
"Perez, Flynn",,,,,,,,,,,,,,,-,-,-,
"Pittard, Jasper",-,2,-,-,-,-,-,1,-,-,-,,,,,,,3.0
"Polec, Jared",-,1,1,1,-,-,-,-,,-,-,,,,1,1,1,6.0
"Scott, Bailey",,-,,,,-,-,-,2,1,-,-,-,-,-,-,-,3.0
"Simpkin, Jy",-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,3.0
"Tarrant, Robbie",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Taylor, Curtis",1,-,-,1,-,-,-,-,1,,,,,,,,,3.0
"Thomas, Tarryn",1,-,1,-,-,-,,,,,,,,,,,,2.0
"Vickers-Willis, Ed",,,,,,,,,,,,-,-,-,-,-,-,
"Walker, Josh",-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,2.0
"Walker, Will",,,,,,,,,,1,,-,,,,,,1.0
"Williams, Marley",,,,-,-,-,-,,,,,-,-,1,-,,,1.0
"Wood, Mason",,-,-,,,,-,,,,,1,-,-,-,-,,1.0
"Xerri, Tristan",,,,-,-,,,,,,,-,-,,,,,
"Ziebell, Jack",1,-,1,-,,,-,,,,,,,,-,-,-,2.0
"Zurhaar, Cameron",-,1,1,-,-,-,,1,-,-,1,-,-,-,-,-,-,4.0
Totals,8,8,5,4,2,2,1,7,13,8,3,6,1,3,5,5,4,85.0
Opponent,SK,GW,SY,HW,WB,ES,RI,CA,AD,GE,ME,BL,CW,GC,PA,FR,WC,
