Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,Tot
"Ahern, Paul",-,,-,2,,-,,,,,,,-,-,,,,2.0
"Anderson, Jed",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,
"Atley, Shaun",-,-,-,-,-,-,-,-,2,-,-,4,-,2,-,2,1,11.0
"Bonar, Aiden",,,-,,,,-,,-,-,-,,,,,-,,
"Brown, Ben",-,-,-,-,-,-,-,-,,-,,,,,,,,
"Campbell, Tom",,,,,,-,,,,,,,,,,,,
"Cunnington, Ben",-,-,,,-,,,,,,,,,,,,,
"Davies-Uniacke, Luke",,,,,,,,-,1,,2,2,1,-,1,-,-,7.0
"Daw, Majak",,,,,,,,,-,-,-,,,-,,,,
"Dumont, Trent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Durdin, Sam",,,,,,,,,,,-,-,,,,,-,
"Garner, Taylor",,,,,,,,,,,,,,,,-,-,
"Goldstein, Todd",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hall, Aaron",-,-,2,-,-,-,-,-,-,-,2,,,-,-,-,-,4.0
"Hayden, Kyron",,-,-,-,-,-,-,-,1,,,,,,,,,1.0
"Higgins, Shaun",-,1,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,4.0
"Hosie, Lachlan",,,,,,,,,,-,,-,-,-,-,,,
"Larkey, Nick",-,,,,,,,-,-,,-,-,-,-,-,-,-,
"Macmillan, Jamie",-,3,-,,-,-,-,-,-,-,1,,,,,,,4.0
"Mahony, Jack",,,,-,-,-,-,-,-,-,-,-,-,,,,,
"McDonald, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McKay, Ben",,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Murphy, Tom",-,,,,,,,,,,,-,-,1,,,-,1.0
"Perez, Flynn",,,,,,,,,,,,,,,-,-,-,
"Pittard, Jasper",-,-,3,-,-,-,-,-,-,-,-,,,,,,,3.0
"Polec, Jared",-,1,-,-,-,-,-,-,,1,1,,,,-,1,-,4.0
"Scott, Bailey",,-,,,,-,-,-,2,-,1,2,-,1,-,-,-,6.0
"Simpkin, Jy",1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,4.0
"Tarrant, Robbie",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Taylor, Curtis",-,-,-,-,-,-,-,-,-,,,,,,,,,
"Thomas, Tarryn",-,-,-,-,-,-,,,,,,,,,,,,
"Vickers-Willis, Ed",,,,,,,,,,,,-,-,-,-,-,-,
"Walker, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"Walker, Will",,,,,,,,,,-,,-,,,,,,
"Williams, Marley",,,,-,-,-,-,,,,,-,-,-,-,,,
"Wood, Mason",,-,-,,,,-,,,,,-,-,-,-,-,,
"Xerri, Tristan",,,,-,-,,,,,,,-,-,,,,,
"Ziebell, Jack",-,-,-,-,,,-,,,,,,,,-,-,-,
"Zurhaar, Cameron",-,2,2,-,-,-,,1,1,-,-,1,-,-,-,-,-,7.0
Totals,1,8,7,2,1,0,0,1,7,3,7,10,1,5,1,3,2,59.0
Opponent,SK,GW,SY,HW,WB,ES,RI,CA,AD,GE,ME,BL,CW,GC,PA,FR,WC,
