Player,R1,R2,R3,R4,R5,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R23,R24,QF,PF,GF,Tot
"Bartel, Jimmy",1,1,6,-,1,1,1,1,2,2,2,-,,-,1,2,1,1,2,1,2,-,3,2,1,34.0
"Brown, Mitch",,,,,,,,,,,,,-,3,,,,,,,,,,,,3.0
"Byrnes, Shannon",,,,,,,,,,,,,-,,,,-,,,-,1,-,,,,1.0
"Chapman, Paul",,-,1,1,2,2,-,-,-,,-,1,-,1,-,-,-,-,-,-,-,2,-,-,-,10.0
"Christensen, Allen",,-,-,-,,-,-,-,,,,,-,-,-,-,-,-,1,-,-,-,-,2,1,4.0
"Corey, Joel",-,-,-,-,-,-,-,1,-,-,1,-,1,,1,-,1,2,-,-,,,,-,-,7.0
"Cowan, Josh",,,,,,,,,-,-,,,,,,,-,,,,,,,,,
"Duncan, Mitch",2,1,2,,-,-,1,1,,-,2,-,1,1,-,,-,-,1,-,,2,-,1,-,15.0
"Enright, Corey",-,-,1,-,1,-,2,2,,-,-,2,-,-,-,-,2,2,,-,2,-,-,-,-,14.0
"Gillies, Tom",,,,,,,,,,,,,1,-,,,,,,,,,,,,1.0
"Guthrie, Cameron",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Hawkins, Tom",-,2,2,,2,1,1,1,-,,,,1,,,6,2,2,3,,3,1,3,5,7,42.0
"Hogan, Simon",,,,,,,,,,,,,,,,-,,,,,,,,,,
"Hunt, Josh",-,-,-,-,,2,-,-,1,-,-,-,,-,-,-,-,,1,-,1,2,1,-,-,8.0
"Hunt, Taylor",-,-,1,1,-,,,-,-,1,-,-,1,,-,-,,,,,,,,,,4.0
"Johnson, Steve",-,-,-,1,1,,-,1,1,2,-,-,-,-,1,-,,3,1,-,-,-,1,1,-,13.0
"Kelly, James",-,-,-,-,-,1,-,-,1,-,-,-,,-,-,1,-,-,-,-,-,-,1,-,-,4.0
"Ling, Cameron",,1,-,-,-,,-,,1,1,-,-,-,-,-,-,,-,-,-,-,1,-,2,-,6.0
"Lonergan, Tom",1,,,-,1,4,1,,-,-,-,-,2,-,-,1,2,-,1,2,-,,-,-,2,17.0
"Mackie, Andrew",1,-,,-,-,1,1,-,1,-,-,-,1,1,,-,-,1,1,,-,2,-,2,2,14.0
"Menzel, Daniel",-,3,1,-,-,1,1,,-,2,-,-,1,1,-,,,,,-,-,3,1,,,14.0
"Milburn, Darren",-,1,2,1,1,-,,1,2,,-,-,,,,,-,-,-,,,1,,,,9.0
"Mooney, Cameron",2,,-,-,,-,,,-,,,,,,,,,-,2,-,,,,,,4.0
"Motlop, Steven",,,,,,,,,,,,,-,-,1,-,,,,,,,,,,1.0
"Ottens, Brad",2,2,4,1,3,-,1,-,,1,1,1,,3,-,,,1,,-,1,2,3,-,1,27.0
"Podsiadly, James",,-,2,4,-,5,3,3,2,4,6,3,1,2,2,3,1,,3,3,-,3,4,3,-,57.0
"Scarlett, Matthew",1,,-,1,1,-,-,2,1,1,1,3,1,-,-,,1,1,-,,-,1,2,1,2,20.0
"Selwood, Joel",-,,1,1,1,-,2,-,2,-,1,,,,,-,-,-,2,-,-,-,1,-,-,11.0
"Simpson, Dawson",,,,,,,,,,,,,2,,,,,,,,,,,,,2.0
"Stokes, Mathew",-,-,-,,-,1,-,-,-,-,-,-,,-,-,-,1,-,1,-,-,,1,-,-,4.0
"Taylor, Harry",3,-,-,-,4,4,1,3,,3,1,2,1,2,3,2,1,-,1,1,-,1,1,2,2,38.0
"Varcoe, Travis",-,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,1,-,-,-,-,-,2.0
"Vardy, Nathan",,,,,,,,-,-,1,1,2,,1,-,-,,,,1,,,,,,6.0
"West, Trent",,,,,,,,,,,,,,,,-,1,-,-,,1,-,3,1,1,7.0
"Wojcinski, David",-,1,,1,-,-,-,-,-,1,,-,-,1,-,,-,-,1,-,-,1,-,-,2,8.0
Totals,13,12,23,12,19,23,15,16,14,19,16,14,14,16,9,15,13,13,21,9,11,22,25,22,21,407.0
Opponent,SK,FR,PA,SY,HW,NM,CW,CA,GC,WB,HW,SK,AD,ES,WC,BL,RI,ME,GC,AD,SY,CW,HW,WC,CW,
