Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Anthony, John",,-,,-,2,,,,,-,,,,,,,,,,,,,,,2.0
"Ballantyne, Hayden",-,,,-,-,3,1,2,-,1,3,,1,1,1,2,2,1,1,1,-,2,2,1,25.0
"Barlow, Michael",-,1,-,-,1,-,1,-,-,1,2,-,-,-,-,-,3,-,1,1,2,-,1,-,14.0
"Bradley, Kepler",-,-,-,,,,,,,,,,,-,1,-,1,3,1,1,1,,1,,9.0
"Broughton, Greg",-,-,2,3,-,2,-,2,1,-,-,-,-,2,1,,,,,,,,,,13.0
"Clarke, Zac",1,2,-,-,-,-,1,1,-,1,,1,1,,,2,,,,,1,,,2,13.0
"Crichton, Jesse",,,,,,,,,-,1,3,1,,,,,,,,,,,,,5.0
"Crowley, Ryan",3,3,2,-,2,-,-,3,3,-,-,1,2,2,1,2,2,2,2,-,1,2,2,2,37.0
"Crozier, Hayden",,,,,,,,,,-,-,-,,,,,,,,,,,,,
"Dawson, Zac",1,-,2,1,1,1,-,2,3,1,1,,,,,,,-,2,-,-,-,-,-,15.0
"Duffield, Paul",1,-,2,-,-,-,1,1,1,1,,,,1,1,-,-,2,-,1,1,1,4,-,18.0
"Fyfe, Nat",5,2,1,,-,,,,,,,,,,,,3,-,,2,3,1,2,2,21.0
"Griffin, Jonathon",,,,,1,1,,,1,,-,-,1,1,1,1,2,-,-,,,-,,,9.0
"Grover, Antoni",,,,,,,,,,,,,,-,,,,,,,,,,,
"Hill, Stephen",1,2,3,1,-,-,-,1,1,1,1,,,-,1,1,1,-,1,3,1,-,-,-,19.0
"Ibbotson, Garrick",1,1,1,-,1,-,-,1,,1,-,2,-,1,-,1,1,-,2,-,-,-,-,-,13.0
"Johnson, Michael",2,-,1,1,-,-,1,-,-,2,1,-,1,-,-,1,2,-,-,-,2,-,-,-,14.0
"Lower, Nick",,,,,,,,,,,,1,2,-,,,,,,,,,,,3.0
"Mayne, Chris",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,,1,1,1,1,-,-,-,-,5.0
"McPharlin, Luke",-,3,-,2,1,-,2,-,-,1,-,2,1,-,-,1,2,2,,-,3,1,,,21.0
"McPhee, Adam",2,3,-,1,2,1,2,,,,-,1,-,1,1,1,-,1,1,2,-,1,1,1,22.0
"Mellington, Josh",1,1,-,,,,,,,,,,,,,,,,,,,,,,2.0
"Mundy, David",,,1,1,-,-,1,-,-,1,-,-,1,1,1,-,2,-,1,-,1,1,1,1,14.0
"Mzungu, Tendai",-,3,2,-,-,-,-,-,-,2,2,1,-,-,2,-,1,1,1,1,1,2,1,-,20.0
"Neale, Lachie",,,,-,-,-,1,-,1,1,-,-,-,,,,,,-,,,,,,3.0
"Pavlich, Matthew",2,1,1,1,-,-,3,-,-,2,1,2,-,-,1,2,-,2,2,1,,-,-,1,22.0
"Pearce, Clancee",-,-,-,1,2,2,-,-,3,1,-,-,1,2,1,2,-,-,-,1,1,2,2,1,22.0
"Pitt, Jayden",,,,,,,,,,,,-,-,,,,,,,,,,,,
"Roberton, Dylan",,,,,,2,-,1,,,,,-,-,-,1,-,-,1,,,,,,5.0
"Sandilands, Aaron",2,3,1,-,,,2,-,1,1,-,,,,,,,,,1,2,-,-,1,14.0
"Sheridan, Tom",,,,,,,,,,,,,,,,,,,,,,-,,,
"Silvagni, Alex",,,,,,,,,-,,,2,2,,,,,,,,,,4,2,10.0
"Spurr, Lee",,,,,,1,1,1,,,,,,,-,2,1,-,1,-,2,-,2,2,13.0
"Suban, Nick",1,-,-,-,,,,,,,2,-,1,,,1,,,2,1,-,-,-,-,8.0
"Sutcliffe, Cam",,,,,,,,,,,,,,1,-,-,-,,,,,,,,1.0
"Walters, Michael",,,,,,,,,,,,,,,1,-,-,1,1,1,1,-,-,-,5.0
"de Boer, Matt",-,2,1,-,1,-,-,1,1,1,1,-,-,2,1,3,3,3,2,-,1,,-,-,23.0
"van Berlo, Jay",,,,,,,,-,1,,,,,,,,,,,,,,,,1.0
Totals,23,27,20,12,14,13,17,16,18,20,17,14,14,15,15,23,27,19,23,18,24,13,23,16,441.0
Opponent,GE,SY,BL,SK,CA,GC,PA,HW,WC,AD,RI,ES,CW,WB,ME,GW,PA,WC,AD,RI,NM,ME,GE,AD,
