Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Anthony, John",,-,,1,-,,,,,-,,,,,,,,,,,,,,,1.0
"Ballantyne, Hayden",2,,,-,1,1,-,-,1,2,1,,-,-,2,3,1,-,-,-,2,-,1,-,17.0
"Barlow, Michael",-,-,1,1,3,-,-,-,1,-,-,-,-,1,-,2,2,2,-,-,-,-,1,-,14.0
"Bradley, Kepler",-,1,2,,,,,,,,,,,-,3,4,-,-,-,3,-,,-,,13.0
"Broughton, Greg",-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,,,,,,,,,,3.0
"Clarke, Zac",1,2,-,-,-,-,4,1,1,1,,-,1,,,1,,,,,1,,,-,13.0
"Crichton, Jesse",,,,,,,,,-,-,-,1,,,,,,,,,,,,,1.0
"Crowley, Ryan",-,1,-,-,-,-,3,1,-,-,-,1,-,3,-,2,-,-,-,2,-,1,-,2,16.0
"Crozier, Hayden",,,,,,,,,,-,-,-,,,,,,,,,,,,,
"Dawson, Zac",-,-,-,-,1,-,-,-,-,-,-,,,,,,,-,-,-,-,1,-,-,2.0
"Duffield, Paul",-,-,-,-,-,-,-,-,1,-,,,,-,-,-,-,-,-,-,-,-,-,-,1.0
"Fyfe, Nat",-,-,-,,-,,,,,,,,,,,,1,-,,-,2,-,-,-,3.0
"Griffin, Jonathon",,,,,-,-,,,-,,-,1,-,1,-,-,-,-,-,,,-,,,2.0
"Grover, Antoni",,,,,,,,,,,,,,-,,,,,,,,,,,
"Hill, Stephen",-,-,2,-,-,-,2,-,-,1,-,,,-,1,-,-,1,1,1,1,1,1,1,13.0
"Ibbotson, Garrick",2,1,1,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,5.0
"Johnson, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Lower, Nick",,,,,,,,,,,,-,-,-,,,,,,,,,,,
"Mayne, Chris",-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,,-,-,-,1,2,1,-,-,7.0
"McPharlin, Luke",-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,,,2.0
"McPhee, Adam",-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mellington, Josh",-,-,3,,,,,,,,,,,,,,,,,,,,,,3.0
"Mundy, David",,,-,-,1,2,2,1,-,-,-,-,-,-,-,1,-,1,-,-,2,2,-,-,12.0
"Mzungu, Tendai",1,-,1,1,1,1,1,1,-,-,-,-,-,-,-,3,-,-,-,-,-,2,1,-,13.0
"Neale, Lachie",,,,-,-,-,1,-,-,-,-,-,1,,,,,,-,,,,,,2.0
"Pavlich, Matthew",-,2,1,2,1,-,-,2,-,3,1,-,2,2,1,3,3,2,1,3,,3,-,-,32.0
"Pearce, Clancee",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,1,2,-,-,-,-,6.0
"Pitt, Jayden",,,,,,,,,,,,-,-,,,,,,,,,,,,
"Roberton, Dylan",,,,,,-,-,-,,,,,-,-,-,-,-,-,-,,,,,,
"Sandilands, Aaron",-,-,-,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,
"Sheridan, Tom",,,,,,,,,,,,,,,,,,,,,,-,,,
"Silvagni, Alex",,,,,,,,,-,,,-,-,,,,,,,,,,-,-,
"Spurr, Lee",,,,,,-,-,-,,,,,,,-,-,1,-,-,-,-,-,-,-,1.0
"Suban, Nick",-,-,-,-,,,,,,,-,-,-,,,-,,,-,1,1,-,-,-,2.0
"Sutcliffe, Cam",,,,,,,,,,,,,,-,-,1,-,,,,,,,,1.0
"Walters, Michael",,,,,,,,,,,,,,,1,1,-,2,1,1,-,2,2,1,11.0
"de Boer, Matt",1,-,2,1,2,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,,1,-,10.0
"van Berlo, Jay",,,,,,,,-,-,,,,,,,,,,,,,,,,
Totals,7,7,13,6,11,4,13,8,6,8,4,3,4,10,8,22,9,9,5,14,11,13,8,4,207.0
Opponent,GE,SY,BL,SK,CA,GC,PA,HW,WC,AD,RI,ES,CW,WB,ME,GW,PA,WC,AD,RI,NM,ME,GE,AD,
