Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Allan, Matthew",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,,,,,,,1,-,-,-,2.0
"Backwell, Brett",,,,,,-,-,-,,,,,,,,,,,,,,,,-,,
"Beaumont, Simon",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1,-,-,7.0
"Bradley, Craig",3,3,-,1,5,-,1,1,2,3,-,4,3,2,5,1,2,-,,-,,,,3,-,39.0
"Brown, Fraser",-,-,-,-,-,,,,,,,,,,,,,,,-,-,1,-,,-,1.0
"Camporeale, Scott",-,1,-,-,-,1,2,1,2,3,-,1,-,-,-,-,-,1,4,2,5,2,2,2,3,32.0
"Chatfield, Adam",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Christou, Ang",,,,,,,,,-,1,4,-,-,-,4,-,2,-,,,,,,,,11.0
"Culpitt, Heath",,,,,,,,,,,,,,,,,,-,-,-,-,,,,,
"Fevola, Brendan",-,-,-,-,-,-,-,-,-,,,,,,,,,,-,,,-,-,-,-,
"Fletcher, Simon",-,-,-,,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Franchina, Anthony",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Freeborn, Scott",,,,,-,-,-,-,-,-,,,-,-,,-,1,1,-,-,2,-,-,-,-,4.0
"Hamill, Aaron",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,2,-,-,-,3.0
"Hickmott, Adrian",1,-,-,-,,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,-,-,-,-,2.0
"Hotton, Trent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Houlihan, Ryan",,,,,,,,,,,-,-,,-,-,,-,-,1,-,2,-,-,1,1,5.0
"Hulme, Darren",-,2,-,-,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,3,-,-,1,-,6.0
"Koutoufides, Anthony",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,,,,,,1.0
"Lappin, Matthew",-,-,-,-,1,1,2,3,,-,-,2,1,-,-,1,-,1,1,-,-,4,2,2,-,21.0
"Mansfield, Michael",-,-,-,-,-,,,-,2,-,-,-,-,-,-,-,,,,,,-,-,-,-,2.0
"Manton, Glenn",,,,,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,-,
"Massie, Kris",-,-,-,-,-,,,,,,,,,,,-,1,-,1,,1,,,,,3.0
"McKay, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,1,1,3,1,9.0
"Merrington, Andrew",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Murphy, Justin",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Nelson, Ben",-,-,1,-,,-,-,,-,,,,,,,,,,,,,,,,,1.0
"OReilly, Stephen",,,-,2,-,,,,,-,-,,,,3,2,-,-,-,-,-,,,,,7.0
"Porter, Mark",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Ratten, Brett",1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,2,2,-,3,-,-,2,-,2,2,16.0
"Rice, Dean",2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,,-,4.0
"Sexton, Michael",-,-,-,-,,,,,,,,-,-,,,,,,,,,,,,,
"Silvagni, Stephen",,,,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,,3.0
"White, Adam",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Whitnall, Lance",-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,2,1,-,-,8.0
Totals,7,7,1,4,9,2,6,6,6,7,5,10,5,4,12,7,9,3,12,2,17,22,8,14,7,192.0
Opponent,BL,HW,CW,WB,ES,PA,RI,SY,FR,SK,KA,WC,ME,GE,AD,BL,HW,CW,WB,ES,PA,RI,ME,BL,ES,
