Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Allan, Matthew",-,-,-,2,-,-,1,2,2,1,1,-,3,-,-,,,,,,,1,-,3,1,17.0
"Backwell, Brett",,,,,,2,1,-,,,,,,,,,,,,,,,,-,,3.0
"Beaumont, Simon",-,-,-,-,1,1,1,2,-,-,1,-,1,1,-,-,-,3,-,-,2,1,-,-,-,14.0
"Bradley, Craig",1,1,-,-,1,1,-,-,1,-,1,1,-,1,2,-,2,1,,-,,,,1,1,15.0
"Brown, Fraser",-,-,-,-,-,,,,,,,,,,,,,,,1,2,-,1,,-,4.0
"Camporeale, Scott",-,3,1,-,-,1,1,2,1,-,1,3,4,1,1,1,1,1,-,-,2,4,-,1,2,31.0
"Chatfield, Adam",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Christou, Ang",,,,,,,,,-,-,-,-,-,-,-,1,-,-,,,,,,,,1.0
"Culpitt, Heath",,,,,,,,,,,,,,,,,,-,2,1,-,,,,,3.0
"Fevola, Brendan",3,4,-,-,2,-,3,1,2,,,,,,,,,,1,,,4,-,4,2,26.0
"Fletcher, Simon",1,2,-,,1,-,-,-,1,-,1,-,1,-,1,1,2,1,-,-,1,-,-,-,-,13.0
"Franchina, Anthony",1,-,,-,1,1,2,1,1,-,-,1,2,1,1,1,-,-,-,-,-,-,-,-,-,13.0
"Freeborn, Scott",,,,,-,-,2,-,3,-,,,-,-,,1,2,-,-,-,-,1,-,1,-,10.0
"Hamill, Aaron",2,2,1,2,1,3,2,-,2,1,2,1,2,1,2,2,3,2,1,-,,1,1,7,1,42.0
"Hickmott, Adrian",1,1,1,1,,2,-,1,2,1,2,-,5,-,1,3,-,2,,,,1,-,-,3,27.0
"Hotton, Trent",1,-,-,1,-,2,1,1,-,-,1,1,1,-,2,-,1,5,1,-,-,-,-,-,-,18.0
"Houlihan, Ryan",,,,,,,,,,,-,1,,-,-,,-,2,-,1,2,-,1,-,-,7.0
"Hulme, Darren",3,1,1,-,,-,-,-,2,-,-,1,-,-,1,-,,,-,-,-,-,1,-,1,11.0
"Koutoufides, Anthony",2,-,-,-,1,-,1,2,4,3,5,1,2,2,2,3,4,2,2,-,,,,,,36.0
"Lappin, Matthew",5,1,2,-,2,2,-,2,,4,1,3,-,2,-,-,-,1,-,1,1,1,3,2,-,33.0
"Mansfield, Michael",-,-,-,-,-,,,1,-,1,1,2,-,-,-,-,,,,,,1,-,-,-,6.0
"Manton, Glenn",,,,,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,-,
"Massie, Kris",-,1,-,-,-,,,,,,,,,,,-,-,-,1,,-,,,,,2.0
"McKay, Andrew",-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Merrington, Andrew",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Murphy, Justin",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Nelson, Ben",-,-,-,-,,-,-,,-,,,,,,,,,,,,,,,,,
"OReilly, Stephen",,,-,-,-,,,,,1,-,,,,-,-,-,-,-,-,-,,,,,1.0
"Porter, Mark",,,,,,,,,,,,,,,,-,-,-,-,2,-,1,1,1,-,5.0
"Ratten, Brett",1,1,-,-,1,6,-,1,-,-,-,2,1,-,-,1,-,3,2,1,2,-,1,1,1,25.0
"Rice, Dean",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,,-,2.0
"Sexton, Michael",-,-,-,-,,,,,,,,-,-,,,,,,,,,,,,,
"Silvagni, Stephen",,,,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,1,-,-,,5.0
"White, Adam",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Whitnall, Lance",1,5,5,1,4,4,2,-,-,3,2,3,3,6,6,9,1,5,-,3,-,2,3,2,-,70.0
Totals,22,22,11,8,15,26,18,16,21,15,20,20,25,15,19,23,18,28,11,12,12,19,12,23,12,443.0
Opponent,BL,HW,CW,WB,ES,PA,RI,SY,FR,SK,KA,WC,ME,GE,AD,BL,HW,CW,WB,ES,PA,RI,ME,BL,ES,
