Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Allan, Matthew",4,1,3,2,3,6,6,7,2,5,5,2,-,1,1,,,,,,,1,1,2,2,54.0
"Backwell, Brett",,,,,,2,4,-,,,,,,,,,,,,,,,,-,,6.0
"Beaumont, Simon",-,2,-,2,4,-,2,3,1,1,1,1,1,2,-,-,1,7,-,2,-,6,5,2,1,44.0
"Bradley, Craig",10,7,5,6,7,5,4,3,5,4,6,8,7,9,6,6,4,3,,1,,,,5,3,114.0
"Brown, Fraser",6,4,3,4,5,,,,,,,,,,,,,,,4,5,3,1,,2,37.0
"Camporeale, Scott",7,11,5,7,6,9,6,13,4,1,4,5,5,3,2,4,6,9,3,6,10,5,10,4,4,149.0
"Chatfield, Adam",,,,,,,,,,,,,,,,,,,3,,,,,,,3.0
"Christou, Ang",,,,,,,,,2,2,1,-,1,1,1,4,1,1,,,,,,,,14.0
"Culpitt, Heath",,,,,,,,,,,,,,,,,,3,-,3,2,,,,,8.0
"Fevola, Brendan",-,-,-,-,-,-,3,2,-,,,,,,,,,,-,,,1,-,1,2,9.0
"Fletcher, Simon",3,4,2,,2,3,-,1,6,3,-,6,4,4,1,6,6,2,4,2,4,1,2,1,3,70.0
"Franchina, Anthony",1,2,,5,2,6,4,2,2,3,1,3,3,4,3,3,3,2,3,2,3,2,-,2,4,65.0
"Freeborn, Scott",,,,,1,1,1,5,2,4,,,4,1,,4,5,2,1,1,5,4,2,3,2,48.0
"Hamill, Aaron",2,4,3,2,4,3,1,3,6,4,1,4,3,2,1,4,1,4,5,3,,4,4,3,1,72.0
"Hickmott, Adrian",1,4,5,1,,4,8,3,3,7,4,1,2,8,4,5,4,4,,,,3,7,3,3,84.0
"Hotton, Trent",2,-,1,1,1,3,-,1,2,2,-,1,2,1,3,4,3,4,2,6,2,1,1,-,-,43.0
"Houlihan, Ryan",,,,,,,,,,,-,-,,-,-,,1,1,4,4,2,3,1,2,4,22.0
"Hulme, Darren",3,2,2,1,,4,2,2,3,1,2,1,3,2,2,1,,,5,-,1,2,4,4,2,49.0
"Koutoufides, Anthony",4,5,1,-,5,3,3,6,7,6,5,5,4,6,6,6,3,2,2,1,,,,,,80.0
"Lappin, Matthew",5,8,4,5,3,6,2,4,,1,6,6,1,1,4,8,4,10,7,3,4,8,4,7,6,117.0
"Mansfield, Michael",3,4,1,-,1,,,5,1,2,2,2,-,3,4,2,,,,,,2,3,1,-,36.0
"Manton, Glenn",,,,,-,1,-,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,-,1.0
"Massie, Kris",1,2,1,-,1,,,,,,,,,,,-,1,-,1,,-,,,,,7.0
"McKay, Andrew",1,-,-,6,-,4,4,4,2,1,1,-,3,2,4,-,1,2,4,2,1,3,2,4,3,54.0
"Merrington, Andrew",,,,,,,,,,,,,,,1,,,,,,,,,,,1.0
"Murphy, Justin",,,,,,,,,,,,,,,,,,,,,1,,,,,1.0
"Nelson, Ben",-,6,3,-,,-,-,,2,,,,,,,,,,,,,,,,,11.0
"OReilly, Stephen",,,-,-,-,,,,,1,-,,,,1,4,3,1,-,2,2,,,,,14.0
"Porter, Mark",,,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,-,15.0
"Ratten, Brett",5,5,6,4,5,3,5,2,7,2,4,4,6,7,6,4,6,4,5,7,4,5,6,5,5,122.0
"Rice, Dean",2,-,-,2,-,5,1,1,-,4,2,1,2,-,2,-,2,1,3,4,-,-,-,,1,33.0
"Sexton, Michael",-,-,1,-,,,,,,,,-,-,,,,,,,,,,,,,1.0
"Silvagni, Stephen",,,,,-,3,1,1,-,-,1,-,3,-,1,1,1,1,1,3,-,-,-,-,,17.0
"White, Adam",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Whitnall, Lance",3,3,7,5,9,2,1,6,8,4,2,1,4,3,3,2,4,-,4,2,2,2,2,5,3,87.0
Totals,63,74,53,53,59,73,58,74,65,58,48,51,58,60,56,70,61,64,59,60,50,57,57,56,51,1488.0
Opponent,BL,HW,CW,WB,ES,PA,RI,SY,FR,SK,KA,WC,ME,GE,AD,BL,HW,CW,WB,ES,PA,RI,ME,BL,ES,
