Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Banfield, Drew",-,1,-,1,2,-,,1,2,4,4,1,2,-,7,1,1,2,6,2,4,3,5,49.0
"Braun, Michael",-,-,4,1,-,6,1,1,1,2,2,,,1,2,2,1,-,,1,4,-,1,30.0
"Carroll, Trent",,,,,,,-,,,,,,,,,,1,,,-,1,,,2.0
"Chambers, Callum",1,2,2,1,1,5,-,-,4,2,2,,2,-,1,-,-,-,-,-,-,1,,24.0
"Collica, Michael",1,1,-,-,2,1,-,2,1,1,1,1,-,2,1,-,1,-,1,-,-,2,-,18.0
"Cousins, Ben",8,2,6,6,9,4,7,4,7,4,7,6,9,4,6,5,8,9,5,2,8,10,7,143.0
"Cox, Dean",2,-,,,2,1,1,7,2,4,3,-,6,4,1,1,1,1,-,-,,1,,37.0
"Embley, Andrew",1,-,-,-,-,2,1,1,-,-,2,2,-,-,-,,,,1,2,-,,,12.0
"Fletcher, Chad",4,2,1,4,,,6,3,4,5,3,2,5,5,4,1,5,1,4,-,,,,59.0
"Gardiner, Michael",3,-,6,1,5,-,,,,,,,1,,1,-,-,2,3,2,3,-,4,31.0
"Gaspar, Travis",,,2,3,-,-,1,-,2,-,3,4,,,,,,,,,,,,15.0
"Glass, Darren",-,-,-,-,1,-,,,,1,,1,-,-,,,,,,-,2,,,5.0
"Green, Kasey",,,,,1,-,2,,,,,,,-,1,-,-,-,3,-,1,5,-,13.0
"Haynes, David",,,-,,,-,-,-,,,1,-,,,,-,-,-,,,,-,1,2.0
"Humm, Jeremy",,,,,,,,-,-,-,,,,,,,,,,,,1,2,3.0
"Hunter, Adam",,,1,-,,,,,-,1,1,-,2,1,3,1,1,1,2,1,3,1,-,19.0
"Jakovich, Glen",1,2,1,-,4,1,3,1,2,,-,1,1,2,4,-,1,1,3,2,2,-,-,32.0
"Jones, Rowan",1,8,-,6,-,2,2,-,1,3,1,1,-,,,,,,,,,,,25.0
"Judd, Chris",,5,1,4,2,6,1,-,5,3,5,1,1,3,1,3,2,3,1,2,2,6,2,59.0
"Kerr, Daniel",4,1,4,5,2,3,4,4,10,2,6,1,2,5,3,10,3,7,3,2,2,7,7,97.0
"Lynch, Quinten",,,,,,,,,,,,2,1,-,1,-,-,-,1,-,2,,-,7.0
"Matera, Peter",2,2,1,1,4,5,5,,,,3,3,3,1,-,,,,5,3,3,2,3,46.0
"Matera, Phillip",-,-,-,1,,,1,1,-,1,2,-,-,2,-,1,2,2,-,3,-,1,-,17.0
"McDougall, Andrew",,,,,,,,,,,,,,,,,,,,,,1,-,1.0
"McIntosh, Ashley",-,-,,-,,,1,-,1,1,-,1,-,2,-,1,-,2,-,,-,-,-,9.0
"Merenda, Mark",3,,,,-,-,,,,,-,2,-,-,,,,,,,,,,5.0
"Munro, Kane",,,,,,-,,,,,,,,,,,,,,,,1,1,2.0
"Prior, Michael",,,,,,,,,,,,,,,,1,,,3,,,,,4.0
"Sampi, Ashley",,,,,,,,,,,,,,-,,,,,,2,1,,-,3.0
"Sierakowski, David",,,,,,,,,1,2,2,,,,,,2,-,-,,,,,7.0
"Taylor, Richard",1,2,3,2,1,,,,,,,,,,,,,1,,,,-,,10.0
"Tuckey, Brent",-,-,,,,,,-,,,,,,,,,,,,,,,,
"Williams, Andrew",2,2,-,2,-,-,1,1,-,1,,-,1,,3,-,4,-,-,,1,,,18.0
"Wilson, Troy",-,-,-,-,-,-,-,1,-,-,,,,,-,-,,,,,,-,-,1.0
"Wirrpanda, David",-,3,2,2,4,,-,1,2,1,3,1,-,3,2,1,-,3,3,1,2,,1,35.0
"Wooden, Josh",,,,,3,2,1,-,1,1,1,2,3,1,-,-,2,3,2,2,1,-,4,29.0
Totals,34,33,34,40,43,38,38,28,46,39,52,32,39,36,41,28,35,38,46,27,42,42,38,869.0
Opponent,FR,CW,WB,ME,BL,PA,KA,RI,HW,SK,SY,CA,AD,GE,ES,FR,CW,WB,ME,BL,PA,KA,ES,
