Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Ablett, Gary",7,2,1,1,2,-,,2,2,2,3,2,6,3,-,,,,3,9,-,3,1,1,5,55.0
"Bartel, Jimmy",-,-,-,1,-,-,-,-,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,4.0
"Blake, Mark",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Byrnes, Shannon",-,2,5,,,,,,,1,-,,,,,,,,-,6,-,-,,,,14.0
"Chapman, Paul",1,-,-,1,1,-,3,-,,,3,1,4,-,3,3,-,,,,2,-,-,,-,22.0
"Corey, Joel",1,-,-,-,3,2,-,1,1,-,-,1,2,1,-,1,-,1,-,-,-,-,1,2,-,17.0
"Enright, Corey",-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,-,1,-,-,1,-,5.0
"Gamble, Ryan",1,-,,2,,-,-,-,-,,,,,,,1,-,1,-,-,,-,,,,5.0
"Harley, Tom",-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,5.0
"Hawkins, Tom",-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
"Hunt, Josh",-,-,-,-,-,-,-,-,-,,,1,-,-,-,-,-,-,-,1,-,-,-,1,-,3.0
"Johnson, David",,,,,,,,,,,,,,,,,-,,,,,,,,,
"Johnson, Steve",1,-,-,3,3,-,-,1,-,-,5,-,-,-,-,2,1,-,-,-,-,-,1,-,-,17.0
"Kelly, James",2,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,,,,-,-,3.0
"Ling, Cameron",1,1,1,1,2,-,-,-,-,-,1,-,1,3,-,,,-,1,-,1,-,-,-,-,13.0
"Lonergan, Tom",,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mackie, Andrew",-,,,,-,5,-,-,-,-,1,2,-,2,1,-,-,1,-,2,-,,1,4,-,19.0
"Milburn, Darren",1,2,3,3,-,1,2,-,1,2,1,-,5,3,1,6,,1,,,-,2,1,-,1,36.0
"Mooney, Cameron",-,-,-,-,-,-,-,-,-,,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"Mumford, Shane",,,,,,-,-,-,,,,,,,,,,,,,,,,,,
"Ottens, Brad",,,,,,,,,,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,1,4.0
"Prismall, Brent",,,,,-,,,,,,-,1,-,,,-,-,-,-,-,-,-,-,,,1.0
"Rooke, Max",,,-,1,-,,-,-,,-,1,-,-,-,-,-,-,-,-,1,-,,-,-,-,3.0
"Scarlett, Matthew",1,-,-,1,-,-,-,-,-,-,-,,,-,3,-,-,-,1,,2,-,1,2,-,11.0
"Selwood, Joel",-,1,-,-,3,5,1,-,-,1,,-,-,3,1,1,-,1,2,-,-,-,2,-,-,21.0
"Stokes, Mathew",-,-,2,-,-,-,-,,-,-,1,-,,-,-,1,-,-,-,1,,-,-,-,-,5.0
"Taylor, Harry",,-,1,-,,-,-,-,2,-,,1,2,,1,-,1,3,1,-,-,2,1,-,-,15.0
"Tenace, Kane",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Varcoe, Travis",,,,,,,,,-,1,-,-,-,-,-,-,-,1,,-,-,-,-,-,1,3.0
"West, Trent",-,-,-,-,-,,,,-,,,,,,,,,,,,,,,,,
"Wojcinski, David",,1,2,5,7,1,7,1,1,3,1,,3,1,-,,,,,,,,,2,,35.0
Totals,16,11,15,19,22,14,13,6,7,12,18,9,24,19,10,18,2,10,9,21,6,8,9,13,8,319.0
Opponent,PA,ES,ME,SK,SY,FR,BL,RI,CW,CA,NM,PA,WC,AD,FR,WB,HW,RI,ME,SY,NM,WC,SK,WB,HW,
